productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,extRarity,extDescription,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName,extNumber,extCardType,extElement,extCost,extPower,extJob,extCategory
169597,Dark Lord,Dark Lord,https://tcgplayer-cdn.tcgplayer.com/product/169597_200w.jpg,24,2254,https://cpt.tcgcsv.com/ZRm2,2018-11-01T18:39:28.84,1,Hero,"When Dark Lord enters the field, remove the top 10
<br>cards of your deck from the game.
<br>At the beginning of your Attack Phase, choose up to 1 
<br>Forward. Deal it 3000 damage.",0.24,0.26,1.5,0.24,,Foil,6-016H,Forward,Fire,3,8000,King,FFCC
169597,Dark Lord,Dark Lord,https://tcgplayer-cdn.tcgplayer.com/product/169597_200w.jpg,24,2254,https://cpt.tcgcsv.com/ZRm2,2018-11-01T18:39:28.84,1,Hero,"When Dark Lord enters the field, remove the top 10
<br>cards of your deck from the game.
<br>At the beginning of your Attack Phase, choose up to 1 
<br>Forward. Deal it 3000 damage.",0.06,0.19,0.99,0.1,,Normal,6-016H,Forward,Fire,3,8000,King,FFCC
169598,Bahamut EX,Bahamut EX,https://tcgplayer-cdn.tcgplayer.com/product/169598_200w.jpg,24,2254,https://cpt.tcgcsv.com/-Rm2,2023-03-22T15:34:21.533,1,Common,"<strong>EX BURST</strong> Choose 1 Forward. Deal it 10000 damage. 
<br>Bahamut deals you 1 point of damage. EX Bursts of
<br>cards put into the Damage Zone due to this damage
<br> cannot be used.",0.73,0.99,5.0,1.0,,Foil,6-017C,Summon,Fire,4,,,DFF
169598,Bahamut EX,Bahamut EX,https://tcgplayer-cdn.tcgplayer.com/product/169598_200w.jpg,24,2254,https://cpt.tcgcsv.com/-Rm2,2023-03-22T15:34:21.533,1,Common,"<strong>EX BURST</strong> Choose 1 Forward. Deal it 10000 damage. 
<br>Bahamut deals you 1 point of damage. EX Bursts of
<br>cards put into the Damage Zone due to this damage
<br> cannot be used.",0.03,0.1,0.99,0.07,,Normal,6-017C,Summon,Fire,4,,,DFF
169599,Neo Bahamut,Neo Bahamut,https://tcgplayer-cdn.tcgplayer.com/product/169599_200w.jpg,24,2254,https://cpt.tcgcsv.com/_Rm2,2018-06-27T19:03:41.79,1,Rare,"You can only cast Neo Bahamut during your Main 
<br>Phase.
Choose 1 Forward. Deal it 8000 damage. Discard all 
<br>your hand.",0.05,0.15,0.99,0.11,,Normal,6-018R,Summon,Fire,2,,,VII;Mobius
169599,Neo Bahamut,Neo Bahamut,https://tcgplayer-cdn.tcgplayer.com/product/169599_200w.jpg,24,2254,https://cpt.tcgcsv.com/_Rm2,2018-06-27T19:03:41.79,1,Rare,"You can only cast Neo Bahamut during your Main 
<br>Phase.
Choose 1 Forward. Deal it 8000 damage. Discard all 
<br>your hand.",0.24,0.4,5.53,0.43,,Foil,6-018R,Summon,Fire,2,,,VII;Mobius
169600,Ruby Dragon,Ruby Dragon,https://tcgplayer-cdn.tcgplayer.com/product/169600_200w.jpg,24,2254,https://cpt.tcgcsv.com/0Sm2,2018-06-27T19:05:18.427,1,Rare,"[F]1, put Ruby Dragon into the Break Zone: Choose 1 
<br>Forward. Deal it 8000 damage.",0.05,0.15,0.99,0.12,,Normal,6-021R,Monster,Fire,2,,,VIII
169600,Ruby Dragon,Ruby Dragon,https://tcgplayer-cdn.tcgplayer.com/product/169600_200w.jpg,24,2254,https://cpt.tcgcsv.com/0Sm2,2018-06-27T19:05:18.427,1,Rare,"[F]1, put Ruby Dragon into the Break Zone: Choose 1 
<br>Forward. Deal it 8000 damage.",0.45,0.5,1.0,0.45,,Foil,6-021R,Monster,Fire,2,,,VIII
169601,Ysayle,Ysayle,https://tcgplayer-cdn.tcgplayer.com/product/169601_200w.jpg,24,2254,https://cpt.tcgcsv.com/2Sm2,2018-06-27T19:06:34.957,1,Rare,"When Ysayle enters the field, you may <strong>search</strong> for 1 Ice 
<br>Forward and add it to your hand.",0.03,0.15,0.75,0.13,,Normal,6-022R,Backup,Ice,4,,,XIV
169601,Ysayle,Ysayle,https://tcgplayer-cdn.tcgplayer.com/product/169601_200w.jpg,24,2254,https://cpt.tcgcsv.com/2Sm2,2018-06-27T19:06:34.957,1,Rare,"When Ysayle enters the field, you may <strong>search</strong> for 1 Ice 
<br>Forward and add it to your hand.",0.9,4.69,6.0,3.96,,Foil,6-022R,Backup,Ice,4,,,XIV
169602,Kazusa,Kazusa,https://tcgplayer-cdn.tcgplayer.com/product/169602_200w.jpg,24,2254,https://cpt.tcgcsv.com/3Sm2,2018-06-27T19:09:44.053,1,Rare,"When Kazusa enters the field, choose 1 <strong>dull</strong> Forward. 
<br>Deal it 10000 damage.
<br>[I]1[Dull], put Kazusa into the Break Zone: Choose up to 2 
<br>Forwards. <strong>Dull</strong> them.",0.05,0.1,0.99,,,Normal,6-025R,Backup,Ice,5,,,Type-0
169602,Kazusa,Kazusa,https://tcgplayer-cdn.tcgplayer.com/product/169602_200w.jpg,24,2254,https://cpt.tcgcsv.com/3Sm2,2018-06-27T19:09:44.053,1,Rare,"When Kazusa enters the field, choose 1 <strong>dull</strong> Forward. 
<br>Deal it 10000 damage.
<br>[I]1[Dull], put Kazusa into the Break Zone: Choose up to 2 
<br>Forwards. <strong>Dull</strong> them.",0.25,0.35,1.0,0.3,,Foil,6-025R,Backup,Ice,5,,,Type-0
169603,Kuja EX,Kuja EX,https://tcgplayer-cdn.tcgplayer.com/product/169603_200w.jpg,24,2254,https://cpt.tcgcsv.com/5Sm2,2023-03-22T15:34:35.293,1,Legend,"<strong>EX BURST</strong> When Kuja enters the field, choose 1 
<br>Forward or Monster opponent controls. <strong>Dull</strong> it and 
<br><strong>Freeze</strong> it.
Put 2 Ice Backups into the Break Zone: Return Kuja 
<br>to your hand. You can only use this ability during your 
<br>Main Phase and if Kuja is in the Break Zone.",1.47,1.81,5.0,1.75,,Foil,6-027L,Forward,Ice,5,9000,Genome,IX;DFF
169603,Kuja EX,Kuja EX,https://tcgplayer-cdn.tcgplayer.com/product/169603_200w.jpg,24,2254,https://cpt.tcgcsv.com/5Sm2,2023-03-22T15:34:35.293,1,Legend,"<strong>EX BURST</strong> When Kuja enters the field, choose 1 
<br>Forward or Monster opponent controls. <strong>Dull</strong> it and 
<br><strong>Freeze</strong> it.
Put 2 Ice Backups into the Break Zone: Return Kuja 
<br>to your hand. You can only use this ability during your 
<br>Main Phase and if Kuja is in the Break Zone.",0.15,0.45,5.0,0.4,,Normal,6-027L,Forward,Ice,5,9000,Genome,IX;DFF
169604,Kurasame,Kurasame,https://tcgplayer-cdn.tcgplayer.com/product/169604_200w.jpg,24,2254,https://cpt.tcgcsv.com/6Sm2,2018-08-09T11:18:45.653,1,Hero,"<strong>EX BURST</strong> When Kurasame enters the field, you may 
<br>search for 1 <em>Card Name Emina </em>or <em>Card Name Kazusa</em> 
<br>and add it to your hand.
<br>The Ice Forwards other than Kurasame you control gain
<br>+1000 power.",0.45,0.7,1.76,0.75,,Foil,6-028H,Forward,Ice,5,7000,Instructor,Type-0
169604,Kurasame,Kurasame,https://tcgplayer-cdn.tcgplayer.com/product/169604_200w.jpg,24,2254,https://cpt.tcgcsv.com/6Sm2,2018-08-09T11:18:45.653,1,Hero,"<strong>EX BURST</strong> When Kurasame enters the field, you may 
<br>search for 1 <em>Card Name Emina </em>or <em>Card Name Kazusa</em> 
<br>and add it to your hand.
<br>The Ice Forwards other than Kurasame you control gain
<br>+1000 power.",0.07,0.15,1.0,0.1,,Normal,6-028H,Forward,Ice,5,7000,Instructor,Type-0
169605,Snow Giant,Snow Giant,https://tcgplayer-cdn.tcgplayer.com/product/169605_200w.jpg,24,2254,https://cpt.tcgcsv.com/7Sm2,2018-11-01T18:38:36.967,1,Rare,"[I], put Snow Giant into the Break Zone: Choose 1 
<br>Forward. <strong>Dull</strong> it and <strong>Freeze</strong> it.",0.18,0.36,1.0,0.18,,Foil,6-035R,Monster,Ice,1,,Snow Giant,Type-0
169605,Snow Giant,Snow Giant,https://tcgplayer-cdn.tcgplayer.com/product/169605_200w.jpg,24,2254,https://cpt.tcgcsv.com/7Sm2,2018-11-01T18:38:36.967,1,Rare,"[I], put Snow Giant into the Break Zone: Choose 1 
<br>Forward. <strong>Dull</strong> it and <strong>Freeze</strong> it.",0.02,0.1,1.31,,,Normal,6-035R,Monster,Ice,1,,Snow Giant,Type-0
169606,Locke,Locke,https://tcgplayer-cdn.tcgplayer.com/product/169606_200w.jpg,24,2254,https://cpt.tcgcsv.com/8Sm2,2018-06-27T19:29:47.303,1,Common,"When Locke enters the field, reveal the top 5 cards of 
<be>your deck. Add 1 <em>Category VI</em> card among them to your 
<br>hand and return the other cards to the bottom of your 
<br>deck in any order.",0.22,0.25,1.0,0.31,,Foil,6-042C,Forward,Ice,4,7000,Treasure Hunter,Theatrhythm;VI
169606,Locke,Locke,https://tcgplayer-cdn.tcgplayer.com/product/169606_200w.jpg,24,2254,https://cpt.tcgcsv.com/8Sm2,2018-06-27T19:29:47.303,1,Common,"When Locke enters the field, reveal the top 5 cards of 
<be>your deck. Add 1 <em>Category VI</em> card among them to your 
<br>hand and return the other cards to the bottom of your 
<br>deck in any order.",0.05,0.1,0.79,0.08,,Normal,6-042C,Forward,Ice,4,7000,Treasure Hunter,Theatrhythm;VI
169607,Chocobo,Chocobo,https://tcgplayer-cdn.tcgplayer.com/product/169607_200w.jpg,24,2254,https://cpt.tcgcsv.com/9Sm2,2018-06-27T19:31:30.573,1,Common,"When Chocobo enters the field, you may play 1
 <em>Card Name Chocobo</em> from your hand onto the field.",0.99,1.0,2.44,1.64,,Foil,6-050C,Forward,Wind,3,3000,Standard Unit,Theatrhythm
169607,Chocobo,Chocobo,https://tcgplayer-cdn.tcgplayer.com/product/169607_200w.jpg,24,2254,https://cpt.tcgcsv.com/9Sm2,2018-06-27T19:31:30.573,1,Common,"When Chocobo enters the field, you may play 1
 <em>Card Name Chocobo</em> from your hand onto the field.",0.03,0.14,0.79,0.11,,Normal,6-050C,Forward,Wind,3,3000,Standard Unit,Theatrhythm
169608,Paine,Paine,https://tcgplayer-cdn.tcgplayer.com/product/169608_200w.jpg,24,2254,https://cpt.tcgcsv.com/bSm2,2018-06-27T19:33:59.047,1,Rare,"The <em>Job Gullwings</em> Forwards you control cannot be 
<br>chosen by your opponent's Summons.
<br><strong>Assault</strong>[S][G] : All the <em>Job Gullwings</em> you control gain 
<br><strong>Haste</strong> until the end of the turn.",0.05,0.15,0.99,0.14,,Normal,6-053R,Forward,Wind,4,8000,Gullwings,X
169608,Paine,Paine,https://tcgplayer-cdn.tcgplayer.com/product/169608_200w.jpg,24,2254,https://cpt.tcgcsv.com/bSm2,2018-06-27T19:33:59.047,1,Rare,"The <em>Job Gullwings</em> Forwards you control cannot be 
<br>chosen by your opponent's Summons.
<br><strong>Assault</strong>[S][G] : All the <em>Job Gullwings</em> you control gain 
<br><strong>Haste</strong> until the end of the turn.",0.15,0.32,1.0,0.21,,Foil,6-053R,Forward,Wind,4,8000,Gullwings,X
169609,Maria,Maria,https://tcgplayer-cdn.tcgplayer.com/product/169609_200w.jpg,24,2254,https://cpt.tcgcsv.com/cSm2,2018-11-01T18:37:47.153,1,Legend,"[Dull]: Choose 1 <em>Category II</em> Forward other than Maria. It 
<br>gains +2000 power until the end of the turn.
<br>[Dull]: Deal 1000 damage to all the Forwards opponent 
<br>controls.
<br>[G][Dull]: Choose 1 Forward. During this turn, the next 
<br>damage dealt to it is reduced by 3000 instead.",0.45,0.5,3.0,1.05,,Normal,6-057L,Forward,Wind,2,5000,Rebel,II
169609,Maria,Maria,https://tcgplayer-cdn.tcgplayer.com/product/169609_200w.jpg,24,2254,https://cpt.tcgcsv.com/cSm2,2018-11-01T18:37:47.153,1,Legend,"[Dull]: Choose 1 <em>Category II</em> Forward other than Maria. It 
<br>gains +2000 power until the end of the turn.
<br>[Dull]: Deal 1000 damage to all the Forwards opponent 
<br>controls.
<br>[G][Dull]: Choose 1 Forward. During this turn, the next 
<br>damage dealt to it is reduced by 3000 instead.",3.99,4.5,14.0,4.49,,Foil,6-057L,Forward,Wind,2,5000,Rebel,II
169610,Wingvern,Wingvern,https://tcgplayer-cdn.tcgplayer.com/product/169610_200w.jpg,24,2254,https://cpt.tcgcsv.com/dSm2,2018-06-27T19:39:22.173,1,Rare,"[G]1, put Wingvern into the Break Zone: Choose 1 
<br>Forward of power 9000 or more. Break it.",0.05,0.11,0.99,0.07,,Normal,6-059R,Monster,Wind,2,,Dragon,Type-0
169610,Wingvern,Wingvern,https://tcgplayer-cdn.tcgplayer.com/product/169610_200w.jpg,24,2254,https://cpt.tcgcsv.com/dSm2,2018-06-27T19:39:22.173,1,Rare,"[G]1, put Wingvern into the Break Zone: Choose 1 
<br>Forward of power 9000 or more. Break it.",0.16,0.21,1.0,0.2,,Foil,6-059R,Monster,Wind,2,,Dragon,Type-0
169611,Raptor,Raptor,https://tcgplayer-cdn.tcgplayer.com/product/169611_200w.jpg,24,2254,https://cpt.tcgcsv.com/fSm2,2018-06-27T19:43:15.757,1,Common,"If you control a <em>Category FFTA2</em> Forward other than 
<br>Raptor, Raptor gains +2000 power.",0.04,0.1,0.79,0.07,,Normal,6-061C,Forward,Wind,3,6000,Standard Unit,FFTA2
169611,Raptor,Raptor,https://tcgplayer-cdn.tcgplayer.com/product/169611_200w.jpg,24,2254,https://cpt.tcgcsv.com/fSm2,2018-06-27T19:43:15.757,1,Common,"If you control a <em>Category FFTA2</em> Forward other than 
<br>Raptor, Raptor gains +2000 power.",0.14,0.25,1.41,0.17,,Foil,6-061C,Forward,Wind,3,6000,Standard Unit,FFTA2
169612,Leon,Leon,https://tcgplayer-cdn.tcgplayer.com/product/169612_200w.jpg,24,2254,https://cpt.tcgcsv.com/gSm2,2018-06-27T19:44:53.15,1,Hero,"When Leon enters the field, your opponent gains
<br>control of Leon.
<br>When a <em>Category II</em> Character of your opponent enters 
<br>the field, your opponent gains control of Leon.",0.17,0.33,1.0,0.38,,Foil,6-063H,Forward,Wind,1,8000,Rebel,II
169612,Leon,Leon,https://tcgplayer-cdn.tcgplayer.com/product/169612_200w.jpg,24,2254,https://cpt.tcgcsv.com/gSm2,2018-06-27T19:44:53.15,1,Hero,"When Leon enters the field, your opponent gains
<br>control of Leon.
<br>When a <em>Category II</em> Character of your opponent enters 
<br>the field, your opponent gains control of Leon.",0.03,0.23,1.0,0.21,,Normal,6-063H,Forward,Wind,1,8000,Rebel,II
169613,Ajido-Marujido,Ajido Marujido,https://tcgplayer-cdn.tcgplayer.com/product/169613_200w.jpg,24,2254,https://cpt.tcgcsv.com/hSm2,2018-11-01T18:36:58.76,1,Hero,"When Ajido-Marujido enters the field, select 1 of the 2 
<br>following actions.
""Cast 1 Summon from your hand without paying the 
<br>cost.""
<br>""Choose up to 2 Summons in your Break Zone. Add 
<br>them to your hand.""",0.1,0.64,2.26,0.64,,Foil,6-064H,Backup,Earth,5,,Mage,XI
169613,Ajido-Marujido,Ajido Marujido,https://tcgplayer-cdn.tcgplayer.com/product/169613_200w.jpg,24,2254,https://cpt.tcgcsv.com/hSm2,2018-11-01T18:36:58.76,1,Hero,"When Ajido-Marujido enters the field, select 1 of the 2 
<br>following actions.
""Cast 1 Summon from your hand without paying the 
<br>cost.""
<br>""Choose up to 2 Summons in your Break Zone. Add 
<br>them to your hand.""",0.12,0.3,2.26,0.2,,Normal,6-064H,Backup,Earth,5,,Mage,XI
169614,Epitav,Epitav,https://tcgplayer-cdn.tcgplayer.com/product/169614_200w.jpg,24,2254,https://cpt.tcgcsv.com/jSm2,2018-10-29T19:50:06.95,1,Rare,"When Epitav enters the field, you may <strong>search</strong> for 1 
<em>Category FFCC</em> Forward and add it to your hand.",0.04,0.13,0.99,0.12,,Normal,6-067R,Backup,Earth,3,,King,FFCC
169615,Scholar,Scholar,https://tcgplayer-cdn.tcgplayer.com/product/169615_200w.jpg,24,2254,https://cpt.tcgcsv.com/kSm2,2020-01-24T13:17:43.1,1,Common,"When Scholar enters the field, choose 1 Forward of cost 2 or less opponent controls. Dull it and Freeze it.",0.05,0.1,0.79,0.09,,Normal,6-024C,Backup,Ice,2,,Standard Unit,XIV
169615,Scholar,Scholar,https://tcgplayer-cdn.tcgplayer.com/product/169615_200w.jpg,24,2254,https://cpt.tcgcsv.com/kSm2,2020-01-24T13:17:43.1,1,Common,"When Scholar enters the field, choose 1 Forward of cost 2 or less opponent controls. Dull it and Freeze it.",0.18,0.25,1.0,0.2,,Foil,6-024C,Backup,Ice,2,,Standard Unit,XIV
169616,Cait Sith (XIV),Cait Sith XIV,https://tcgplayer-cdn.tcgplayer.com/product/169616_200w.jpg,24,2254,https://cpt.tcgcsv.com/lSm2,2018-11-01T18:40:52.3,1,Common,"[Y][Y][Dull], put Cait Sith (XIV) into the Break Zone: Choose 
<br>1 Summon choosing a Forward you control. Cancel its 
<br>effect.",0.05,0.1,0.79,0.1,,Normal,6-072C,Backup,Earth,2,,Watchman,XIV
169616,Cait Sith (XIV),Cait Sith XIV,https://tcgplayer-cdn.tcgplayer.com/product/169616_200w.jpg,24,2254,https://cpt.tcgcsv.com/lSm2,2018-11-01T18:40:52.3,1,Common,"[Y][Y][Dull], put Cait Sith (XIV) into the Break Zone: Choose 
<br>1 Summon choosing a Forward you control. Cancel its 
<br>effect.",0.21,0.25,2.0,0.23,,Foil,6-072C,Backup,Earth,2,,Watchman,XIV
169617,Cactuar,Cactuar,https://tcgplayer-cdn.tcgplayer.com/product/169617_200w.jpg,24,2254,https://cpt.tcgcsv.com/mSm2,2018-06-27T19:52:35.12,1,Common,"Choose 1 Forward. Deal it 4000 damage for each CP of 
<br>a different Element you paid to cast Cactuar.",0.04,0.1,0.79,0.1,,Normal,6-074C,Summon,Earth,4,,,VIII
169617,Cactuar,Cactuar,https://tcgplayer-cdn.tcgplayer.com/product/169617_200w.jpg,24,2254,https://cpt.tcgcsv.com/mSm2,2018-06-27T19:52:35.12,1,Common,"Choose 1 Forward. Deal it 4000 damage for each CP of 
<br>a different Element you paid to cast Cactuar.",0.15,0.26,1.49,0.24,,Foil,6-074C,Summon,Earth,4,,,VIII
169937,Ward,Ward,https://tcgplayer-cdn.tcgplayer.com/product/169937_200w.jpg,24,2254,https://cpt.tcgcsv.com/M-m2,2018-07-06T17:56:57.65,1,Common,The <em>Job Warrior</em> Forwards other than Ward you control gain +2000 power.,0.01,0.1,0.79,0.09,,Normal,6-001C,Forward,Fire,4,8000,Warrior,VIII;Pictlogica
169937,Ward,Ward,https://tcgplayer-cdn.tcgplayer.com/product/169937_200w.jpg,24,2254,https://cpt.tcgcsv.com/M-m2,2018-07-06T17:56:57.65,1,Common,The <em>Job Warrior</em> Forwards other than Ward you control gain +2000 power.,0.18,0.3,1.0,0.23,,Foil,6-001C,Forward,Fire,4,8000,Warrior,VIII;Pictlogica
169939,Illusionist,Illusionist,https://tcgplayer-cdn.tcgplayer.com/product/169939_200w.jpg,24,2254,https://cpt.tcgcsv.com/P-m2,2018-07-06T18:02:17.953,1,Common,"[Dull], put Illusionist into the Break Zone: Choose 1 Forward. It must attack this turn if possible.",0.04,0.1,0.8,0.08,,Normal,6-005C,Backup,Fire,2,,Standard Unit,FFTA2
169939,Illusionist,Illusionist,https://tcgplayer-cdn.tcgplayer.com/product/169939_200w.jpg,24,2254,https://cpt.tcgcsv.com/P-m2,2018-07-06T18:02:17.953,1,Common,"[Dull], put Illusionist into the Break Zone: Choose 1 Forward. It must attack this turn if possible.",0.06,0.25,1.0,0.12,,Foil,6-005C,Backup,Fire,2,,Standard Unit,FFTA2
169941,Evoker,Evoker,https://tcgplayer-cdn.tcgplayer.com/product/169941_200w.jpg,24,2254,https://cpt.tcgcsv.com/R-m2,2018-07-06T18:05:35.893,1,Common,,0.01,0.1,0.99,0.07,,Normal,6-006C,Backup,Fire,1,,Standard Unit,III
169941,Evoker,Evoker,https://tcgplayer-cdn.tcgplayer.com/product/169941_200w.jpg,24,2254,https://cpt.tcgcsv.com/R-m2,2018-07-06T18:05:35.893,1,Common,,0.25,0.38,1.0,0.38,,Foil,6-006C,Backup,Fire,1,,Standard Unit,III
169942,Cornelia,Cornelia,https://tcgplayer-cdn.tcgplayer.com/product/169942_200w.jpg,24,2254,https://cpt.tcgcsv.com/S-m2,2018-07-06T18:07:35.257,1,Rare,"When Cornelia enters the field, all the Forwards you control gain +1000 power until the end of the turn.
[R][Dull]: Return Cornelia to its owner's hand.",0.2,0.42,1.0,0.32,,Foil,6-007R,Backup,Fire,2,,Girl,XI
169942,Cornelia,Cornelia,https://tcgplayer-cdn.tcgplayer.com/product/169942_200w.jpg,24,2254,https://cpt.tcgcsv.com/S-m2,2018-07-06T18:07:35.257,1,Rare,"When Cornelia enters the field, all the Forwards you control gain +1000 power until the end of the turn.
[R][Dull]: Return Cornelia to its owner's hand.",0.05,0.12,0.99,0.1,,Normal,6-007R,Backup,Fire,2,,Girl,XI
169943,Goblin,Goblin,https://tcgplayer-cdn.tcgplayer.com/product/169943_200w.jpg,24,2254,https://cpt.tcgcsv.com/T-m2,2018-07-06T18:08:40.767,1,Common,"0: Until the end of the turn, Goblin also becomes a Forward with 5000 power and ""When Goblin attacks, choose 1 Forward. Deal it 1000 damage."" You can only use this ability once per turn.",0.04,0.1,0.79,0.08,,Normal,6-008C,Monster,Fire,2,,Goblin,Theatrhythm
169943,Goblin,Goblin,https://tcgplayer-cdn.tcgplayer.com/product/169943_200w.jpg,24,2254,https://cpt.tcgcsv.com/T-m2,2018-07-06T18:08:40.767,1,Common,"0: Until the end of the turn, Goblin also becomes a Forward with 5000 power and ""When Goblin attacks, choose 1 Forward. Deal it 1000 damage."" You can only use this ability once per turn.",0.26,0.41,1.0,0.41,,Foil,6-008C,Monster,Fire,2,,Goblin,Theatrhythm
