productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,extRarity,extNumber,extDescription,extCardType,extElement,extCost,extJob,extCategory,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName,extPower
132596,Sazh,Sazh,https://tcgplayer-cdn.tcgplayer.com/product/132596_200w.jpg,24,1940,https://cpt.tcgcsv.com/X252,2017-06-06T01:30:02.367,1,Rare,2-006R,"When Sazh attacks, choose 1 Forward opponent controls. Deal it 1000 damage for each point of damage you have received.",Forward,Fire,2,Ravager,XIII,0.1,0.49,1.0,0.15,,Foil,3000
132596,Sazh,Sazh,https://tcgplayer-cdn.tcgplayer.com/product/132596_200w.jpg,24,1940,https://cpt.tcgcsv.com/X252,2017-06-06T01:30:02.367,1,Rare,2-006R,"When Sazh attacks, choose 1 Forward opponent controls. Deal it 1000 damage for each point of damage you have received.",Forward,Fire,2,Ravager,XIII,0.02,0.15,0.99,0.09,,Normal,3000
132597,Emperor Xande,Emperor Xande,https://tcgplayer-cdn.tcgplayer.com/product/132597_200w.jpg,24,1940,https://cpt.tcgcsv.com/Z252,2017-06-06T01:30:35.907,1,Legend,2-007L,"You can only pay with Fire CP to play Emperor Xande onto the field. <br>When Emperor Xande attacks, choose 1 Forward opponent controls. Deal it 5000 damage. <br>When Emperor Xande is put from the field into the Break Zone, choose 1 Forward opponent controls. Deal it 9000 damage.",Forward,Fire,5,Emporer,XIV,0.68,1.0,5.3,0.65,,Normal,9000
132597,Emperor Xande,Emperor Xande,https://tcgplayer-cdn.tcgplayer.com/product/132597_200w.jpg,24,1940,https://cpt.tcgcsv.com/Z252,2017-06-06T01:30:35.907,1,Legend,2-007L,"You can only pay with Fire CP to play Emperor Xande onto the field. <br>When Emperor Xande attacks, choose 1 Forward opponent controls. Deal it 5000 damage. <br>When Emperor Xande is put from the field into the Break Zone, choose 1 Forward opponent controls. Deal it 9000 damage.",Forward,Fire,5,Emporer,XIV,1.2,1.29,8.0,1.29,,Foil,9000
132598,Zell,Zell,https://tcgplayer-cdn.tcgplayer.com/product/132598_200w.jpg,24,1940,https://cpt.tcgcsv.com/-252,2017-06-06T01:30:33.657,1,Common,2-008C,"When Zell attacks, choose 1 Forward of cost 3 or less opponent controls. It cannot block this turn.",Forward,Fire,3,SeeD Candidate,VIII,0.5,0.5,2.25,0.5,,Foil,6000
132598,Zell,Zell,https://tcgplayer-cdn.tcgplayer.com/product/132598_200w.jpg,24,1940,https://cpt.tcgcsv.com/-252,2017-06-06T01:30:33.657,1,Common,2-008C,"When Zell attacks, choose 1 Forward of cost 3 or less opponent controls. It cannot block this turn.",Forward,Fire,3,SeeD Candidate,VIII,0.08,0.15,0.99,0.1,,Normal,6000
132599,Selphie,Selphie,https://tcgplayer-cdn.tcgplayer.com/product/132599_200w.jpg,24,1940,https://cpt.tcgcsv.com/_252,2017-06-06T01:30:30.183,1,Rare,2-009R,[R][R][Dull]: Choose 1 attacking Forward. It gains +2000 power until the end of the turn.,Backup,Fire,2,SeeD Candidate,VIII,0.03,0.15,0.99,0.09,,Normal,
132599,Selphie,Selphie,https://tcgplayer-cdn.tcgplayer.com/product/132599_200w.jpg,24,1940,https://cpt.tcgcsv.com/_252,2017-06-06T01:30:30.183,1,Rare,2-009R,[R][R][Dull]: Choose 1 attacking Forward. It gains +2000 power until the end of the turn.,Backup,Fire,2,SeeD Candidate,VIII,0.09,0.49,1.0,0.4,,Foil,
132600,Warrior,Warrior,https://tcgplayer-cdn.tcgplayer.com/product/132600_200w.jpg,24,1940,https://cpt.tcgcsv.com/0352,2017-06-06T01:32:45.047,1,Common,2-010C,[R]: Warrior gains +1000 power until the end of the turn.,Forward,Fire,2,Standard Unit,XIV,0.35,0.39,1.0,0.38,,Foil,5000
132600,Warrior,Warrior,https://tcgplayer-cdn.tcgplayer.com/product/132600_200w.jpg,24,1940,https://cpt.tcgcsv.com/0352,2017-06-06T01:32:45.047,1,Common,2-010C,[R]: Warrior gains +1000 power until the end of the turn.,Forward,Fire,2,Standard Unit,XIV,0.08,0.15,0.99,0.1,,Normal,5000
132601,Tifa,Tifa,https://tcgplayer-cdn.tcgplayer.com/product/132601_200w.jpg,24,1940,https://cpt.tcgcsv.com/2352,2023-03-22T15:07:34.363,1,Legend,2-011L,"When Tifa attacks, choose 1 Forward. It cannot block this turn.<br><b> Dolphins Blow</b> [S][R][R][R]: Forwards of cost 3 or less cannot block this turn/",Forward,Fire,5,Martial Artist,VII;DFF,2.47,5.0,6.99,3.74,,Normal,9000
132601,Tifa,Tifa,https://tcgplayer-cdn.tcgplayer.com/product/132601_200w.jpg,24,1940,https://cpt.tcgcsv.com/2352,2023-03-22T15:07:34.363,1,Legend,2-011L,"When Tifa attacks, choose 1 Forward. It cannot block this turn.<br><b> Dolphins Blow</b> [S][R][R][R]: Forwards of cost 3 or less cannot block this turn/",Forward,Fire,5,Martial Artist,VII;DFF,20.0,31.99,40.0,20.68,,Foil,9000
132602,Tellah,Tellah,https://tcgplayer-cdn.tcgplayer.com/product/132602_200w.jpg,24,1940,https://cpt.tcgcsv.com/3352,2017-06-06T01:32:41.54,1,Rare,2-012R,"[Dull], put Tellah into the Break Zone: Choose 1 Forward. Deal it 9000 damage.",Backup,Fire,4,Sage,IV,0.08,0.19,0.99,0.12,,Normal,
132602,Tellah,Tellah,https://tcgplayer-cdn.tcgplayer.com/product/132602_200w.jpg,24,1940,https://cpt.tcgcsv.com/3352,2017-06-06T01:32:41.54,1,Rare,2-012R,"[Dull], put Tellah into the Break Zone: Choose 1 Forward. Deal it 9000 damage.",Backup,Fire,4,Sage,IV,0.25,0.42,2.0,0.25,,Foil,
132603,Ninja (Arc),Ninja Arc,https://tcgplayer-cdn.tcgplayer.com/product/132603_200w.jpg,24,1940,https://cpt.tcgcsv.com/5352,2017-06-06T01:32:39.863,1,Common,2-013C,"<b>First Strike</b><br>When Ninja is blocked, deal the blocking Forward 2000 damage.",Forward,Fire,2,Standard Unit,III,0.23,0.49,1.0,,,Foil,4000
132603,Ninja (Arc),Ninja Arc,https://tcgplayer-cdn.tcgplayer.com/product/132603_200w.jpg,24,1940,https://cpt.tcgcsv.com/5352,2017-06-06T01:32:39.863,1,Common,2-013C,"<b>First Strike</b><br>When Ninja is blocked, deal the blocking Forward 2000 damage.",Forward,Fire,2,Standard Unit,III,0.07,0.1,0.99,0.08,,Normal,4000
132604,Basch,Basch,https://tcgplayer-cdn.tcgplayer.com/product/132604_200w.jpg,24,1940,https://cpt.tcgcsv.com/6352,2017-06-06T01:32:37.733,1,Hero,2-014H,"If you control [Card Name [Ashe)], Basch gains +2000 power.<br><b>Flame Purge</b> [S][R][R][R][2][Dull]: Choose up to 2 Forwards, Deal them 9000 damage.",Forward,Fire,3,Captain,XII,0.13,0.25,1.0,0.14,,Normal,7000
132604,Basch,Basch,https://tcgplayer-cdn.tcgplayer.com/product/132604_200w.jpg,24,1940,https://cpt.tcgcsv.com/6352,2017-06-06T01:32:37.733,1,Hero,2-014H,"If you control [Card Name [Ashe)], Basch gains +2000 power.<br><b>Flame Purge</b> [S][R][R][R][2][Dull]: Choose up to 2 Forwards, Deal them 9000 damage.",Forward,Fire,3,Captain,XII,0.25,0.46,19.99,0.4,,Foil,7000
132605,Palom (Hero),Palom Hero,https://tcgplayer-cdn.tcgplayer.com/product/132605_200w.jpg,24,1940,https://cpt.tcgcsv.com/7352,2017-06-06T01:33:36.533,1,Hero,2-015H,"When Palom enters your field other than from your hand, choose 1 Forward. You may deal it 7000 damage.<br><b> Comet </b>[S][Dull], <b>Dull</b> 1 active [Card Name [Porom)]: Deal your opponent 1 point of damage.",Forward,Fire,3,White Mage,IV,0.23,0.37,2.0,0.37,,Foil,6000
132605,Palom (Hero),Palom Hero,https://tcgplayer-cdn.tcgplayer.com/product/132605_200w.jpg,24,1940,https://cpt.tcgcsv.com/7352,2017-06-06T01:33:36.533,1,Hero,2-015H,"When Palom enters your field other than from your hand, choose 1 Forward. You may deal it 7000 damage.<br><b> Comet </b>[S][Dull], <b>Dull</b> 1 active [Card Name [Porom)]: Deal your opponent 1 point of damage.",Forward,Fire,3,White Mage,IV,0.1,0.25,1.86,0.15,,Normal,6000
132606,Palom (Rare),Palom Rare,https://tcgplayer-cdn.tcgplayer.com/product/132606_200w.jpg,24,1940,https://cpt.tcgcsv.com/8352,2017-06-06T01:33:38.297,1,Rare,2-016R,"When Palom attacks, choose 1 Forward opponent controls. Deal it 2000 damage. <br>When Palom deals damage to your opponent, or when the Forward damaged by Palom is sent from the field into the Break Zone during the same turn, you may put Palom into the Break Zone. If you do so, search for 1 [Card Name [Palom)]. and play it onto the field.",Forward,Fire,1,Apprentice Mage,IV,0.03,0.15,0.99,0.11,,Normal,1000
132606,Palom (Rare),Palom Rare,https://tcgplayer-cdn.tcgplayer.com/product/132606_200w.jpg,24,1940,https://cpt.tcgcsv.com/8352,2017-06-06T01:33:38.297,1,Rare,2-016R,"When Palom attacks, choose 1 Forward opponent controls. Deal it 2000 damage. <br>When Palom deals damage to your opponent, or when the Forward damaged by Palom is sent from the field into the Break Zone during the same turn, you may put Palom into the Break Zone. If you do so, search for 1 [Card Name [Palom)]. and play it onto the field.",Forward,Fire,1,Apprentice Mage,IV,0.25,0.47,1.0,0.25,,Foil,1000
132607,Bergan,Bergan,https://tcgplayer-cdn.tcgplayer.com/product/132607_200w.jpg,24,1940,https://cpt.tcgcsv.com/9352,2017-06-06T01:33:40.177,1,Rare,2-017R,"[R][1]: Deal all the Forwards opponent controls 1000 damage.<br>When Bergan is chosen by a Summon, put Bergan into the Break Zone",Forward,Fire,4,Judge,XII,0.25,0.32,1.0,,,Foil,8000
132607,Bergan,Bergan,https://tcgplayer-cdn.tcgplayer.com/product/132607_200w.jpg,24,1940,https://cpt.tcgcsv.com/9352,2017-06-06T01:33:40.177,1,Rare,2-017R,"[R][1]: Deal all the Forwards opponent controls 1000 damage.<br>When Bergan is chosen by a Summon, put Bergan into the Break Zone",Forward,Fire,4,Judge,XII,0.07,0.15,0.99,0.11,,Normal,8000
132608,Summoner (Arc),Summoner Arc,https://tcgplayer-cdn.tcgplayer.com/product/132608_200w.jpg,24,1940,https://cpt.tcgcsv.com/b352,2017-06-06T01:33:42.233,1,Common,2-018C,"[Dull], put Summoner into the Break Zone: If a Forward receives damage this turn, the damage increases by 1000 instead.",Backup,Fire,2,Standard Unit,III,0.05,0.1,0.99,0.09,,Normal,
132608,Summoner (Arc),Summoner Arc,https://tcgplayer-cdn.tcgplayer.com/product/132608_200w.jpg,24,1940,https://cpt.tcgcsv.com/b352,2017-06-06T01:33:42.233,1,Common,2-018C,"[Dull], put Summoner into the Break Zone: If a Forward receives damage this turn, the damage increases by 1000 instead.",Backup,Fire,2,Standard Unit,III,0.35,0.5,1.0,0.39,,Foil,
132609,"Belias, the Gigas EX",Belias the Gigas EX,https://tcgplayer-cdn.tcgplayer.com/product/132609_200w.jpg,24,1940,https://cpt.tcgcsv.com/c352,2017-06-06T01:34:10.023,1,Rare,2-019R,"<b>EX BURST</b>: Choose 1 Forward. Until the end of the turn, it gains +1000 power, <b>Haste</b> and <b>First Strike</b>. Draw 1 card.",Summon,Fire,2,,XII,3.52,3.73,4.63,3.67,,Foil,
132609,"Belias, the Gigas EX",Belias the Gigas EX,https://tcgplayer-cdn.tcgplayer.com/product/132609_200w.jpg,24,1940,https://cpt.tcgcsv.com/c352,2017-06-06T01:34:10.023,1,Rare,2-019R,"<b>EX BURST</b>: Choose 1 Forward. Until the end of the turn, it gains +1000 power, <b>Haste</b> and <b>First Strike</b>. Draw 1 card.",Summon,Fire,2,,XII,0.09,0.25,3.0,0.15,,Normal,
132610,Imitation Liegeman,Imitation Liegeman,https://tcgplayer-cdn.tcgplayer.com/product/132610_200w.jpg,24,1940,https://cpt.tcgcsv.com/d352,2023-03-22T15:07:42.94,1,Common,2-020C,"When Imitation Liegeman enters the field, choose 1 Forward opponent controls. Deal it 2000 damage. If you control a [Job [Manikin)] other than Imitation Liegeman, deal it 5000 damage instead.",Forward,Fire,3,Manikin,DFF,0.23,0.42,1.0,0.23,,Foil,6000
132610,Imitation Liegeman,Imitation Liegeman,https://tcgplayer-cdn.tcgplayer.com/product/132610_200w.jpg,24,1940,https://cpt.tcgcsv.com/d352,2023-03-22T15:07:42.94,1,Common,2-020C,"When Imitation Liegeman enters the field, choose 1 Forward opponent controls. Deal it 2000 damage. If you control a [Job [Manikin)] other than Imitation Liegeman, deal it 5000 damage instead.",Forward,Fire,3,Manikin,DFF,0.03,0.1,0.99,0.09,,Normal,6000
132611,Montblanc,Montblanc,https://tcgplayer-cdn.tcgplayer.com/product/132611_200w.jpg,24,1940,https://cpt.tcgcsv.com/f352,2017-06-06T01:34:13.947,1,Common,2-021C,[R][R][Dull]: Choose 1 Forward. Deal it 1000 damage for each [Job [Moogle)] you control.,Backup,Fire,2,Moogle,XII,0.02,0.12,0.99,0.09,,Normal,
132611,Montblanc,Montblanc,https://tcgplayer-cdn.tcgplayer.com/product/132611_200w.jpg,24,1940,https://cpt.tcgcsv.com/f352,2017-06-06T01:34:13.947,1,Common,2-021C,[R][R][Dull]: Choose 1 Forward. Deal it 1000 damage for each [Job [Moogle)] you control.,Backup,Fire,2,Moogle,XII,0.31,0.39,1.0,0.36,,Foil,
132612,Luneth,Luneth,https://tcgplayer-cdn.tcgplayer.com/product/132612_200w.jpg,24,1940,https://cpt.tcgcsv.com/g352,2017-06-06T01:34:07.983,1,Hero,2-022H,The [Job (Standard Unit)] Forwards you control gain Haste.,Forward,Fire,3,Warrior of Light,III,0.27,0.49,1.0,0.49,,Foil,7000
132612,Luneth,Luneth,https://tcgplayer-cdn.tcgplayer.com/product/132612_200w.jpg,24,1940,https://cpt.tcgcsv.com/g352,2017-06-06T01:34:07.983,1,Hero,2-022H,The [Job (Standard Unit)] Forwards you control gain Haste.,Forward,Fire,3,Warrior of Light,III,0.1,0.26,1.04,0.25,,Normal,7000
132613,Rubicante,Rubicante,https://tcgplayer-cdn.tcgplayer.com/product/132613_200w.jpg,24,1940,https://cpt.tcgcsv.com/h352,2017-06-06T01:34:42.597,1,Hero,2-023H,"When Rubicante attacks, activate all the Forwards opponent controls.<br> <b>Barrier Shift</b> [S][R]: Name 1 Element. Rubicante cannot be chosen by Summons or abilities of the named Element this turn.",Forward,Fire,4,Archfiend,IV,0.13,0.25,0.99,0.15,,Normal,9000
132613,Rubicante,Rubicante,https://tcgplayer-cdn.tcgplayer.com/product/132613_200w.jpg,24,1940,https://cpt.tcgcsv.com/h352,2017-06-06T01:34:42.597,1,Hero,2-023H,"When Rubicante attacks, activate all the Forwards opponent controls.<br> <b>Barrier Shift</b> [S][R]: Name 1 Element. Rubicante cannot be chosen by Summons or abilities of the named Element this turn.",Forward,Fire,4,Archfiend,IV,0.64,0.77,1.5,0.76,,Foil,9000
132614,Rosso,Rosso,https://tcgplayer-cdn.tcgplayer.com/product/132614_200w.jpg,24,1940,https://cpt.tcgcsv.com/j352,2017-06-06T01:34:44.257,1,Rare,2-024R,"If Rosso receives damage, reduce the damage by half instead (numbers are rounded up to units of 1000).",Forward,Fire,3,Tsviets,VII,0.35,0.63,1.0,0.46,,Foil,5000
132614,Rosso,Rosso,https://tcgplayer-cdn.tcgplayer.com/product/132614_200w.jpg,24,1940,https://cpt.tcgcsv.com/j352,2017-06-06T01:34:44.257,1,Rare,2-024R,"If Rosso receives damage, reduce the damage by half instead (numbers are rounded up to units of 1000).",Forward,Fire,3,Tsviets,VII,0.03,0.19,0.99,0.13,,Normal,5000
132615,Weiss,Weiss,https://tcgplayer-cdn.tcgplayer.com/product/132615_200w.jpg,24,1940,https://cpt.tcgcsv.com/k352,2017-06-06T01:34:45.93,1,Hero,2-025H,"When Weiss enters the field, you may play 1 Ice Forward of cost 3 or less from your hand onto the field. When Weiss attacks, Weiss gains +2000 power until the end of the turn.",Forward,Ice,6,Tsviets,VII,0.1,0.25,1.0,0.42,,Normal,8000
132615,Weiss,Weiss,https://tcgplayer-cdn.tcgplayer.com/product/132615_200w.jpg,24,1940,https://cpt.tcgcsv.com/k352,2017-06-06T01:34:45.93,1,Hero,2-025H,"When Weiss enters the field, you may play 1 Ice Forward of cost 3 or less from your hand onto the field. When Weiss attacks, Weiss gains +2000 power until the end of the turn.",Forward,Ice,6,Tsviets,VII,0.6,1.0,1.16,0.73,,Foil,8000
132616,Vayne,Vayne,https://tcgplayer-cdn.tcgplayer.com/product/132616_200w.jpg,24,1940,https://cpt.tcgcsv.com/l352,2017-06-06T01:34:47.8,1,Legend,2-026L,"Your opponent's Forwards of cost 5 or more do not activate during your opponent's Active Phase. <br>When Vayne enters the field, dull all Forwards of cost 5 or more opponent controls. <br> <b>Force of Will</b> [S][I][I]: <b>Freeze</b> all Forwards opponent controls.",Forward,Ice,4,Consul,XII,0.4,0.5,1.1,0.48,,Foil,8000
132616,Vayne,Vayne,https://tcgplayer-cdn.tcgplayer.com/product/132616_200w.jpg,24,1940,https://cpt.tcgcsv.com/l352,2017-06-06T01:34:47.8,1,Legend,2-026L,"Your opponent's Forwards of cost 5 or more do not activate during your opponent's Active Phase. <br>When Vayne enters the field, dull all Forwards of cost 5 or more opponent controls. <br> <b>Force of Will</b> [S][I][I]: <b>Freeze</b> all Forwards opponent controls.",Forward,Ice,4,Consul,XII,0.2,0.5,5.29,0.52,,Normal,8000
132617,Scholar,Scholar,https://tcgplayer-cdn.tcgplayer.com/product/132617_200w.jpg,24,1940,https://cpt.tcgcsv.com/m352,2017-06-06T01:35:11.487,1,Common,2-027C,[I][Dull]: Choose 1 dull Forward. Deal it 2000 damage.,Backup,Ice,2,Standard Unit,XIV,0.05,0.15,0.99,0.11,,Normal,
132617,Scholar,Scholar,https://tcgplayer-cdn.tcgplayer.com/product/132617_200w.jpg,24,1940,https://cpt.tcgcsv.com/m352,2017-06-06T01:35:11.487,1,Common,2-027C,[I][Dull]: Choose 1 dull Forward. Deal it 2000 damage.,Backup,Ice,2,Standard Unit,XIV,0.26,0.44,1.0,0.44,,Foil,
132618,Semblance of a Lion,Semblance of a Lion,https://tcgplayer-cdn.tcgplayer.com/product/132618_200w.jpg,24,1940,https://cpt.tcgcsv.com/n352,2023-03-22T15:06:36.637,1,Common,2-028C,"When Semblance of a Lion blocks or is blocked, choose 1 Forward. Deal it 2000 damage.",Forward,Ice,2,Manikin,DFF,0.07,0.1,0.99,0.09,,Normal,5000
132618,Semblance of a Lion,Semblance of a Lion,https://tcgplayer-cdn.tcgplayer.com/product/132618_200w.jpg,24,1940,https://cpt.tcgcsv.com/n352,2023-03-22T15:06:36.637,1,Common,2-028C,"When Semblance of a Lion blocks or is blocked, choose 1 Forward. Deal it 2000 damage.",Forward,Ice,2,Manikin,DFF,0.25,0.48,2.0,0.33,,Foil,5000
132619,Imaginary Champion,Imaginary Champion,https://tcgplayer-cdn.tcgplayer.com/product/132619_200w.jpg,24,1940,https://cpt.tcgcsv.com/p352,2023-03-22T15:06:46.13,1,Common,2-029C,"When Imaginary Champion enters the field, each player discards 1 card from his/her hand.",Forward,Ice,3,Manikin,DFF,0.25,0.25,1.0,0.24,,Foil,7000
132619,Imaginary Champion,Imaginary Champion,https://tcgplayer-cdn.tcgplayer.com/product/132619_200w.jpg,24,1940,https://cpt.tcgcsv.com/p352,2023-03-22T15:06:46.13,1,Common,2-029C,"When Imaginary Champion enters the field, each player discards 1 card from his/her hand.",Forward,Ice,3,Manikin,DFF,0.04,0.12,0.99,0.09,,Normal,7000
132620,Edward (Hero),Edward Hero,https://tcgplayer-cdn.tcgplayer.com/product/132620_200w.jpg,24,1940,https://cpt.tcgcsv.com/q352,2017-06-06T01:35:38.333,1,Hero,2-030H,[I][I][Dull]: Choose 1 Forward. <b>Dull</b> it.,Backup,Ice,4,Bard,IV,0.03,0.19,0.99,0.16,,Normal,
132620,Edward (Hero),Edward Hero,https://tcgplayer-cdn.tcgplayer.com/product/132620_200w.jpg,24,1940,https://cpt.tcgcsv.com/q352,2017-06-06T01:35:38.333,1,Hero,2-030H,[I][I][Dull]: Choose 1 Forward. <b>Dull</b> it.,Backup,Ice,4,Bard,IV,0.2,0.35,4.75,0.22,,Foil,
132621,Edward (Common),Edward Common,https://tcgplayer-cdn.tcgplayer.com/product/132621_200w.jpg,24,1940,https://cpt.tcgcsv.com/r352,2017-06-06T01:35:40.877,1,Common,2-031C,All Forwards lose Haste. All Forwards cannot gain Haste.,Forward,Ice,2,Bard,IV,0.25,0.5,1.0,0.49,,Foil,5000
132621,Edward (Common),Edward Common,https://tcgplayer-cdn.tcgplayer.com/product/132621_200w.jpg,24,1940,https://cpt.tcgcsv.com/r352,2017-06-06T01:35:40.877,1,Common,2-031C,All Forwards lose Haste. All Forwards cannot gain Haste.,Forward,Ice,2,Bard,IV,0.03,0.15,0.99,0.07,,Normal,5000
132622,Bard,Bard,https://tcgplayer-cdn.tcgplayer.com/product/132622_200w.jpg,24,1940,https://cpt.tcgcsv.com/s352,2017-06-06T01:35:43.227,1,Common,2-032C,"When Bard enters the field, dull all the Backups opponent controls.",Backup,Ice,2,Standard Unit,XIV,0.08,0.15,0.99,0.13,,Normal,
132622,Bard,Bard,https://tcgplayer-cdn.tcgplayer.com/product/132622_200w.jpg,24,1940,https://cpt.tcgcsv.com/s352,2017-06-06T01:35:43.227,1,Common,2-032C,"When Bard enters the field, dull all the Backups opponent controls.",Backup,Ice,2,Standard Unit,XIV,0.4,0.5,2.0,0.47,,Foil,
132623,Black Mage (2-033C),Black Mage 2 033C,https://tcgplayer-cdn.tcgplayer.com/product/132623_200w.jpg,24,1940,https://cpt.tcgcsv.com/t352,2017-07-19T20:03:07.863,1,Common,2-033C,Put Black Mage into the Break Zone: No Forward of cost 3 or less can attack this turn.,Backup,Ice,3,Standard Unit,III,0.13,0.5,1.15,0.15,,Foil,
132623,Black Mage (2-033C),Black Mage 2 033C,https://tcgplayer-cdn.tcgplayer.com/product/132623_200w.jpg,24,1940,https://cpt.tcgcsv.com/t352,2017-07-19T20:03:07.863,1,Common,2-033C,Put Black Mage into the Break Zone: No Forward of cost 3 or less can attack this turn.,Backup,Ice,3,Standard Unit,III,0.03,0.14,0.99,0.09,,Normal,
132624,Zargabaath,Zargabaath,https://tcgplayer-cdn.tcgplayer.com/product/132624_200w.jpg,24,1940,https://cpt.tcgcsv.com/v352,2017-06-06T01:36:00.93,1,Rare,2-034R,"When Zargabaath enters the field, you may play a Forward of any Element except Ice and of cost 3 or less from your hand onto the field.",Forward,Ice,3,Judge,XII,0.05,0.15,0.99,0.11,,Normal,5000
132624,Zargabaath,Zargabaath,https://tcgplayer-cdn.tcgplayer.com/product/132624_200w.jpg,24,1940,https://cpt.tcgcsv.com/v352,2017-06-06T01:36:00.93,1,Rare,2-034R,"When Zargabaath enters the field, you may play a Forward of any Element except Ice and of cost 3 or less from your hand onto the field.",Forward,Ice,3,Judge,XII,0.33,0.78,1.25,0.78,,Foil,5000
132625,Shelke,Shelke,https://tcgplayer-cdn.tcgplayer.com/product/132625_200w.jpg,24,1940,https://cpt.tcgcsv.com/w352,2017-06-06T01:37:20.433,1,Hero,2-035H,"When Shelke enters the field, you may play a Forward of any Element except Ice and of cost 2 or less from your hand onto the field. If you do so, your opponent discards 1 card from his/her hand.",Forward,Ice,3,Tsviets,VII,2.38,4.2,20.95,2.48,,Foil,5000
132625,Shelke,Shelke,https://tcgplayer-cdn.tcgplayer.com/product/132625_200w.jpg,24,1940,https://cpt.tcgcsv.com/w352,2017-06-06T01:37:20.433,1,Hero,2-035H,"When Shelke enters the field, you may play a Forward of any Element except Ice and of cost 2 or less from your hand onto the field. If you do so, your opponent discards 1 card from his/her hand.",Forward,Ice,3,Tsviets,VII,0.95,1.22,10.0,1.22,,Normal,5000
