productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,extRarity,extDescription,extGTIN,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName,extNumber,extCardType,extElement,extCost,extCategory,extPower,extJob
561564,Garland,Garland,https://tcgplayer-cdn.tcgplayer.com/product/561564_200w.jpg,24,23568,https://cpt.tcgcsv.com/jFv6,2024-08-02T04:09:28.053,1,Common,"When Garland enters the field, choose 1 Forward opponent controls. You gain control of it until the end of the turn.",,0.05,0.1,0.5,0.1,,Normal,23-001C,Backup,Fire,2,I;Pictlogica,,Knight
561565,Caius,Caius,https://tcgplayer-cdn.tcgplayer.com/product/561565_200w.jpg,24,23568,https://cpt.tcgcsv.com/kFv6,2024-08-02T17:43:17.6,1,Legend,"<strong>Brave</strong><br>
When Caius enters the field, you may search for 1 Card Name Bahamut and add it to your hand. During this turn, the cost required to cast your next Card Name Bahamut is reduced by 5.<br>
When Caius is put from the field into the Break Zone, you may discard 3 cards. When you do so, play Caius from the Break Zone onto the field dull.",,2.99,5.0,9.5,5.08,,Normal,23-002L,Forward,Fire,5,XIII,9000,Guardian of the Seeress
561565,Caius,Caius,https://tcgplayer-cdn.tcgplayer.com/product/561565_200w.jpg,24,23568,https://cpt.tcgcsv.com/kFv6,2024-08-02T17:43:17.6,1,Legend,"<strong>Brave</strong><br>
When Caius enters the field, you may search for 1 Card Name Bahamut and add it to your hand. During this turn, the cost required to cast your next Card Name Bahamut is reduced by 5.<br>
When Caius is put from the field into the Break Zone, you may discard 3 cards. When you do so, play Caius from the Break Zone onto the field dull.",,3.91,6.7,21.4,6.11,,Foil,23-002L,Forward,Fire,5,XIII,9000,Guardian of the Seeress
561566,Kain,Kain,https://tcgplayer-cdn.tcgplayer.com/product/561566_200w.jpg,24,23568,https://cpt.tcgcsv.com/lFv6,2024-08-02T17:40:26.637,1,Common,"<strong>Haste First Strike<strong><br>
When Kain attacks, all the Forwards with <strong>Haste</strong> or <strong>First Strike</strong> you control gain +2000 power until the end of the turn.<br>
<strong>Double Jump</strong> [S][F]: Choose 1 Forward. Deal it 8000 damage.",,0.05,0.13,0.5,0.11,,Normal,23-003C,Forward,Fire,4,IV;Pictlogica,7000,Dragoon
561566,Kain,Kain,https://tcgplayer-cdn.tcgplayer.com/product/561566_200w.jpg,24,23568,https://cpt.tcgcsv.com/lFv6,2024-08-02T17:40:26.637,1,Common,"<strong>Haste First Strike<strong><br>
When Kain attacks, all the Forwards with <strong>Haste</strong> or <strong>First Strike</strong> you control gain +2000 power until the end of the turn.<br>
<strong>Double Jump</strong> [S][F]: Choose 1 Forward. Deal it 8000 damage.",,0.46,0.5,5.0,0.66,,Foil,23-003C,Forward,Fire,4,IV;Pictlogica,7000,Dragoon
561567,Kefka,Kefka,https://tcgplayer-cdn.tcgplayer.com/product/561567_200w.jpg,24,23568,https://cpt.tcgcsv.com/mFv6,2024-08-02T04:09:28.053,1,Rare,"When Kefka attacks, choose 1 Forward opponent controls. Deal it 4000 damage.<br>
Damage 5 -- Kefka gains +2000 power, Haste and ""If Kefka deals damage to a Forward or your opponent, double the damage instead.""",,0.08,0.16,0.99,0.16,,Normal,23-004R,Forward,Fire,3,VI,7000,Mage
561567,Kefka,Kefka,https://tcgplayer-cdn.tcgplayer.com/product/561567_200w.jpg,24,23568,https://cpt.tcgcsv.com/mFv6,2024-08-02T04:09:28.053,1,Rare,"When Kefka attacks, choose 1 Forward opponent controls. Deal it 4000 damage.<br>
Damage 5 -- Kefka gains +2000 power, Haste and ""If Kefka deals damage to a Forward or your opponent, double the damage instead.""",,1.09,1.37,10.0,1.47,,Foil,23-004R,Forward,Fire,3,VI,7000,Mage
561570,Golbez,Golbez,https://tcgplayer-cdn.tcgplayer.com/product/561570_200w.jpg,24,23568,https://cpt.tcgcsv.com/qFv6,2024-08-02T04:09:28.053,1,Rare,"[Dull]: Deal 5000 damage to all the Forwards opponent controls.<br>
[F][Dull]: Choose 1 Forward in your Break Zone. Add it to your hand. You can only use this ability once per turn.<br>
[F][F][1][Dull]: Choose 1 Forward. Break it.",,0.08,0.15,0.99,0.14,,Normal,23-005R,Forward,Fire,5,IV;DFF,9000,Warlock
561570,Golbez,Golbez,https://tcgplayer-cdn.tcgplayer.com/product/561570_200w.jpg,24,23568,https://cpt.tcgcsv.com/qFv6,2024-08-02T04:09:28.053,1,Rare,"[Dull]: Deal 5000 damage to all the Forwards opponent controls.<br>
[F][Dull]: Choose 1 Forward in your Break Zone. Add it to your hand. You can only use this ability once per turn.<br>
[F][F][1][Dull]: Choose 1 Forward. Break it.",,0.19,1.23,10.0,0.63,,Foil,23-005R,Forward,Fire,5,IV;DFF,9000,Warlock
561571,Soulcage,Soulcage,https://tcgplayer-cdn.tcgplayer.com/product/561571_200w.jpg,24,23568,https://cpt.tcgcsv.com/rFv6,2024-08-02T04:09:28.053,1,Rare,"If you control 2 or more Monsters, Soulcage also becomes a Forward with 9000 power.<br>
When Soulcage is put from the field into the Break Zone, you may remove Soulcage from the game. When you do so, choose 1 Monster in your Break Zone. Add it to your hand.",,0.69,0.79,1.99,0.91,,Foil,23-006R,Monster,Fire,2,IX,9000,Undead
561571,Soulcage,Soulcage,https://tcgplayer-cdn.tcgplayer.com/product/561571_200w.jpg,24,23568,https://cpt.tcgcsv.com/rFv6,2024-08-02T04:09:28.053,1,Rare,"If you control 2 or more Monsters, Soulcage also becomes a Forward with 9000 power.<br>
When Soulcage is put from the field into the Break Zone, you may remove Soulcage from the game. When you do so, choose 1 Monster in your Break Zone. Add it to your hand.",,0.08,0.15,0.99,0.14,,Normal,23-006R,Monster,Fire,2,IX,9000,Undead
561572,Samurai,Samurai,https://tcgplayer-cdn.tcgplayer.com/product/561572_200w.jpg,24,23568,https://cpt.tcgcsv.com/sFv6,2024-08-02T04:09:28.053,1,Rare,"When Samurai enters the field, gain .
[Dull], put Samurai into the Break Zone: Choose 1 Forward. If it deals damage to a Forward this turn, the damage increases by 1000 instead. You can only use this ability during your turn.",,0.03,0.1,0.5,0.07,,Normal,23-007C/15-007C,Backup,Fire,2,,,Standard Unit
561572,Samurai,Samurai,https://tcgplayer-cdn.tcgplayer.com/product/561572_200w.jpg,24,23568,https://cpt.tcgcsv.com/sFv6,2024-08-02T04:09:28.053,1,Rare,"When Samurai enters the field, gain .
[Dull], put Samurai into the Break Zone: Choose 1 Forward. If it deals damage to a Forward this turn, the damage increases by 1000 instead. You can only use this ability during your turn.",,0.22,0.4,5.0,0.43,,Foil,23-007C/15-007C,Backup,Fire,2,,,Standard Unit
561576,Zidane,Zidane,https://tcgplayer-cdn.tcgplayer.com/product/561576_200w.jpg,24,23568,https://cpt.tcgcsv.com/xFv6,2024-08-02T04:09:28.053,1,Rare,"When Zidane enters the field, you may search for 2 <em>Category IX Forwards</em> with different names other than Card Name Zidane and add them to your hand.",,0.14,0.37,2.0,0.37,,Normal,23-008H,Forward,Fire,4,IX,5000,Tantalus Member/Thief
561576,Zidane,Zidane,https://tcgplayer-cdn.tcgplayer.com/product/561576_200w.jpg,24,23568,https://cpt.tcgcsv.com/xFv6,2024-08-02T04:09:28.053,1,Rare,"When Zidane enters the field, you may search for 2 <em>Category IX Forwards</em> with different names other than Card Name Zidane and add them to your hand.",,0.37,1.74,15.0,1.69,,Foil,23-008H,Forward,Fire,4,IX,5000,Tantalus Member/Thief
561607,Zorn & Thorn,Zorn and Thorn,https://tcgplayer-cdn.tcgplayer.com/product/561607_200w.jpg,24,23568,https://cpt.tcgcsv.com/9Gv6,2024-08-02T04:09:28.053,1,Rare,"When Zorn & Thorn enters the field or attacks, choose 1 Forward opponent controls. It gains ""If possible, this Forward must block."" until the end of the turn.<br>
When Zorn & Thorn is put from the field into the Break Zone, you may search for 1 Monster of cost 2 or less and play it onto the field.",,0.21,0.48,2.0,0.46,,Normal,23-009H,Forward,Fire,2,IX,5000,Court Jester
561607,Zorn & Thorn,Zorn and Thorn,https://tcgplayer-cdn.tcgplayer.com/product/561607_200w.jpg,24,23568,https://cpt.tcgcsv.com/9Gv6,2024-08-02T04:09:28.053,1,Rare,"When Zorn & Thorn enters the field or attacks, choose 1 Forward opponent controls. It gains ""If possible, this Forward must block."" until the end of the turn.<br>
When Zorn & Thorn is put from the field into the Break Zone, you may search for 1 Monster of cost 2 or less and play it onto the field.",,0.74,1.08,5.0,1.23,,Foil,23-009H,Forward,Fire,2,IX,5000,Court Jester
561608,SOLDIER Candidate (23-010C),SOLDIER Candidate 23 010C,https://tcgplayer-cdn.tcgplayer.com/product/561608_200w.jpg,24,23568,https://cpt.tcgcsv.com/bGv6,2024-08-02T04:09:28.053,1,Rare,"<strong>First Strike</strong><br>
If you have 2 or more Job Standard Unit Forwards in your Break Zone, SOLDIER Candidate gains +3000 power.",,0.05,0.1,0.5,0.1,,Normal,23-010C,Forward,Fire,2,VII,5000,Standard Unit
561608,SOLDIER Candidate (23-010C),SOLDIER Candidate 23 010C,https://tcgplayer-cdn.tcgplayer.com/product/561608_200w.jpg,24,23568,https://cpt.tcgcsv.com/bGv6,2024-08-02T04:09:28.053,1,Rare,"<strong>First Strike</strong><br>
If you have 2 or more Job Standard Unit Forwards in your Break Zone, SOLDIER Candidate gains +3000 power.",,0.14,0.3,5.0,0.34,,Foil,23-010C,Forward,Fire,2,VII,5000,Standard Unit
561609,Terra EX,Terra EX,https://tcgplayer-cdn.tcgplayer.com/product/561609_200w.jpg,24,23568,https://cpt.tcgcsv.com/cGv6,2024-08-02T04:09:28.053,1,Rare,"<strong>EX BURST</strong> When Terra enters the field or is put from the field into the Break Zone, choose 1 Summon in your Break Zone. Add it to your hand. During this turn, the cost required to cast your next Summon is reduced by 2 (it cannot become 0).<br>
All Summons in your Break Zone cannot be removed from the game by your opponent's Summons or abilities.",,7.5,10.72,19.99,8.61,,Normal,23-011L,Forward,Fire,5,VI,5000,Magitek Knight
561609,Terra EX,Terra EX,https://tcgplayer-cdn.tcgplayer.com/product/561609_200w.jpg,24,23568,https://cpt.tcgcsv.com/cGv6,2024-08-02T04:09:28.053,1,Rare,"<strong>EX BURST</strong> When Terra enters the field or is put from the field into the Break Zone, choose 1 Summon in your Break Zone. Add it to your hand. During this turn, the cost required to cast your next Summon is reduced by 2 (it cannot become 0).<br>
All Summons in your Break Zone cannot be removed from the game by your opponent's Summons or abilities.",,8.01,14.36,29.99,14.57,,Foil,23-011L,Forward,Fire,5,VI,5000,Magitek Knight
561611,Tifa,Tifa,https://tcgplayer-cdn.tcgplayer.com/product/561611_200w.jpg,24,23568,https://cpt.tcgcsv.com/fGv6,2024-08-02T04:09:28.053,1,Rare,"When a Forward damaged by Tifa is put from the field into the Break Zone on the same turn, gain [C].<br>
When Tifa attacks, choose 1 Forward. Deal it 2000 damage.<br>
[C]: Until the end of the turn, Tifa gains +2000 power and <strong>Haste.</strong>",,0.13,1.94,3.0,1.78,,Foil,23-012C,Forward,Fire,3,VII;DFF,7000,Martial Artist
561611,Tifa,Tifa,https://tcgplayer-cdn.tcgplayer.com/product/561611_200w.jpg,24,23568,https://cpt.tcgcsv.com/fGv6,2024-08-02T04:09:28.053,1,Rare,"When a Forward damaged by Tifa is put from the field into the Break Zone on the same turn, gain [C].<br>
When Tifa attacks, choose 1 Forward. Deal it 2000 damage.<br>
[C]: Until the end of the turn, Tifa gains +2000 power and <strong>Haste.</strong>",,0.05,0.13,0.5,0.12,,Normal,23-012C,Forward,Fire,3,VII;DFF,7000,Martial Artist
561612,Morrow,Morrow,https://tcgplayer-cdn.tcgplayer.com/product/561612_200w.jpg,24,23568,https://cpt.tcgcsv.com/gGv6,2024-08-02T17:39:23.393,1,Common,"<em>Damage 5</em> -- When Morrow enters the field, choose 1 Forward. Deal it 9000 damage.",,0.05,0.11,0.5,0.1,,Normal,23-013C,Backup,Fire,1,Pictlogica;FFL,,Adventurer-in-Training
561612,Morrow,Morrow,https://tcgplayer-cdn.tcgplayer.com/product/561612_200w.jpg,24,23568,https://cpt.tcgcsv.com/gGv6,2024-08-02T17:39:23.393,1,Common,"<em>Damage 5</em> -- When Morrow enters the field, choose 1 Forward. Deal it 9000 damage.",,0.39,0.4,5.0,,,Foil,23-013C,Backup,Fire,1,Pictlogica;FFL,,Adventurer-in-Training
561613,Nelapa,Nelapa,https://tcgplayer-cdn.tcgplayer.com/product/561613_200w.jpg,24,23568,https://cpt.tcgcsv.com/hGv6,2024-08-02T17:31:13.643,1,Hero,"When your opponent casts a Summon, select up to 2 of the 2 following actions.<br>
""Choose 1 Forward. Deal it 10000 damage.""<br>
""Nelapa deals your opponent 1 point of damage.""<br>",,0.22,2.39,15.0,2.9,,Foil,23-014H,Forward,Fire,2,VI,5000,Mage
561613,Nelapa,Nelapa,https://tcgplayer-cdn.tcgplayer.com/product/561613_200w.jpg,24,23568,https://cpt.tcgcsv.com/hGv6,2024-08-02T17:31:13.643,1,Hero,"When your opponent casts a Summon, select up to 2 of the 2 following actions.<br>
""Choose 1 Forward. Deal it 10000 damage.""<br>
""Nelapa deals your opponent 1 point of damage.""<br>",,0.22,0.55,3.5,0.54,,Normal,23-014H,Forward,Fire,2,VI,5000,Mage
561615,Notsugo,Notsugo,https://tcgplayer-cdn.tcgplayer.com/product/561615_200w.jpg,24,23568,https://cpt.tcgcsv.com/kGv6,2024-08-02T17:38:35.76,1,Common,"[Dull], put Notsugo and 1 Monster into the Break Zone: Choose 1 Forward opponent controls. Deal it 9000 damage.",,0.37,0.38,5.0,,,Foil,23-015C,Monster,Fire,1,XIII,,Spook
561615,Notsugo,Notsugo,https://tcgplayer-cdn.tcgplayer.com/product/561615_200w.jpg,24,23568,https://cpt.tcgcsv.com/kGv6,2024-08-02T17:38:35.76,1,Common,"[Dull], put Notsugo and 1 Monster into the Break Zone: Choose 1 Forward opponent controls. Deal it 9000 damage.",,0.05,0.12,0.5,0.1,,Normal,23-015C,Monster,Fire,1,XIII,,Spook
561616,Bahamut,Bahamut,https://tcgplayer-cdn.tcgplayer.com/product/561616_200w.jpg,24,23568,https://cpt.tcgcsv.com/lGv6,2024-08-02T04:09:28.053,1,Rare,Choose 1 Forward with 9000 power or less and up to 1 Forward in your opponent's Break Zone. Remove them from the game.,,0.08,0.16,0.99,0.14,,Normal,23-016R,Summon,Fire,5,IX,,
561616,Bahamut,Bahamut,https://tcgplayer-cdn.tcgplayer.com/product/561616_200w.jpg,24,23568,https://cpt.tcgcsv.com/lGv6,2024-08-02T04:09:28.053,1,Rare,Choose 1 Forward with 9000 power or less and up to 1 Forward in your opponent's Break Zone. Remove them from the game.,,0.24,0.96,10.0,1.22,,Foil,23-016R,Summon,Fire,5,IX,,
561617,Parai,Parai,https://tcgplayer-cdn.tcgplayer.com/product/561617_200w.jpg,24,23568,https://cpt.tcgcsv.com/mGv6,2024-08-02T17:37:48.337,1,Common,"When Parai enters the field, you may receive 1 point of damage. When you do so, search for 1 <em>Category FFL</em> Character and add it to your hand.",,0.25,0.46,1.0,0.46,,Foil,23-017C,Forward,Fire,2,Pictlogica;FFL,5000,Warrior
561617,Parai,Parai,https://tcgplayer-cdn.tcgplayer.com/product/561617_200w.jpg,24,23568,https://cpt.tcgcsv.com/mGv6,2024-08-02T17:37:48.337,1,Common,"When Parai enters the field, you may receive 1 point of damage. When you do so, search for 1 <em>Category FFL</em> Character and add it to your hand.",,0.08,0.14,0.5,0.12,,Normal,23-017C,Forward,Fire,2,Pictlogica;FFL,5000,Warrior
561618,Palom,Palom,https://tcgplayer-cdn.tcgplayer.com/product/561618_200w.jpg,24,23568,https://cpt.tcgcsv.com/nGv6,2024-08-02T04:09:28.053,1,Rare,"If you control a <em>Card Name Porom,</em> the cost required to cast Palom is reduced by 2.<br>
The Forwards with 2 or more EXP Counters on them you control gain +2000 power.<br>
When Palom enter the field, choose 1 Forward. Place 2 EXP Counters on it.",,0.08,0.15,0.5,0.13,,Normal,23-018R,Forward,Fire,2,IV,5000,Apprentice Mage
561618,Palom,Palom,https://tcgplayer-cdn.tcgplayer.com/product/561618_200w.jpg,24,23568,https://cpt.tcgcsv.com/nGv6,2024-08-02T04:09:28.053,1,Rare,"If you control a <em>Card Name Porom,</em> the cost required to cast Palom is reduced by 2.<br>
The Forwards with 2 or more EXP Counters on them you control gain +2000 power.<br>
When Palom enter the field, choose 1 Forward. Place 2 EXP Counters on it.",,0.13,0.99,2.7,1.08,,Foil,23-018R,Forward,Fire,2,IV,5000,Apprentice Mage
561619,Monk,Monk,https://tcgplayer-cdn.tcgplayer.com/product/561619_200w.jpg,24,23568,https://cpt.tcgcsv.com/pGv6,2024-08-02T17:39:56.063,1,Common,"When Monk enters the field, choose 1 Forward. Deal it 4000 damage. If you control 5 or more Backups, deal it 8000 damage instead.",,0.39,0.4,1.0,0.49,,Foil,23-019C,Backup,Fire,2,XI,,Standard Unit
561619,Monk,Monk,https://tcgplayer-cdn.tcgplayer.com/product/561619_200w.jpg,24,23568,https://cpt.tcgcsv.com/pGv6,2024-08-02T17:39:56.063,1,Common,"When Monk enters the field, choose 1 Forward. Deal it 4000 damage. If you control 5 or more Backups, deal it 8000 damage instead.",,0.06,0.1,0.5,0.12,,Normal,23-019C,Backup,Fire,2,XI,,Standard Unit
