productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,extRarity,extDescription,extGTIN,extSKU,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName,extNumber,extCardType,extElement,extCost,extPower,extJob,extCategory
248123,Rude,Rude,https://tcgplayer-cdn.tcgplayer.com/product/248123_200w.jpg,24,2888,https://cpt.tcgcsv.com/tg_2,2021-12-03T15:07:52.863,1,Starter,"If you control a <em>Job President of Shinra</em>, The <em>Job Member of the Turks</em> Forwards you control gains +1000 power and <strong>Brave</strong>.
<br>At the beginning of the Attack Phase during each of your turns, if you control 4 or more <em>Job Member of the Turks</em>, <strong>dull</strong> all the Forwards. opponent controls.",,,0.36,0.5,0.75,0.44,,Normal,15-137S,Forward,Lightning,3,7000,Member of the Turks,VII
248125,President Shinra EX,President Shinra EX,https://tcgplayer-cdn.tcgplayer.com/product/248125_200w.jpg,24,2888,https://cpt.tcgcsv.com/wg_2,2021-12-03T15:07:43.58,1,Starter,"<strong>EX BURST</strong> When President Shinra enters the field, you may <strong>search</strong> for 1 <em>Card Name Rufus</em> or <em>Job Member of the Turks</em> and add it to your hand.",,,17.71,18.0,20.0,9.43,,Foil,15-136S,Backup,Lightning,4,,President of Shinra,VII
248125,President Shinra EX,President Shinra EX,https://tcgplayer-cdn.tcgplayer.com/product/248125_200w.jpg,24,2888,https://cpt.tcgcsv.com/wg_2,2021-12-03T15:07:43.58,1,Starter,"<strong>EX BURST</strong> When President Shinra enters the field, you may <strong>search</strong> for 1 <em>Card Name Rufus</em> or <em>Job Member of the Turks</em> and add it to your hand.",,,2.98,5.64,10.0,5.38,,Normal,15-136S,Backup,Lightning,4,,President of Shinra,VII
248126,Tseng,Tseng,https://tcgplayer-cdn.tcgplayer.com/product/248126_200w.jpg,24,2888,https://cpt.tcgcsv.com/xg_2,2021-12-03T15:07:33.647,1,Starter,"The <em>Job Member of the Turks</em> Forwards other than Tseng you control gets +2000 power.
<br>When Tsen enters the field, reveal the top 5 cards of your deck. Add 1 <em>Job Member of the Turks</em> among them to your hand and return the other cards to the bottom of your deck in any order. Then, you may play 1 <em>Job Member of the Turks</em> from your hand onto the field.",,,3.99,4.26,6.0,4.57,,Foil,15-135S,Forward,Lightning,4,8000,Member of the Turks,VII
248126,Tseng,Tseng,https://tcgplayer-cdn.tcgplayer.com/product/248126_200w.jpg,24,2888,https://cpt.tcgcsv.com/xg_2,2021-12-03T15:07:33.647,1,Starter,"The <em>Job Member of the Turks</em> Forwards other than Tseng you control gets +2000 power.
<br>When Tsen enters the field, reveal the top 5 cards of your deck. Add 1 <em>Job Member of the Turks</em> among them to your hand and return the other cards to the bottom of your deck in any order. Then, you may play 1 <em>Job Member of the Turks</em> from your hand onto the field.",,,0.48,0.59,0.75,0.61,,Normal,15-135S,Forward,Lightning,4,8000,Member of the Turks,VII
248127,Biggs,Biggs,https://tcgplayer-cdn.tcgplayer.com/product/248127_200w.jpg,24,2888,https://cpt.tcgcsv.com/zg_2,2021-12-03T15:07:24.063,1,Starter,"If you control a <em>Job AVALANCHE Operative</em>, the cost required to cast Biggs is reduced by 2.
<br>When 2 or more <em>Job AVALANCHE Operative</em> Forwards you control form a party and attack, draw 1 card, all Forwards in the party gain ""This Forward cannot be broken."" until the end of the turn.",,,0.74,0.9,2.0,0.97,,Normal,15-134S,Forward,Earth,3,7000,AVALANCE Operative,VII
248127,Biggs,Biggs,https://tcgplayer-cdn.tcgplayer.com/product/248127_200w.jpg,24,2888,https://cpt.tcgcsv.com/zg_2,2021-12-03T15:07:24.063,1,Starter,"If you control a <em>Job AVALANCHE Operative</em>, the cost required to cast Biggs is reduced by 2.
<br>When 2 or more <em>Job AVALANCHE Operative</em> Forwards you control form a party and attack, draw 1 card, all Forwards in the party gain ""This Forward cannot be broken."" until the end of the turn.",,,3.95,3.95,4.96,4.22,,Foil,15-134S,Forward,Earth,3,7000,AVALANCE Operative,VII
248128,Barret,Barret,https://tcgplayer-cdn.tcgplayer.com/product/248128_200w.jpg,24,2888,https://cpt.tcgcsv.com/Bg_2,2021-12-03T15:07:06.58,1,Starter,"If you control a <em>Job AVALANCHE Operative</em>, the cost required to cast Barret is reduced by 2.
<br><strong>Dull active</strong> Barret: Choose 1 Forward opponent controls. Break it. You can only use this ability if a <em>Job AVALANCHE Operative</em> you controlled has been put from the field into the Break Zone this turn.",,,0.5,0.62,1.0,0.58,,Normal,15-133S,Forward,Earth,3,7000,AVALANCE Operative,VII
248128,Barret,Barret,https://tcgplayer-cdn.tcgplayer.com/product/248128_200w.jpg,24,2888,https://cpt.tcgcsv.com/Bg_2,2021-12-03T15:07:06.58,1,Starter,"If you control a <em>Job AVALANCHE Operative</em>, the cost required to cast Barret is reduced by 2.
<br><strong>Dull active</strong> Barret: Choose 1 Forward opponent controls. Break it. You can only use this ability if a <em>Job AVALANCHE Operative</em> you controlled has been put from the field into the Break Zone this turn.",,,0.99,1.0,2.0,1.0,,Foil,15-133S,Forward,Earth,3,7000,AVALANCE Operative,VII
248129,Jessie,Jessie,https://tcgplayer-cdn.tcgplayer.com/product/248129_200w.jpg,24,2888,https://cpt.tcgcsv.com/Cg_2,2021-12-03T15:05:45.39,1,Starter,"If you control a <em>Job AVALANCHE Operative</em>, the cost required to cast Jessie is reduced by 2.
<br>When 2 or more <em>Job AVALANCHE Operative</em> Forwards you control form a party and attack, select 1 of the 2 following actions. ""Play 1 <em>Card Name Cloud</em> from your hand onto the field."" ""<strong>Search</strong> for 1 <em>Card Name Cloud</em> and add it to your hand.""",,,0.48,0.7,59.0,0.7,,Normal,15-132S,Forward,Earth,3,7000,AVALANCE Operative,VII
248129,Jessie,Jessie,https://tcgplayer-cdn.tcgplayer.com/product/248129_200w.jpg,24,2888,https://cpt.tcgcsv.com/Cg_2,2021-12-03T15:05:45.39,1,Starter,"If you control a <em>Job AVALANCHE Operative</em>, the cost required to cast Jessie is reduced by 2.
<br>When 2 or more <em>Job AVALANCHE Operative</em> Forwards you control form a party and attack, select 1 of the 2 following actions. ""Play 1 <em>Card Name Cloud</em> from your hand onto the field."" ""<strong>Search</strong> for 1 <em>Card Name Cloud</em> and add it to your hand.""",,,3.99,4.0,11.0,2.13,,Foil,15-132S,Forward,Earth,3,7000,AVALANCE Operative,VII
248132,Wedge,Wedge,https://tcgplayer-cdn.tcgplayer.com/product/248132_200w.jpg,24,2888,https://cpt.tcgcsv.com/Gg_2,2021-12-03T15:05:32.897,1,Starter,"If you control a <em>Job AVALANCHE Operative</em>, the cost required to cast Wedge is reduced by 2.
<br>When 2 or more <em>Job AVALANCHE Operative</em> Forwards you control form a party and attack, choose 1 <strong>dull</strong> Character of cost 4 or more opponent controls. Break it.",,,3.73,4.61,7.0,4.33,,Foil,15-131S,Forward,Earth,3,7000,AVALANCE Operative,VII
248132,Wedge,Wedge,https://tcgplayer-cdn.tcgplayer.com/product/248132_200w.jpg,24,2888,https://cpt.tcgcsv.com/Gg_2,2021-12-03T15:05:32.897,1,Starter,"If you control a <em>Job AVALANCHE Operative</em>, the cost required to cast Wedge is reduced by 2.
<br>When 2 or more <em>Job AVALANCHE Operative</em> Forwards you control form a party and attack, choose 1 <strong>dull</strong> Character of cost 4 or more opponent controls. Break it.",,,0.25,0.6,1.0,0.58,,Normal,15-131S,Forward,Earth,3,7000,AVALANCE Operative,VII
250485,Crystal Dominion Booster Box Case,Crystal Dominion Booster Box Case,https://tcgplayer-cdn.tcgplayer.com/product/250485_200w.jpg,24,2888,https://cpt.tcgcsv.com/Kc03,2021-11-26T21:00:40.65,1,None,Each sealed case contains 6 booster boxes of 36 booster packs.,662248836720,,499.0,511.5,523.99,523.84,,Normal,,,,,,,
250486,Crystal Dominion Booster Box,Crystal Dominion Booster Box,https://tcgplayer-cdn.tcgplayer.com/product/250486_200w.jpg,24,2888,https://cpt.tcgcsv.com/Lc03,2021-11-26T05:03:10.87,1,None,Each sealed booster box contains 36 booster packs.,662248836706,,84.68,89.53,110.0,89.07,,Normal,,,,,,,
250487,Crystal Dominion Booster Pack,Crystal Dominion Booster Pack,https://tcgplayer-cdn.tcgplayer.com/product/250487_200w.jpg,24,2888,https://cpt.tcgcsv.com/Mc03,2021-11-26T05:03:10.87,1,None,Each booster pack contains 12 random cards.,662248836713,,0.25,4.0,7.98,3.99,,Normal,,,,,,,
250521,Samurai,Samurai,https://tcgplayer-cdn.tcgplayer.com/product/250521_200w.jpg,24,2888,https://cpt.tcgcsv.com/rd03,2021-11-26T05:03:10.87,1,Common,"When Samurai enters the field, gain [Crystal].
<br>[T], put Samurai into the Break Zone: Choose 1 Forward. If it deals damage to a Forward this turn, the damage increases by 1000 instead. You can only use this ability during your turn.",,,0.5,1.89,4.0,,,Foil,15-007C,Backup,Fire,2,,Standard Unit,V
250521,Samurai,Samurai,https://tcgplayer-cdn.tcgplayer.com/product/250521_200w.jpg,24,2888,https://cpt.tcgcsv.com/rd03,2021-11-26T05:03:10.87,1,Common,"When Samurai enters the field, gain [Crystal].
<br>[T], put Samurai into the Break Zone: Choose 1 Forward. If it deals damage to a Forward this turn, the damage increases by 1000 instead. You can only use this ability during your turn.",,,0.04,0.1,0.99,0.09,,Normal,15-007C,Backup,Fire,2,,Standard Unit,V
250524,Snow,Snow,https://tcgplayer-cdn.tcgplayer.com/product/250524_200w.jpg,24,2888,https://cpt.tcgcsv.com/vd03,2021-11-26T05:03:10.87,1,Rare,"When Snow enters the field, you may pay [Crystal]. When you do so, select 1 of the 2 following actions.
<br>""<strong>Freeze</strong> all the Forwards opponent controls.""
<br>""<strong>Freeze</strong> all the Backups opponent controls.""",,,0.02,0.1,0.75,0.07,,Normal,15-034R,Forward,Ice,4,8000,Sentinel/L'Cie,XIII;DFF
250524,Snow,Snow,https://tcgplayer-cdn.tcgplayer.com/product/250524_200w.jpg,24,2888,https://cpt.tcgcsv.com/vd03,2021-11-26T05:03:10.87,1,Rare,"When Snow enters the field, you may pay [Crystal]. When you do so, select 1 of the 2 following actions.
<br>""<strong>Freeze</strong> all the Forwards opponent controls.""
<br>""<strong>Freeze</strong> all the Backups opponent controls.""",,,0.15,0.4,1.5,0.33,,Foil,15-034R,Forward,Ice,4,8000,Sentinel/L'Cie,XIII;DFF
250525,Kytes,Kytes,https://tcgplayer-cdn.tcgplayer.com/product/250525_200w.jpg,24,2888,https://cpt.tcgcsv.com/wd03,2021-11-26T05:03:10.87,1,Rare,Remove Kytes from the game: Choose 1 <em>Job Sky Pirate</em> you control. Remove it from the game. Play it onto the Field at the end of the turn.,,,0.05,0.14,0.52,0.1,,Normal,15-047R,Forward,Wind,1,3000,Sky Pirate,XII
250525,Kytes,Kytes,https://tcgplayer-cdn.tcgplayer.com/product/250525_200w.jpg,24,2888,https://cpt.tcgcsv.com/wd03,2021-11-26T05:03:10.87,1,Rare,Remove Kytes from the game: Choose 1 <em>Job Sky Pirate</em> you control. Remove it from the game. Play it onto the Field at the end of the turn.,,,0.19,0.64,2.0,0.9,,Foil,15-047R,Forward,Wind,1,3000,Sky Pirate,XII
250526,Kytes (Full Art),Kytes Full Art,https://tcgplayer-cdn.tcgplayer.com/product/250526_200w.jpg,24,2888,https://cpt.tcgcsv.com/xd03,2021-11-26T05:03:10.87,1,Rare,Remove Kytes from the game: Choose 1 <em>Job Sky Pirate</em> you control. Remove it from the game. Play it onto the Field at the end of the turn.,,,14.0,14.3,20.0,14.29,,Foil,15-047R,Forward,Wind,1,3000,Sky Pirate,XII
250527,Hecatoncheir (Full Art),Hecatoncheir Full Art,https://tcgplayer-cdn.tcgplayer.com/product/250527_200w.jpg,24,2888,https://cpt.tcgcsv.com/zd03,2024-04-04T11:30:14.783,1,Hero,"You can only cast Hecatoncheir during your turn.
<br>Deal 8000 damage to all Forwards.",,,22.75,22.75,22.76,21.5,,Foil,15-082H,Summon,Earth,5,,,XIII
250528,Hecatoncheir,Hecatoncheir,https://tcgplayer-cdn.tcgplayer.com/product/250528_200w.jpg,24,2888,https://cpt.tcgcsv.com/Bd03,2024-03-16T18:45:11.937,1,Hero,"You can only cast Hecatoncheir during your turn.
<br>Deal 8000 damage to all Forwards.",,,2.7,3.09,9.49,3.32,,Normal,15-082H,Summon,Earth,5,,,XIII
250528,Hecatoncheir,Hecatoncheir,https://tcgplayer-cdn.tcgplayer.com/product/250528_200w.jpg,24,2888,https://cpt.tcgcsv.com/Bd03,2024-03-16T18:45:11.937,1,Hero,"You can only cast Hecatoncheir during your turn.
<br>Deal 8000 damage to all Forwards.",,,3.99,4.67,7.5,4.48,,Foil,15-082H,Summon,Earth,5,,,XIII
250529,Lady Lilith,Lady Lilith,https://tcgplayer-cdn.tcgplayer.com/product/250529_200w.jpg,24,2888,https://cpt.tcgcsv.com/Cd03,2021-11-26T05:03:10.87,1,Legend,"Remove 1 Forward other than Lady Lilith from the game: Gain [Crystal]. You can only use this ability once per turn.
<br>[Crystal]: Choose 1 Lightning Forward. It gains <strong>Haste</strong> until the end of the turn. You can only use this ability once per turn.
<br>2 [Crystal]: Choose 1 Forward of cost 5 or less. Break it.",,,13.99,14.3,999.0,12.52,,Foil,15-104L,Forward,Lightning,2,5000,Lady Lilith,XI
250529,Lady Lilith,Lady Lilith,https://tcgplayer-cdn.tcgplayer.com/product/250529_200w.jpg,24,2888,https://cpt.tcgcsv.com/Cd03,2021-11-26T05:03:10.87,1,Legend,"Remove 1 Forward other than Lady Lilith from the game: Gain [Crystal]. You can only use this ability once per turn.
<br>[Crystal]: Choose 1 Lightning Forward. It gains <strong>Haste</strong> until the end of the turn. You can only use this ability once per turn.
<br>2 [Crystal]: Choose 1 Forward of cost 5 or less. Break it.",,,4.89,6.64,999.0,6.24,,Normal,15-104L,Forward,Lightning,2,5000,Lady Lilith,XI
250535,Penelo,Penelo,https://tcgplayer-cdn.tcgplayer.com/product/250535_200w.jpg,24,2888,https://cpt.tcgcsv.com/Kd03,2021-12-03T15:12:28.097,1,Hero,"5 (This cost is reduced by 1 for each <em>Job Sky Pirate</em> other than Penelo you control.): Select 1 of the 3 following Actions. You can only use this ability once per turn.
<br>""Choose 1 <em>Job Sky Pirate</em> Forward other than Penelo. It gains 'This Forward cannot be chosen by your opponent's abilities' until the end of the turn."" ""Choose 1 Forward. It loses 3000 power until the end of the turn."" ""Draw 1 card.""",,,0.2,0.25,2.25,0.21,,Normal,15-115H,Forward,Water,2,5000,Dancer/Sky Pirate,XII
250535,Penelo,Penelo,https://tcgplayer-cdn.tcgplayer.com/product/250535_200w.jpg,24,2888,https://cpt.tcgcsv.com/Kd03,2021-12-03T15:12:28.097,1,Hero,"5 (This cost is reduced by 1 for each <em>Job Sky Pirate</em> other than Penelo you control.): Select 1 of the 3 following Actions. You can only use this ability once per turn.
<br>""Choose 1 <em>Job Sky Pirate</em> Forward other than Penelo. It gains 'This Forward cannot be chosen by your opponent's abilities' until the end of the turn."" ""Choose 1 Forward. It loses 3000 power until the end of the turn."" ""Draw 1 card.""",,,0.45,0.54,4.99,0.51,,Foil,15-115H,Forward,Water,2,5000,Dancer/Sky Pirate,XII
251203,Robel-Akbel,Robel Akbel,https://tcgplayer-cdn.tcgplayer.com/product/251203_200w.jpg,24,2888,https://cpt.tcgcsv.com/5v03,2021-11-26T05:03:10.87,1,Legend,"When Robel-Akbel enters the field, you may pay [Crystal].
<br>When you do so, choose 1 Forward or Monster. Break it.
<br>At the beginning of Main Phase 1 during each of your turns, choose 1 Backup in your Break Zone. Add it to your hand.",,,0.98,1.8,13.99,2.6,,Normal,15-084L,Forward,Earth,4,8000,Black Mage/Warlock Warlord,XI
251203,Robel-Akbel,Robel Akbel,https://tcgplayer-cdn.tcgplayer.com/product/251203_200w.jpg,24,2888,https://cpt.tcgcsv.com/5v03,2021-11-26T05:03:10.87,1,Legend,"When Robel-Akbel enters the field, you may pay [Crystal].
<br>When you do so, choose 1 Forward or Monster. Break it.
<br>At the beginning of Main Phase 1 during each of your turns, choose 1 Backup in your Break Zone. Add it to your hand.",,,10.89,12.93,17.29,13.0,,Foil,15-084L,Forward,Earth,4,8000,Black Mage/Warlock Warlord,XI
251204,Robel-Akbel (Full Art),Robel Akbel Full Art,https://tcgplayer-cdn.tcgplayer.com/product/251204_200w.jpg,24,2888,https://cpt.tcgcsv.com/6v03,2024-02-22T14:06:21.54,1,Legend,"When Robel-Akbel enters the field, you may pay [Crystal].
<br>When you do so, choose 1 Forward or Monster. Break it.
<br>At the beginning of Main Phase 1 during each of your turns, choose 1 Backup in your Break Zone. Add it to your hand.",,,0.86,1.35,8.0,2.36,,Normal,15-084L,Forward,Earth,4,8000,Black Mage/Warlock Warlord,XI
251204,Robel-Akbel (Full Art),Robel Akbel Full Art,https://tcgplayer-cdn.tcgplayer.com/product/251204_200w.jpg,24,2888,https://cpt.tcgcsv.com/6v03,2024-02-22T14:06:21.54,1,Legend,"When Robel-Akbel enters the field, you may pay [Crystal].
<br>When you do so, choose 1 Forward or Monster. Break it.
<br>At the beginning of Main Phase 1 during each of your turns, choose 1 Backup in your Break Zone. Add it to your hand.",,,39.99,40.0,43.99,34.5,,Foil,15-084L,Forward,Earth,4,8000,Black Mage/Warlock Warlord,XI
251205,Geomancer,Geomancer,https://tcgplayer-cdn.tcgplayer.com/product/251205_200w.jpg,24,2888,https://cpt.tcgcsv.com/7v03,2021-11-26T05:03:10.87,1,Common,"When Geomancer enters the field, gain [Crystal].
<br>T, put Geomancer into the Break Zone: Choose 1 Forward. It gains <strong>Brave</strong> until the end of turn. You can only use this ability during your turn.",,,2.25,2.45,2.99,2.5,,Foil,15-080C,Backup,Earth,2,,Standard Unit,V
251205,Geomancer,Geomancer,https://tcgplayer-cdn.tcgplayer.com/product/251205_200w.jpg,24,2888,https://cpt.tcgcsv.com/7v03,2021-11-26T05:03:10.87,1,Common,"When Geomancer enters the field, gain [Crystal].
<br>T, put Geomancer into the Break Zone: Choose 1 Forward. It gains <strong>Brave</strong> until the end of turn. You can only use this ability during your turn.",,,0.04,0.15,0.99,0.12,,Normal,15-080C,Backup,Earth,2,,Standard Unit,V
251206,Crystal Token (Fire),Crystal Token Fire,https://tcgplayer-cdn.tcgplayer.com/product/251206_200w.jpg,24,2888,https://cpt.tcgcsv.com/8v03,2022-04-18T23:59:45.063,1,Common,-,,,1.45,1.98,3.47,1.99,,Normal,C-001,,,,,,
251206,Crystal Token (Fire),Crystal Token Fire,https://tcgplayer-cdn.tcgplayer.com/product/251206_200w.jpg,24,2888,https://cpt.tcgcsv.com/8v03,2022-04-18T23:59:45.063,1,Common,-,,,3.75,4.0,9.99,4.08,,Foil,C-001,,,,,,
251928,Nyx,Nyx,https://tcgplayer-cdn.tcgplayer.com/product/251928_200w.jpg,24,2888,https://cpt.tcgcsv.com/BN03,2021-11-26T05:03:10.87,1,Legend,"Remove 1 <em>Job Kingsglaive</em> in the Break Zone from the game: Until the end of the turn, Nyx gains +1000 power, <strong>First Strike</strong> and ""Nyx cannot be chosen by your opponent's abilities.""
<br>Remove 5 <em>Job Kingsglaive</em> in the Break Zone from the game: <strong>Search</strong> for 1 <em>Category XV</em> Forward of cost 5 or less and play it onto the field.",,,4.45,6.86,24.99,5.45,,Foil,15-094L,Forward,Lightning,3,7000,Kingsglaive,XV
251928,Nyx,Nyx,https://tcgplayer-cdn.tcgplayer.com/product/251928_200w.jpg,24,2888,https://cpt.tcgcsv.com/BN03,2021-11-26T05:03:10.87,1,Legend,"Remove 1 <em>Job Kingsglaive</em> in the Break Zone from the game: Until the end of the turn, Nyx gains +1000 power, <strong>First Strike</strong> and ""Nyx cannot be chosen by your opponent's abilities.""
<br>Remove 5 <em>Job Kingsglaive</em> in the Break Zone from the game: <strong>Search</strong> for 1 <em>Category XV</em> Forward of cost 5 or less and play it onto the field.",,,2.45,3.41,12.99,3.46,,Normal,15-094L,Forward,Lightning,3,7000,Kingsglaive,XV
252655,Rydia,Rydia,https://tcgplayer-cdn.tcgplayer.com/product/252655_200w.jpg,24,2888,https://cpt.tcgcsv.com/7523,2021-12-10T20:12:33.567,1,Legend,"If Rydia is dealt damage by your opponent's Summons or abilities, the damage becomes 0 instead.
<br>When Rydia or a <em>Catagory IV</em> Character enters your field, place 2 Growth Counters on Rydia.
<br>0: Cast 1 Summon of cost equal to or less than the number of Growth Counters placed on Rydia from your hand without paying the cost. You can only use this ability once per turn.",,,16.69,19.42,25.81,25.28,,Foil,15-083L,Forward,Earth,2,5000,Summoner,IV
252655,Rydia,Rydia,https://tcgplayer-cdn.tcgplayer.com/product/252655_200w.jpg,24,2888,https://cpt.tcgcsv.com/7523,2021-12-10T20:12:33.567,1,Legend,"If Rydia is dealt damage by your opponent's Summons or abilities, the damage becomes 0 instead.
<br>When Rydia or a <em>Catagory IV</em> Character enters your field, place 2 Growth Counters on Rydia.
<br>0: Cast 1 Summon of cost equal to or less than the number of Growth Counters placed on Rydia from your hand without paying the cost. You can only use this ability once per turn.",,,4.72,7.0,17.51,8.95,,Normal,15-083L,Forward,Earth,2,5000,Summoner,IV
252659,Edge,Edge,https://tcgplayer-cdn.tcgplayer.com/product/252659_200w.jpg,24,2888,https://cpt.tcgcsv.com/c523,2021-11-26T05:03:10.87,1,Hero,"During each turn, if Edge is dealt damage by your opponent's Summons or abilities for the first time in that turn, the damage becomes 0 instead.
<br>0: Choose 1 Summon or ability that is choosing only 1 Wind Forward you control. The Summon or ability is now choosing Edge instead, if possible.",,,0.75,0.81,2.04,0.8,,Foil,15-045H,Forward,Wind,2,5000,Ninja,IV
