productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,extRarity,extDescription,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName,extNumber,extCardType,extElement,extCost,extJob,extCategory,extPower
185597,Alexander (Mobius VII),Alexander Mobius VII,https://tcgplayer-cdn.tcgplayer.com/product/185597_200w.jpg,24,2395,https://cpt.tcgcsv.com/Zfv2,2019-03-18T17:46:16.257,1,Rare,Choose 1 Character of cost 4 or more. Break it.,0.75,0.75,8.0,0.75,,Foil,8-046R,Summon,Wind,4,,VII;Mobius,
185598,Fina (Legend),Fina Legend,https://tcgplayer-cdn.tcgplayer.com/product/185598_200w.jpg,24,2395,https://cpt.tcgcsv.com/-fv2,2019-03-18T17:58:48.23,1,Legend,"If you pay the cost to play Fina onto the field, you may pay an extra [G][G][G].
<br>When Fina enters the field, select 1 of the 2 following actions. If you paid the extra cost, select 2 of the 2 following actions instead.
<br>""Deal 5000 damage to all the Forwards opponent controls.""
<br>""Activate all the Characters you control.""",1.28,2.55,19.99,3.05,,Foil,8-060L,Forward,Wind,6,White Mage,FFBE,9000
185598,Fina (Legend),Fina Legend,https://tcgplayer-cdn.tcgplayer.com/product/185598_200w.jpg,24,2395,https://cpt.tcgcsv.com/-fv2,2019-03-18T17:58:48.23,1,Legend,"If you pay the cost to play Fina onto the field, you may pay an extra [G][G][G].
<br>When Fina enters the field, select 1 of the 2 following actions. If you paid the extra cost, select 2 of the 2 following actions instead.
<br>""Deal 5000 damage to all the Forwards opponent controls.""
<br>""Activate all the Characters you control.""",1.44,1.54,9.99,1.6,,Normal,8-060L,Forward,Wind,6,White Mage,FFBE,9000
185599,Archer,Archer,https://tcgplayer-cdn.tcgplayer.com/product/185599_200w.jpg,24,2395,https://cpt.tcgcsv.com/_fv2,2019-03-19T11:58:04.697,1,Common,"[G][G][Dull], put Archer into the Break Zone: Choose 1 Forward. Deal it 10000 damage.",0.18,0.5,2.0,0.34,,Foil,8-065C,Forward,Wind,3,Standard Unit,FFTA,7000
185599,Archer,Archer,https://tcgplayer-cdn.tcgplayer.com/product/185599_200w.jpg,24,2395,https://cpt.tcgcsv.com/_fv2,2019-03-19T11:58:04.697,1,Common,"[G][G][Dull], put Archer into the Break Zone: Choose 1 Forward. Deal it 10000 damage.",0.07,0.1,0.79,0.09,,Normal,8-065C,Forward,Wind,3,Standard Unit,FFTA,7000
185600,Nacht,Nacht,https://tcgplayer-cdn.tcgplayer.com/product/185600_200w.jpg,24,2395,https://cpt.tcgcsv.com/0gv2,2019-03-19T12:07:16.083,1,Legend,"If you control a <em>Job Warrior of Darkness</em> othen than Nacht, Nacht gains +1000 power and Brave.
<br>[X][X]: Choose 1 Forward or Monster. If its cost is X, break it. You can only use this ability during your turn and only once per turn.
<br><strong>Ebony Slash:</strong> [S][Y][Y]: Choose 1 Forward. Deal it 8000 damage.",0.99,2.21,10.99,,,Foil,8-078L,Forward,Earth,4,Warrior of Darkness,FFL,8000
185600,Nacht,Nacht,https://tcgplayer-cdn.tcgplayer.com/product/185600_200w.jpg,24,2395,https://cpt.tcgcsv.com/0gv2,2019-03-19T12:07:16.083,1,Legend,"If you control a <em>Job Warrior of Darkness</em> othen than Nacht, Nacht gains +1000 power and Brave.
<br>[X][X]: Choose 1 Forward or Monster. If its cost is X, break it. You can only use this ability during your turn and only once per turn.
<br><strong>Ebony Slash:</strong> [S][Y][Y]: Choose 1 Forward. Deal it 8000 damage.",0.5,0.87,4.0,0.93,,Normal,8-078L,Forward,Earth,4,Warrior of Darkness,FFL,8000
185601,Prompto EX,Prompto EX,https://tcgplayer-cdn.tcgplayer.com/product/185601_200w.jpg,24,2395,https://cpt.tcgcsv.com/2gv2,2019-03-19T12:10:18.58,1,Rare,"<strong>EX BURST</strong> When Prompto enters the field, choose 1 Forward opponent controls. If your opponent controls 4 or more Forwards, remove it from the game.
<br>When Prompto enters the field, choose 1 Forward opponent controls. Break it.",1.99,2.22,9.99,2.15,,Foil,8-082R,Backup,Earth,6,Retainer,XV,
185601,Prompto EX,Prompto EX,https://tcgplayer-cdn.tcgplayer.com/product/185601_200w.jpg,24,2395,https://cpt.tcgcsv.com/2gv2,2019-03-19T12:10:18.58,1,Rare,"<strong>EX BURST</strong> When Prompto enters the field, choose 1 Forward opponent controls. If your opponent controls 4 or more Forwards, remove it from the game.
<br>When Prompto enters the field, choose 1 Forward opponent controls. Break it.",0.25,0.4,488.19,0.4,,Normal,8-082R,Backup,Earth,6,Retainer,XV,
185602,Diana,Diana,https://tcgplayer-cdn.tcgplayer.com/product/185602_200w.jpg,24,2395,https://cpt.tcgcsv.com/3gv2,2019-03-19T12:22:14.477,1,Hero,"When Diana enters the field, choose 1 <em>Category FFL</em> Forward other than <em>Card Name Diana</em> in your Break Zone. Add it to your hand.
<br>[Dull]: Choose 1 <em>Category FFL</em> Forward other than Diana you control. It gains +2000 power until the end of the turn.",2.95,2.99,3.6,3.0,,Foil,8-101H,Forward,Lightning,3,Warrior of Darkness,FFL,6000
185602,Diana,Diana,https://tcgplayer-cdn.tcgplayer.com/product/185602_200w.jpg,24,2395,https://cpt.tcgcsv.com/3gv2,2019-03-19T12:22:14.477,1,Hero,"When Diana enters the field, choose 1 <em>Category FFL</em> Forward other than <em>Card Name Diana</em> in your Break Zone. Add it to your hand.
<br>[Dull]: Choose 1 <em>Category FFL</em> Forward other than Diana you control. It gains +2000 power until the end of the turn.",0.19,0.26,1.01,0.22,,Normal,8-101H,Forward,Lightning,3,Warrior of Darkness,FFL,6000
185603,Raiden,Raiden,https://tcgplayer-cdn.tcgplayer.com/product/185603_200w.jpg,24,2395,https://cpt.tcgcsv.com/5gv2,2019-03-19T12:23:19.717,1,Rare,"You can only pay with CP produced by Backups to cast Raiden.
<br>Choose 1 Forward. Break it.",0.05,0.15,0.99,0.1,,Normal,8-103R,Summon,Lightning,4,,Mobius,
185603,Raiden,Raiden,https://tcgplayer-cdn.tcgplayer.com/product/185603_200w.jpg,24,2395,https://cpt.tcgcsv.com/5gv2,2019-03-19T12:23:19.717,1,Rare,"You can only pay with CP produced by Backups to cast Raiden.
<br>Choose 1 Forward. Break it.",0.22,0.25,1.0,0.25,,Foil,8-103R,Summon,Lightning,4,,Mobius,
185604,Rufus EX,Rufus EX,https://tcgplayer-cdn.tcgplayer.com/product/185604_200w.jpg,24,2395,https://cpt.tcgcsv.com/6gv2,2019-03-19T12:26:28.09,1,Legend,"<strong>EX BURST</strong> When Rufus enters the field, you may search for 1 <em>Job Member of the Turks</em> and add it to your hand.
<br>When Rufus or a <em>Job Member of Turks</em> you control is put from the field into the Break Zone, choose 1 active Forwards opponent controls. Deal it 5000 damage.",12.19,14.26,24.99,14.96,,Foil,8-109L,Forward,Lightning,4,President of Shinra,VII,5000
185604,Rufus EX,Rufus EX,https://tcgplayer-cdn.tcgplayer.com/product/185604_200w.jpg,24,2395,https://cpt.tcgcsv.com/6gv2,2019-03-19T12:26:28.09,1,Legend,"<strong>EX BURST</strong> When Rufus enters the field, you may search for 1 <em>Job Member of the Turks</em> and add it to your hand.
<br>When Rufus or a <em>Job Member of Turks</em> you control is put from the field into the Break Zone, choose 1 active Forwards opponent controls. Deal it 5000 damage.",2.9,3.25,14.99,3.3,,Normal,8-109L,Forward,Lightning,4,President of Shinra,VII,5000
185605,Tifa,Tifa,https://tcgplayer-cdn.tcgplayer.com/product/185605_200w.jpg,24,2395,https://cpt.tcgcsv.com/7gv2,2019-03-19T12:53:07.933,1,Starter,"If you control a <em>Card Name Cloud</em> Forward, the cost for playing Tifa onto the field is reduced by 2.
<br>Brave
<br><strong>Final Heaven</strong> [S][Y][Dull]: Choose 1 dull Forward. Deal it 10000 damage.",4.99,5.0,5.0,5.02,,Normal,8-144S,Forward,Earth,4,Martial Artist,VII,8000
185605,Tifa,Tifa,https://tcgplayer-cdn.tcgplayer.com/product/185605_200w.jpg,24,2395,https://cpt.tcgcsv.com/7gv2,2019-03-19T12:53:07.933,1,Starter,"If you control a <em>Card Name Cloud</em> Forward, the cost for playing Tifa onto the field is reduced by 2.
<br>Brave
<br><strong>Final Heaven</strong> [S][Y][Dull]: Choose 1 dull Forward. Deal it 10000 damage.",23.99,28.98,50.0,31.0,,Foil,8-144S,Forward,Earth,4,Martial Artist,VII,8000
185977,Ardyn,Ardyn,https://tcgplayer-cdn.tcgplayer.com/product/185977_200w.jpg,24,2395,https://cpt.tcgcsv.com/zpv2,2019-03-19T12:00:06.69,1,Legend,"Brave
<br>Ardyn cannot be broken.
<br>At the beginning of your opponent's Attack Phase, your opponent selects 1 Character he/she controls. He/she may put it into the Break Zone. If he/she does so, Ardyn cannot block this turn.",0.84,0.98,5.0,0.98,,Normal,8-068L,Forward,Earth,7,Chief Minister,XV,9000
185977,Ardyn,Ardyn,https://tcgplayer-cdn.tcgplayer.com/product/185977_200w.jpg,24,2395,https://cpt.tcgcsv.com/zpv2,2019-03-19T12:00:06.69,1,Legend,"Brave
<br>Ardyn cannot be broken.
<br>At the beginning of your opponent's Attack Phase, your opponent selects 1 Character he/she controls. He/she may put it into the Break Zone. If he/she does so, Ardyn cannot block this turn.",3.0,3.28,5.0,3.06,,Foil,8-068L,Forward,Earth,7,Chief Minister,XV,9000
186114,Ramuh EX,Ramuh EX,https://tcgplayer-cdn.tcgplayer.com/product/186114_200w.jpg,24,2395,https://cpt.tcgcsv.com/jsv2,2019-03-19T12:24:28.037,1,Common,<strong>EX BURST</strong> Choose 1 active Forward. Deal it 5000 damage and 1000 more damage for each Lightning Backup you control.,0.02,0.1,0.8,0.1,,Normal,8-104C,Summon,Lightning,4,,XI,
186114,Ramuh EX,Ramuh EX,https://tcgplayer-cdn.tcgplayer.com/product/186114_200w.jpg,24,2395,https://cpt.tcgcsv.com/jsv2,2019-03-19T12:24:28.037,1,Common,<strong>EX BURST</strong> Choose 1 active Forward. Deal it 5000 damage and 1000 more damage for each Lightning Backup you control.,0.32,0.4,2.0,0.45,,Foil,8-104C,Summon,Lightning,4,,XI,
186115,Zidane,Zidane,https://tcgplayer-cdn.tcgplayer.com/product/186115_200w.jpg,24,2395,https://cpt.tcgcsv.com/ksv2,2023-03-22T15:35:12.053,1,Legend,"If you have 6 or more cards in your hand, Zidane cannot be blocked.
<br>When Zidane deals damage to your opponent, draw 2 cards.
<br><strong>Solution 9</strong> [S][U][U]: Choose 1 Forward. Until the end of the turn, it loses 2000 power for each card in your hand.",4.69,6.27,9.99,,,Foil,8-115L,Forward,Water,2,Genome,IX;DFF,3000
186115,Zidane,Zidane,https://tcgplayer-cdn.tcgplayer.com/product/186115_200w.jpg,24,2395,https://cpt.tcgcsv.com/ksv2,2023-03-22T15:35:12.053,1,Legend,"If you have 6 or more cards in your hand, Zidane cannot be blocked.
<br>When Zidane deals damage to your opponent, draw 2 cards.
<br><strong>Solution 9</strong> [S][U][U]: Choose 1 Forward. Until the end of the turn, it loses 2000 power for each card in your hand.",0.25,0.57,10.0,0.45,,Normal,8-115L,Forward,Water,2,Genome,IX;DFF,3000
186116,Sabin,Sabin,https://tcgplayer-cdn.tcgplayer.com/product/186116_200w.jpg,24,2395,https://cpt.tcgcsv.com/lsv2,2019-03-18T17:28:35.74,1,Common,"When Sabin attacks, choose 1 Forward. Deal it 2000 damage. If you control <em>Card Name Edgar</em>, deal it 4000 damage instead.",0.05,0.11,0.8,0.12,,Normal,8-019C,Forward,Fire,2,Monk,VI,5000
186116,Sabin,Sabin,https://tcgplayer-cdn.tcgplayer.com/product/186116_200w.jpg,24,2395,https://cpt.tcgcsv.com/lsv2,2019-03-18T17:28:35.74,1,Common,"When Sabin attacks, choose 1 Forward. Deal it 2000 damage. If you control <em>Card Name Edgar</em>, deal it 4000 damage instead.",0.26,0.34,2.0,0.32,,Foil,8-019C,Forward,Fire,2,Monk,VI,5000
186117,Yotsuyu,Yotsuyu,https://tcgplayer-cdn.tcgplayer.com/product/186117_200w.jpg,24,2395,https://cpt.tcgcsv.com/msv2,2019-03-18T17:28:49.657,1,Rare,[R][Dull]: Choose 1 Forward of cost 5 or less. It cannot block this turn.,0.03,0.15,0.99,0.12,,Normal,8-020R,Backup,Fire,2,Acting Imperial Viceroy,XIV,
186117,Yotsuyu,Yotsuyu,https://tcgplayer-cdn.tcgplayer.com/product/186117_200w.jpg,24,2395,https://cpt.tcgcsv.com/msv2,2019-03-18T17:28:49.657,1,Rare,[R][Dull]: Choose 1 Forward of cost 5 or less. It cannot block this turn.,0.75,0.81,2.04,0.81,,Foil,8-020R,Backup,Fire,2,Acting Imperial Viceroy,XIV,
186118,Lava Spider,Lava Spider,https://tcgplayer-cdn.tcgplayer.com/product/186118_200w.jpg,24,2395,https://cpt.tcgcsv.com/nsv2,2019-03-18T17:29:11.977,1,Rare,The attacking Forward you control gain +3000 power.,0.99,0.99,1.69,1.36,,Foil,8-022R,Monster,Fire,1,Spider,FFCC,
186118,Lava Spider,Lava Spider,https://tcgplayer-cdn.tcgplayer.com/product/186118_200w.jpg,24,2395,https://cpt.tcgcsv.com/nsv2,2019-03-18T17:29:11.977,1,Rare,The attacking Forward you control gain +3000 power.,0.25,0.26,1.35,0.28,,Normal,8-022R,Monster,Fire,1,Spider,FFCC,
186119,Black Mage (XI),Black Mage XI,https://tcgplayer-cdn.tcgplayer.com/product/186119_200w.jpg,24,2395,https://cpt.tcgcsv.com/psv2,2019-03-18T17:34:53.537,1,Common,"[I][I][Dull], put Black Mage into the Break Zone: Choose 1 dull Forward. Deal it 9000 damage.",0.19,0.25,1.0,,,Foil,8-030C,Backup,Ice,2,Standard Unit,XI,
186119,Black Mage (XI),Black Mage XI,https://tcgplayer-cdn.tcgplayer.com/product/186119_200w.jpg,24,2395,https://cpt.tcgcsv.com/psv2,2019-03-18T17:34:53.537,1,Common,"[I][I][Dull], put Black Mage into the Break Zone: Choose 1 dull Forward. Deal it 9000 damage.",0.04,0.13,0.79,0.09,,Normal,8-030C,Backup,Ice,2,Standard Unit,XI,
186120,Setzer EX,Setzer EX,https://tcgplayer-cdn.tcgplayer.com/product/186120_200w.jpg,24,2395,https://cpt.tcgcsv.com/qsv2,2019-03-18T17:38:10.653,1,Common,"<strong>EX BURST</strong> When Setzer enters the field, choose 1 <em>Category VI</em> Forward in your Break Zone. Add it to your hand.",3.5,4.01,17.0,5.0,,Foil,8-036C,Backup,Ice,4,Gambler,VI,
186120,Setzer EX,Setzer EX,https://tcgplayer-cdn.tcgplayer.com/product/186120_200w.jpg,24,2395,https://cpt.tcgcsv.com/qsv2,2019-03-18T17:38:10.653,1,Common,"<strong>EX BURST</strong> When Setzer enters the field, choose 1 <em>Category VI</em> Forward in your Break Zone. Add it to your hand.",0.66,0.78,1.0,0.74,,Normal,8-036C,Backup,Ice,4,Gambler,VI,
186323,Red Mage,Red Mage,https://tcgplayer-cdn.tcgplayer.com/product/186323_200w.jpg,24,2395,https://cpt.tcgcsv.com/txv2,2019-03-18T17:14:33.523,1,Common,"When Red Mage enters the field, choose 1 Fire Forward. Until the end of the turn, it gains Haste and Brave.",0.36,0.75,1.5,0.38,,Foil,8-002C,Backup,Fire,2,Standard Unit,XIV,
