productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,extRarity,extDescription,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName,extNumber,extCardType,extElement,extCost,extJob,extCategory,extPower
137412,Kurasame,Kurasame,https://tcgplayer-cdn.tcgplayer.com/product/137412_200w.jpg,24,1946,https://cpt.tcgcsv.com/g-62,2017-07-26T15:14:15.277,1,Rare,"When Kurasame enters the field, choose up to 2 Forwards opponent controls. <strong>Freeze</strong> them.",0.22,0.29,1.0,0.22,,Foil,3-031R,Forward,Ice,5,Instructor,Type-0,9000
137413,"Zalera, the Death Seraph",Zalera the Death Seraph,https://tcgplayer-cdn.tcgplayer.com/product/137413_200w.jpg,24,1946,https://cpt.tcgcsv.com/h-62,2017-07-26T15:20:45.62,1,Hero,"Break all the <strong>dull</strong> Forwards of cost 2, 3, 5, 7, 11, and 13 opponent controls.",3.49,4.99,9.99,3.32,,Foil,3-037H,Summon,Ice,4,,XII,
137413,"Zalera, the Death Seraph",Zalera the Death Seraph,https://tcgplayer-cdn.tcgplayer.com/product/137413_200w.jpg,24,1946,https://cpt.tcgcsv.com/h-62,2017-07-26T15:20:45.62,1,Hero,"Break all the <strong>dull</strong> Forwards of cost 2, 3, 5, 7, 11, and 13 opponent controls.",0.25,0.55,2.25,0.58,,Normal,3-037H,Summon,Ice,4,,XII,
137414,Deepground Soldier (3-042C),Deepground Soldier 3 042C,https://tcgplayer-cdn.tcgplayer.com/product/137414_200w.jpg,24,1946,https://cpt.tcgcsv.com/j-62,2017-07-26T15:08:04.903,1,Common,"When Deepground Solider enters the field, you may <strong>search</strong> for 1 <em>Card Name Deepground Solider</em> of cost 3 and add it to your hand",0.01,0.1,0.99,0.1,,Normal,3-042C,Forward,Ice,2,Standard Unit,VII,3000
137414,Deepground Soldier (3-042C),Deepground Soldier 3 042C,https://tcgplayer-cdn.tcgplayer.com/product/137414_200w.jpg,24,1946,https://cpt.tcgcsv.com/j-62,2017-07-26T15:08:04.903,1,Common,"When Deepground Solider enters the field, you may <strong>search</strong> for 1 <em>Card Name Deepground Solider</em> of cost 3 and add it to your hand",0.22,0.42,1.0,0.33,,Foil,3-042C,Forward,Ice,2,Standard Unit,VII,3000
137415,Harley,Harley,https://tcgplayer-cdn.tcgplayer.com/product/137415_200w.jpg,24,1946,https://cpt.tcgcsv.com/k-62,2017-07-26T15:08:59.697,1,Common,The cost required to play <em>Card Name Edward</em> onto the field is reduced by 2 (it cannot become 0).,0.03,0.15,0.99,0.11,,Normal,3-044C,Backup,Ice,2,Secretary,IV,
137415,Harley,Harley,https://tcgplayer-cdn.tcgplayer.com/product/137415_200w.jpg,24,1946,https://cpt.tcgcsv.com/k-62,2017-07-26T15:08:59.697,1,Common,The cost required to play <em>Card Name Edward</em> onto the field is reduced by 2 (it cannot become 0).,0.23,0.82,3.5,0.22,,Foil,3-044C,Backup,Ice,2,Secretary,IV,
137416,Izana,Izana,https://tcgplayer-cdn.tcgplayer.com/product/137416_200w.jpg,24,1946,https://cpt.tcgcsv.com/l-62,2017-07-26T15:09:21.643,1,Common,"When Izana enters the field, you may <strong>search</strong> for 1 <em>Job Chocobo</em> or <em>Card Name Chocobo</em> and add it to your hand.",0.02,0.15,0.89,0.13,,Normal,3-049C,Forward,Wind,2,Dominion Legionary,Type-0,5000
137416,Izana,Izana,https://tcgplayer-cdn.tcgplayer.com/product/137416_200w.jpg,24,1946,https://cpt.tcgcsv.com/l-62,2017-07-26T15:09:21.643,1,Common,"When Izana enters the field, you may <strong>search</strong> for 1 <em>Job Chocobo</em> or <em>Card Name Chocobo</em> and add it to your hand.",2.35,2.98,10.39,1.43,,Foil,3-049C,Forward,Wind,2,Dominion Legionary,Type-0,5000
137417,Black Chocobo,Black Chocobo,https://tcgplayer-cdn.tcgplayer.com/product/137417_200w.jpg,24,1946,https://cpt.tcgcsv.com/m-62,2017-07-26T15:06:54.487,1,Common,"If Black Chocobo forms a party, that party cannot be blocked.",0.23,0.44,1.16,0.46,,Normal,3-054C,Forward,Wind,1,Chocobo,V,3000
137417,Black Chocobo,Black Chocobo,https://tcgplayer-cdn.tcgplayer.com/product/137417_200w.jpg,24,1946,https://cpt.tcgcsv.com/m-62,2017-07-26T15:06:54.487,1,Common,"If Black Chocobo forms a party, that party cannot be blocked.",0.42,1.5,12.49,1.44,,Foil,3-054C,Forward,Wind,1,Chocobo,V,3000
137418,Dorgann,Dorgann,https://tcgplayer-cdn.tcgplayer.com/product/137418_200w.jpg,24,1946,https://cpt.tcgcsv.com/n-62,2017-07-26T15:17:51.833,1,Hero,"[Dull], remove Dorgann from the game: Choose 1 Forward. Remove it from the game.",0.07,0.25,3.0,0.13,,Normal,3-063H,Forward,Wind,3,Dawn Warrior,V,6000
