productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,extRarity,extDescription,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName,extNumber,extCardType,extElement,extCost,extPower,extJob,extCategory
162330,Grenade,Grenade,https://tcgplayer-cdn.tcgplayer.com/product/162330_200w.jpg,24,2190,https://cpt.tcgcsv.com/DXj2,2018-03-20T10:43:32.133,1,Rare,"When a Forward of your opponent with 8000 power or less enters the field, put Grenade into the Break Zone. If you do so, deal it 8000 damage.",0.99,1.27,2.0,,,Foil,5-008R,Monster,Fire,2,,Bomb,XIII
162331,Vermilion Bird l'Cie Zhuyu,Vermilion Bird lCie Zhuyu,https://tcgplayer-cdn.tcgplayer.com/product/162331_200w.jpg,24,2190,https://cpt.tcgcsv.com/FXj2,2018-03-20T10:45:51.213,1,Hero,"When Vermilion Bird l'Cie Zhuyu attacks, Vermilion Bird l'Cie Zhuyu gains <strong>First Strike</strong> until the end of the turn.
<br>When the Forward damaged by Vermilion Bird l'Cie Zhuyu is put from the field into the Break Zone on the same turn, activate Vermilion Bird l'Cie Zhuyu. Vermilion Bird l'Cie Zhuyu can attack once more this turn.
<br>[R]: Vermilion Bird l'Cie Zhuyu gains Haste until the end of the turn.",0.07,0.25,1.0,0.12,,Normal,5-011H,Forward,Fire,5,9000,L'Cie,Type-0
162331,Vermilion Bird l'Cie Zhuyu,Vermilion Bird lCie Zhuyu,https://tcgplayer-cdn.tcgplayer.com/product/162331_200w.jpg,24,2190,https://cpt.tcgcsv.com/FXj2,2018-03-20T10:45:51.213,1,Hero,"When Vermilion Bird l'Cie Zhuyu attacks, Vermilion Bird l'Cie Zhuyu gains <strong>First Strike</strong> until the end of the turn.
<br>When the Forward damaged by Vermilion Bird l'Cie Zhuyu is put from the field into the Break Zone on the same turn, activate Vermilion Bird l'Cie Zhuyu. Vermilion Bird l'Cie Zhuyu can attack once more this turn.
<br>[R]: Vermilion Bird l'Cie Zhuyu gains Haste until the end of the turn.",0.21,0.54,1.12,0.63,,Foil,5-011H,Forward,Fire,5,9000,L'Cie,Type-0
162332,Vermilion Bird l'Cie Caetuna,Vermilion Bird lCie Caetuna,https://tcgplayer-cdn.tcgplayer.com/product/162332_200w.jpg,24,2190,https://cpt.tcgcsv.com/GXj2,2018-03-20T10:46:03.277,1,Hero,"<strong>EX BURST</strong> When Vermilion Bird l'Cie Caetuna enters the field, you may search for 1 <em>Category TYPE-0</em> Summon and add it to your hand.
<br><strong>Verboten Eidolon</strong> [S][R][R][Dull], put 5 Backups into the Break Zone: Break all the Forwards opponent controls.",0.05,0.25,1.0,0.25,,Normal,5-012H,Backup,Fire,4,,L'Cie,Type-0
162332,Vermilion Bird l'Cie Caetuna,Vermilion Bird lCie Caetuna,https://tcgplayer-cdn.tcgplayer.com/product/162332_200w.jpg,24,2190,https://cpt.tcgcsv.com/GXj2,2018-03-20T10:46:03.277,1,Hero,"<strong>EX BURST</strong> When Vermilion Bird l'Cie Caetuna enters the field, you may search for 1 <em>Category TYPE-0</em> Summon and add it to your hand.
<br><strong>Verboten Eidolon</strong> [S][R][R][Dull], put 5 Backups into the Break Zone: Break all the Forwards opponent controls.",0.25,0.49,1.0,0.26,,Foil,5-012H,Backup,Fire,4,,L'Cie,Type-0
162333,Volker,Volker,https://tcgplayer-cdn.tcgplayer.com/product/162333_200w.jpg,24,2190,https://cpt.tcgcsv.com/HXj2,2024-04-20T18:30:43.927,1,Rare,"When Volker or a <em>Category XI</em> Forward enters your field, choose 1 Forward. It cannot block this turn.
<br><strong>Vorpal Blade</strong> [S]: Choose 1 blocking Forward. Break it.",0.03,0.15,0.99,0.09,,Normal,5-020R,Forward,Fire,4,8000,Warrior,XI
162333,Volker,Volker,https://tcgplayer-cdn.tcgplayer.com/product/162333_200w.jpg,24,2190,https://cpt.tcgcsv.com/HXj2,2024-04-20T18:30:43.927,1,Rare,"When Volker or a <em>Category XI</em> Forward enters your field, choose 1 Forward. It cannot block this turn.
<br><strong>Vorpal Blade</strong> [S]: Choose 1 blocking Forward. Break it.",0.15,0.33,1.04,0.22,,Foil,5-020R,Forward,Fire,4,8000,Warrior,XI
162334,Vayne EX,Vayne EX,https://tcgplayer-cdn.tcgplayer.com/product/162334_200w.jpg,24,2190,https://cpt.tcgcsv.com/JXj2,2024-02-26T12:23:06.983,1,Common,"<strong>EX BURST</strong> When Vayne enters the field, you may search for 1 <em>Card Name Larsa</strong> and add it to your hand.",0.04,0.1,0.99,0.09,,Normal,5-026C,Forward,Ice,3,6000,Consul,XII;Pictlogica
162334,Vayne EX,Vayne EX,https://tcgplayer-cdn.tcgplayer.com/product/162334_200w.jpg,24,2190,https://cpt.tcgcsv.com/JXj2,2024-02-26T12:23:06.983,1,Common,"<strong>EX BURST</strong> When Vayne enters the field, you may search for 1 <em>Card Name Larsa</strong> and add it to your hand.",0.17,0.35,1.0,0.25,,Foil,5-026C,Forward,Ice,3,6000,Consul,XII;Pictlogica
162335,Unei,Unei,https://tcgplayer-cdn.tcgplayer.com/product/162335_200w.jpg,24,2190,https://cpt.tcgcsv.com/KXj2,2018-03-20T10:55:44.493,1,Rare,"Unei enters the field dull.
<br>Unei does not activate during your Active Phase.
<br>When Unei enters the field, choose 1 Forward opponent controls. Dull it. As long as Unei is on the field, it does not activate during its controller's Active Phase.",0.26,0.38,1.0,0.26,,Foil,5-027R,Forward,Ice,4,7000,Magus,III;Pictlogica
162335,Unei,Unei,https://tcgplayer-cdn.tcgplayer.com/product/162335_200w.jpg,24,2190,https://cpt.tcgcsv.com/KXj2,2018-03-20T10:55:44.493,1,Rare,"Unei enters the field dull.
<br>Unei does not activate during your Active Phase.
<br>When Unei enters the field, choose 1 Forward opponent controls. Dull it. As long as Unei is on the field, it does not activate during its controller's Active Phase.",0.03,0.1,0.99,0.03,,Normal,5-027R,Forward,Ice,4,7000,Magus,III;Pictlogica
162336,Glasya Labolas,Glasya Labolas,https://tcgplayer-cdn.tcgplayer.com/product/162336_200w.jpg,24,2190,https://cpt.tcgcsv.com/LXj2,2018-03-20T11:02:13.667,1,Hero,"Select up to 2 of the 4 following actions.
<br>""Your opponent discards 1 card from his/her hand.""
<br>""Choose 1 Forward. Dull it.""
<br>""Choose 1 Forward. Freeze it.""
<br>""Choose 1 dull Forward. Deal it 7000 damage.""",0.02,0.25,1.69,0.15,,Normal,5-032H,Summon,Ice,3,,,Mobius
162336,Glasya Labolas,Glasya Labolas,https://tcgplayer-cdn.tcgplayer.com/product/162336_200w.jpg,24,2190,https://cpt.tcgcsv.com/LXj2,2018-03-20T11:02:13.667,1,Hero,"Select up to 2 of the 4 following actions.
<br>""Your opponent discards 1 card from his/her hand.""
<br>""Choose 1 Forward. Dull it.""
<br>""Choose 1 Forward. Freeze it.""
<br>""Choose 1 dull Forward. Deal it 7000 damage.""",0.23,0.75,2.1,0.27,,Foil,5-032H,Summon,Ice,3,,,Mobius
162337,Gumbah,Gumbah,https://tcgplayer-cdn.tcgplayer.com/product/162337_200w.jpg,24,2190,https://cpt.tcgcsv.com/MXj2,2018-03-20T11:02:20.337,1,Rare,"When Gumbah is put from the field into the Break Zone, you may search for 1 <em>Card Name Gumbah</em> and play it into the field dull.",0.2,0.25,1.0,0.27,,Foil,5-033R,Backup,Ice,2,,Mysterious Youth,XI
162337,Gumbah,Gumbah,https://tcgplayer-cdn.tcgplayer.com/product/162337_200w.jpg,24,2190,https://cpt.tcgcsv.com/MXj2,2018-03-20T11:02:20.337,1,Rare,"When Gumbah is put from the field into the Break Zone, you may search for 1 <em>Card Name Gumbah</em> and play it into the field dull.",0.02,0.15,0.99,0.08,,Normal,5-033R,Backup,Ice,2,,Mysterious Youth,XI
162338,The Emperor,The Emperor,https://tcgplayer-cdn.tcgplayer.com/product/162338_200w.jpg,24,2190,https://cpt.tcgcsv.com/NXj2,2018-03-20T11:04:23.827,1,Legend,"When the Emperor enter the field, you may pay 1. If you do so, your opponent discards 1 card from his/her hand.
<br>When your opponent draws a card outside of his/her Draw Phase, choose 1 Forward opponent controls. <strong>Dull</strong> and <strong>Freeze</strong> it.",0.5,0.86,4.0,0.87,,Normal,5-036L,Forward,Ice,3,7000,Emperor,II;Mobius
162338,The Emperor,The Emperor,https://tcgplayer-cdn.tcgplayer.com/product/162338_200w.jpg,24,2190,https://cpt.tcgcsv.com/NXj2,2018-03-20T11:04:23.827,1,Legend,"When the Emperor enter the field, you may pay 1. If you do so, your opponent discards 1 card from his/her hand.
<br>When your opponent draws a card outside of his/her Draw Phase, choose 1 Forward opponent controls. <strong>Dull</strong> and <strong>Freeze</strong> it.",1.0,1.48,5.0,1.42,,Foil,5-036L,Forward,Ice,3,7000,Emperor,II;Mobius
162339,Hurdy,Hurdy,https://tcgplayer-cdn.tcgplayer.com/product/162339_200w.jpg,24,2190,https://cpt.tcgcsv.com/PXj2,2018-03-20T11:09:51.89,1,Rare,"When Hurdy enters the field, you may search for 1 <em>Card Name Montblanc</em> and add it to your hand.",0.24,0.5,1.04,0.5,,Foil,5-043R,Backup,Ice,4,,Moogle,FFTA2
162339,Hurdy,Hurdy,https://tcgplayer-cdn.tcgplayer.com/product/162339_200w.jpg,24,2190,https://cpt.tcgcsv.com/PXj2,2018-03-20T11:09:51.89,1,Rare,"When Hurdy enters the field, you may search for 1 <em>Card Name Montblanc</em> and add it to your hand.",0.04,0.13,0.99,0.1,,Normal,5-043R,Backup,Ice,4,,Moogle,FFTA2
162340,Buccaboo,Buccaboo,https://tcgplayer-cdn.tcgplayer.com/product/162340_200w.jpg,24,2190,https://cpt.tcgcsv.com/QXj2,2018-03-20T11:11:30.277,1,Rare,"When a Character of your opponent enters the field, put Buccaboo into the Break Zone. If you do so, your opponent discards 2 cards from his/her hand.",0.05,0.25,1.69,0.12,,Normal,5-046R,Monster,Ice,2,,Goblin,XIII
162340,Buccaboo,Buccaboo,https://tcgplayer-cdn.tcgplayer.com/product/162340_200w.jpg,24,2190,https://cpt.tcgcsv.com/QXj2,2018-03-20T11:11:30.277,1,Rare,"When a Character of your opponent enters the field, put Buccaboo into the Break Zone. If you do so, your opponent discards 2 cards from his/her hand.",0.75,1.0,5.0,1.12,,Foil,5-046R,Monster,Ice,2,,Goblin,XIII
162341,Adelle,Adelle,https://tcgplayer-cdn.tcgplayer.com/product/162341_200w.jpg,24,2190,https://cpt.tcgcsv.com/RXj2,2018-03-20T11:15:34.58,1,Hero,"<strong>Haste</strong>
[G]: Adelle cannot be blocked this turn.",0.2,0.44,5.93,0.42,,Foil,5-050H,Forward,Wind,3,5000,Heritor,FFTA2
162341,Adelle,Adelle,https://tcgplayer-cdn.tcgplayer.com/product/162341_200w.jpg,24,2190,https://cpt.tcgcsv.com/RXj2,2018-03-20T11:15:34.58,1,Hero,"<strong>Haste</strong>
[G]: Adelle cannot be blocked this turn.",0.14,0.25,3.5,0.18,,Normal,5-050H,Forward,Wind,3,5000,Heritor,FFTA2
162342,Echo EX,Echo EX,https://tcgplayer-cdn.tcgplayer.com/product/162342_200w.jpg,24,2190,https://cpt.tcgcsv.com/SXj2,2018-03-20T11:17:29.107,1,Rare,"<strong>EX BURST</strong> When Echo enters the field, select up to 2 of the 4 following actions.
<br>""Choose 1 Forward. Activate it.""
<br>""Choose 1 Backup other than Echo. Activate it.""
<br>""Look at the top card of your deck. You may place the card at the bottom of your deck.""
<br>""Draw 1 card.""",0.46,0.5,1.75,0.41,,Foil,5-053R,Backup,Wind,4,,Fairy,Mobius
162342,Echo EX,Echo EX,https://tcgplayer-cdn.tcgplayer.com/product/162342_200w.jpg,24,2190,https://cpt.tcgcsv.com/SXj2,2018-03-20T11:17:29.107,1,Rare,"<strong>EX BURST</strong> When Echo enters the field, select up to 2 of the 4 following actions.
<br>""Choose 1 Forward. Activate it.""
<br>""Choose 1 Backup other than Echo. Activate it.""
<br>""Look at the top card of your deck. You may place the card at the bottom of your deck.""
<br>""Draw 1 card.""",0.03,0.19,214683.53,0.1,,Normal,5-053R,Backup,Wind,4,,Fairy,Mobius
162343,Chocobo,Chocobo,https://tcgplayer-cdn.tcgplayer.com/product/162343_200w.jpg,24,2190,https://cpt.tcgcsv.com/TXj2,2018-03-20T11:22:59.033,1,Common,"If Chocobo forms a party, Chocobo doesn't receive any damage.",0.99,1.49,3.0,1.0,,Foil,5-060C,Forward,Wind,3,7000,Standard Unit,FFT
162343,Chocobo,Chocobo,https://tcgplayer-cdn.tcgplayer.com/product/162343_200w.jpg,24,2190,https://cpt.tcgcsv.com/TXj2,2018-03-20T11:22:59.033,1,Common,"If Chocobo forms a party, Chocobo doesn't receive any damage.",0.05,0.15,0.99,0.14,,Normal,5-060C,Forward,Wind,3,7000,Standard Unit,FFT
162344,Chocobo Knight,Chocobo Knight,https://tcgplayer-cdn.tcgplayer.com/product/162344_200w.jpg,24,2190,https://cpt.tcgcsv.com/VXj2,2018-03-20T11:23:05.247,1,Common,"When Chocobo Knight enters the field, you may search for 1 <em>Job Chocobo</em> or </em>Card Name Chocobo</em> and add it to your hand.
[Dull]: Play 1 Job Chocobo or Card Name Chocobo of cost 4 or less from your hand onto the field.",0.43,0.48,1.0,0.54,,Foil,5-061C,Forward,Wind,3,3000,Standard Unit,FFTA2
162344,Chocobo Knight,Chocobo Knight,https://tcgplayer-cdn.tcgplayer.com/product/162344_200w.jpg,24,2190,https://cpt.tcgcsv.com/VXj2,2018-03-20T11:23:05.247,1,Common,"When Chocobo Knight enters the field, you may search for 1 <em>Job Chocobo</em> or </em>Card Name Chocobo</em> and add it to your hand.
[Dull]: Play 1 Job Chocobo or Card Name Chocobo of cost 4 or less from your hand onto the field.",0.05,0.15,1.0,0.12,,Normal,5-061C,Forward,Wind,3,3000,Standard Unit,FFTA2
162345,Diabolos,Diabolos,https://tcgplayer-cdn.tcgplayer.com/product/162345_200w.jpg,24,2190,https://cpt.tcgcsv.com/WXj2,2018-03-20T11:23:59.687,1,Legend,"Select up to 2 of the 4 following actions.
<br>""Choose 1 Forward of cost 5 or more. Break it.""
<br>""Choose 1 Forward of cost 4 or less. Until the end of the turn, its power becomes 1000.""
<br>""Activate all the Forwards you control.""
<br>""Activate all the Backups you control.""",0.09,0.49,4.0,0.16,,Normal,5-062L,Summon,Wind,5,,,Mobius
162345,Diabolos,Diabolos,https://tcgplayer-cdn.tcgplayer.com/product/162345_200w.jpg,24,2190,https://cpt.tcgcsv.com/WXj2,2018-03-20T11:23:59.687,1,Legend,"Select up to 2 of the 4 following actions.
<br>""Choose 1 Forward of cost 5 or more. Break it.""
<br>""Choose 1 Forward of cost 4 or less. Until the end of the turn, its power becomes 1000.""
<br>""Activate all the Forwards you control.""
<br>""Activate all the Backups you control.""",0.7,1.05,9.99,0.97,,Foil,5-062L,Summon,Wind,5,,,Mobius
162346,Y'shtola,Yshtola,https://tcgplayer-cdn.tcgplayer.com/product/162346_200w.jpg,24,2190,https://cpt.tcgcsv.com/XXj2,2018-03-20T11:28:46.337,1,Legend,"Y'shtola doesn't receive any damage from Summons or abilities.
<br>Put Y'shtola into the Break Zone: Choose 1 Summon or auto-ability. Cancel its effect.",1.95,2.49,2.99,2.43,,Normal,5-068L,Forward,Wind,3,7000,Scion of the Seventh Dawn,XIV
162346,Y'shtola,Yshtola,https://tcgplayer-cdn.tcgplayer.com/product/162346_200w.jpg,24,2190,https://cpt.tcgcsv.com/XXj2,2018-03-20T11:28:46.337,1,Legend,"Y'shtola doesn't receive any damage from Summons or abilities.
<br>Put Y'shtola into the Break Zone: Choose 1 Summon or auto-ability. Cancel its effect.",6.5,7.99,14.99,5.22,,Foil,5-068L,Forward,Wind,3,7000,Scion of the Seventh Dawn,XIV
162347,Luso,Luso,https://tcgplayer-cdn.tcgplayer.com/product/162347_200w.jpg,24,2190,https://cpt.tcgcsv.com/ZXj2,2018-03-20T11:28:59.19,1,Hero,"When Luso enters the field, reveal the top 5 cards of your deck. Add 1 <em>Category FFTA2</em> card among them to your hand and return the other cards to the bottom of your deck in any order.
<br>[G]: Luso gains <strong>First Strike</strong> until the end of the turn.",0.03,0.25,1.0,0.18,,Normal,5-069H,Forward,Wind,4,7000,Youth,FFTA2
162347,Luso,Luso,https://tcgplayer-cdn.tcgplayer.com/product/162347_200w.jpg,24,2190,https://cpt.tcgcsv.com/ZXj2,2018-03-20T11:28:59.19,1,Hero,"When Luso enters the field, reveal the top 5 cards of your deck. Add 1 <em>Category FFTA2</em> card among them to your hand and return the other cards to the bottom of your deck in any order.
<br>[G]: Luso gains <strong>First Strike</strong> until the end of the turn.",0.35,0.5,1.05,0.54,,Foil,5-069H,Forward,Wind,4,7000,Youth,FFTA2
162348,Ingus,Ingus,https://tcgplayer-cdn.tcgplayer.com/product/162348_200w.jpg,24,2190,https://cpt.tcgcsv.com/-Xj2,2018-03-26T12:29:56.967,1,Hero,"The <em>Job Warrior of Light<?em> Forwards and Earth Forwards other than Ingus you control gain +1000 power.
<br>Dull a total of 3 active Earth Forwards or Earth Backups: Choose 1 Forward. It gains +2000 power until the end of the turn.",0.03,0.25,1.0,0.1,,Normal,5-074H,Forward,Earth,3,7000,Warrior of Light,III
162348,Ingus,Ingus,https://tcgplayer-cdn.tcgplayer.com/product/162348_200w.jpg,24,2190,https://cpt.tcgcsv.com/-Xj2,2018-03-26T12:29:56.967,1,Hero,"The <em>Job Warrior of Light<?em> Forwards and Earth Forwards other than Ingus you control gain +1000 power.
<br>Dull a total of 3 active Earth Forwards or Earth Backups: Choose 1 Forward. It gains +2000 power until the end of the turn.",0.75,1.0,3.5,,,Foil,5-074H,Forward,Earth,3,7000,Warrior of Light,III
162349,Cecil EX,Cecil EX,https://tcgplayer-cdn.tcgplayer.com/product/162349_200w.jpg,24,2190,https://cpt.tcgcsv.com/_Xj2,2018-03-20T11:51:07.443,1,Legend,"<strong>EX Burst</strong> When Cecil enters the field, choose 1 dull Forward opponent controls. If its cost is equal to or less than the damage you have received, break it.
<br><strong>Dark</strong> [S]: Choose 1 Forward. Cecil deals you 1 point of damage. If the cost of the Forward is equal to or less than the damage you have received, break it.",0.13,0.99,14.94,0.51,,Normal,5-086L,Forward,Earth,5,9000,Dark Knight,IV
162349,Cecil EX,Cecil EX,https://tcgplayer-cdn.tcgplayer.com/product/162349_200w.jpg,24,2190,https://cpt.tcgcsv.com/_Xj2,2018-03-20T11:51:07.443,1,Legend,"<strong>EX Burst</strong> When Cecil enters the field, choose 1 dull Forward opponent controls. If its cost is equal to or less than the damage you have received, break it.
<br><strong>Dark</strong> [S]: Choose 1 Forward. Cecil deals you 1 point of damage. If the cost of the Forward is equal to or less than the damage you have received, break it.",0.85,1.0,5.0,1.66,,Foil,5-086L,Forward,Earth,5,9000,Dark Knight,IV
162350,Hill Gigas,Hill Gigas,https://tcgplayer-cdn.tcgplayer.com/product/162350_200w.jpg,24,2190,https://cpt.tcgcsv.com/0Zj2,2018-03-20T11:54:08.77,1,Rare,"When a Character opponent controls uses an action ability, put Hill Gigas into the Break Zone. If you do so, cancel its effect and break that Character.",0.12,0.2,1.0,0.17,,Normal,5-090R,Monster,Earth,1,,Giant,Theatrhythm
162350,Hill Gigas,Hill Gigas,https://tcgplayer-cdn.tcgplayer.com/product/162350_200w.jpg,24,2190,https://cpt.tcgcsv.com/0Zj2,2018-03-20T11:54:08.77,1,Rare,"When a Character opponent controls uses an action ability, put Hill Gigas into the Break Zone. If you do so, cancel its effect and break that Character.",0.4,0.51,1.69,0.55,,Foil,5-090R,Monster,Earth,1,,Giant,Theatrhythm
162351,Momodi,Momodi,https://tcgplayer-cdn.tcgplayer.com/product/162351_200w.jpg,24,2190,https://cpt.tcgcsv.com/2Zj2,2018-03-20T11:59:43.36,1,Rare,"0: Choose 1 Forward you control. It gains Brave until the end of the turn. You can only use this ability during you Main Phase, and only once per turn.",0.35,0.4,0.99,0.39,,Foil,5-094R,Backup,Earth,3,,Proprietress,XIV
162351,Momodi,Momodi,https://tcgplayer-cdn.tcgplayer.com/product/162351_200w.jpg,24,2190,https://cpt.tcgcsv.com/2Zj2,2018-03-20T11:59:43.36,1,Rare,"0: Choose 1 Forward you control. It gains Brave until the end of the turn. You can only use this ability during you Main Phase, and only once per turn.",0.05,0.1,0.99,0.1,,Normal,5-094R,Backup,Earth,3,,Proprietress,XIV
162352,Thancred,Thancred,https://tcgplayer-cdn.tcgplayer.com/product/162352_200w.jpg,24,2190,https://cpt.tcgcsv.com/3Zj2,2018-03-20T13:34:34.063,1,Hero,"If you control a <em>Job Scion of the Seventh Dawn</em> other than Thancred, Thancred gains +1000 power.
<br>If Thancred receives damage while dull, the damage is reduced by 2000 instead.",0.05,0.25,1.0,0.13,,Normal,5-107H,Forward,Lightning,4,8000,Scion of the Seventh Dawn,XIV
162352,Thancred,Thancred,https://tcgplayer-cdn.tcgplayer.com/product/162352_200w.jpg,24,2190,https://cpt.tcgcsv.com/3Zj2,2018-03-20T13:34:34.063,1,Hero,"If you control a <em>Job Scion of the Seventh Dawn</em> other than Thancred, Thancred gains +1000 power.
<br>If Thancred receives damage while dull, the damage is reduced by 2000 instead.",0.24,0.35,2.98,0.27,,Foil,5-107H,Forward,Lightning,4,8000,Scion of the Seventh Dawn,XIV
162353,Vossler,Vossler,https://tcgplayer-cdn.tcgplayer.com/product/162353_200w.jpg,24,2190,https://cpt.tcgcsv.com/5Zj2,2018-03-20T13:46:56.07,1,Rare,"If you control <em>Card Name Ashe</em>, the cost for playing Vossler onto the field is reduced by 2.
<br>If Vossler receives damage, reduce the damage by 1000 instead.
<br>If the <em>Card Name Ashe</em> you control received damage, reduce the damage by 2000 instead.",0.22,0.35,1.0,0.21,,Foil,5-122R,Forward,Water,5,8000,Captain,XII
162353,Vossler,Vossler,https://tcgplayer-cdn.tcgplayer.com/product/162353_200w.jpg,24,2190,https://cpt.tcgcsv.com/5Zj2,2018-03-20T13:46:56.07,1,Rare,"If you control <em>Card Name Ashe</em>, the cost for playing Vossler onto the field is reduced by 2.
<br>If Vossler receives damage, reduce the damage by 1000 instead.
<br>If the <em>Card Name Ashe</em> you control received damage, reduce the damage by 2000 instead.",0.04,0.1,0.99,0.09,,Normal,5-122R,Forward,Water,5,8000,Captain,XII
162354,Ondore,Ondore,https://tcgplayer-cdn.tcgplayer.com/product/162354_200w.jpg,24,2190,https://cpt.tcgcsv.com/6Zj2,2018-03-20T13:48:58.373,1,Common,[Dull]: Choose 1 <em>Category XII</em> Forward you control. It gains +1000 power until the end of the turn.,0.04,0.1,0.99,0.09,,Normal,5-125C,Backup,Water,2,,Marquis,XII
162354,Ondore,Ondore,https://tcgplayer-cdn.tcgplayer.com/product/162354_200w.jpg,24,2190,https://cpt.tcgcsv.com/6Zj2,2018-03-20T13:48:58.373,1,Common,[Dull]: Choose 1 <em>Category XII</em> Forward you control. It gains +1000 power until the end of the turn.,0.21,0.4,1.0,0.25,,Foil,5-125C,Backup,Water,2,,Marquis,XII
