productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,extRarity,extDescription,extGTIN,extSKU,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName,extNumber,extCardType,extElement,extCost,extPower,extJob,extCategory
450636,Gladiolus,Gladiolus,https://tcgplayer-cdn.tcgplayer.com/product/450636_200w.jpg,24,3153,https://cpt.tcgcsv.com/LgD5,2022-12-12T14:41:34.307,1,Starter,"If you control a <em>Card Name Noctis</em>, the cost required to cast Gladiolus is reduced by 3.
<br>If Gladiolus deals damage to a Forward, the damage increases by 2000 instead.
<br><em>Damage 3</em> — Gladiolus gains +1000 power and <strong>Brave</strong>",,,0.9,2.06,2.5,1.93,,Normal,18-135S,Forward,Earth,5,9000,Retainer,XV
450637,Titan,Titan,https://tcgplayer-cdn.tcgplayer.com/product/450637_200w.jpg,24,3153,https://cpt.tcgcsv.com/MgD5,2022-12-12T14:40:22.45,1,Starter,"If you cast Titan, you may remove 1 Forward in your Break Zone from the game as an extra cost.
<br>Choose 1 Forward. Deal it damage equal to the power of the Forward removed by the extra cost.",,,0.25,0.68,1.0,0.71,,Normal,18-136S,Summon,Earth,3,,,XV
450637,Titan,Titan,https://tcgplayer-cdn.tcgplayer.com/product/450637_200w.jpg,24,3153,https://cpt.tcgcsv.com/MgD5,2022-12-12T14:40:22.45,1,Starter,"If you cast Titan, you may remove 1 Forward in your Break Zone from the game as an extra cost.
<br>Choose 1 Forward. Deal it damage equal to the power of the Forward removed by the extra cost.",,,0.46,0.64,4.99,0.49,,Foil,18-136S,Summon,Earth,3,,,XV
450641,Noctis EX (Full Art),Noctis EX Full Art,https://tcgplayer-cdn.tcgplayer.com/product/450641_200w.jpg,24,3153,https://cpt.tcgcsv.com/RgD5,2022-10-28T04:03:10.49,1,Starter,"EX BURST When Noctis enters the field, you may search for 1 <em>Job Retainer</em> and add it to your hand.
<br>When a Wind or Earth Forward other than Noctis enters your field, choose 1 Forward opponent controls. The Forward that entered the field deals damage equal to its power to the chosen Forward. This effect will trigger only once per turn.",,,12.5,14.99,30.0,10.36,,Foil,18-139S,Forward,Earth;Wind,4,7000,Prince,XV
452370,Iedolas,Iedolas,https://tcgplayer-cdn.tcgplayer.com/product/452370_200w.jpg,24,3153,https://cpt.tcgcsv.com/qZD5,2022-12-12T14:42:12.807,1,Starter,"When Iedolas enters the field, choose 1 Fire Forward of cost 4 or less in your Break Zone. Play it onto the field.
<br>[Dull], put Iedolas into the Break Zone: Choose 1 Forward. Deal it 7000 damage.",,,3.89,4.49,5.99,3.44,,Foil,18-131S,Backup,Fire,6,,Emperor,XV
452370,Iedolas,Iedolas,https://tcgplayer-cdn.tcgplayer.com/product/452370_200w.jpg,24,3153,https://cpt.tcgcsv.com/qZD5,2022-12-12T14:42:12.807,1,Starter,"When Iedolas enters the field, choose 1 Fire Forward of cost 4 or less in your Break Zone. Play it onto the field.
<br>[Dull], put Iedolas into the Break Zone: Choose 1 Forward. Deal it 7000 damage.",,,3.5,4.99,6.48,2.79,,Normal,18-131S,Backup,Fire,6,,Emperor,XV
452371,Ravus,Ravus,https://tcgplayer-cdn.tcgplayer.com/product/452371_200w.jpg,24,3153,https://cpt.tcgcsv.com/rZD5,2022-12-12T14:42:03.273,1,Starter,"When Ravus enters the field, you may remove 2 <em>Job Captain</em> in your Break Zone from the game. When you do so, choose 1 Forward. Deal it 10000 damage.
<br><em>Damage 3</em> — Ravus gains +1000 power.",,,0.08,0.75,6.0,0.86,,Foil,18-132S,Forward,Fire,4,8000,Captain,XV
452371,Ravus,Ravus,https://tcgplayer-cdn.tcgplayer.com/product/452371_200w.jpg,24,3153,https://cpt.tcgcsv.com/rZD5,2022-12-12T14:42:03.273,1,Starter,"When Ravus enters the field, you may remove 2 <em>Job Captain</em> in your Break Zone from the game. When you do so, choose 1 Forward. Deal it 10000 damage.
<br><em>Damage 3</em> — Ravus gains +1000 power.",,,0.27,0.54,1.0,0.48,,Normal,18-132S,Forward,Fire,4,8000,Captain,XV
452372,Aranea EX,Aranea EX,https://tcgplayer-cdn.tcgplayer.com/product/452372_200w.jpg,24,3153,https://cpt.tcgcsv.com/sZD5,2022-12-12T14:40:12.433,1,Starter,"<strong>Haste First Strike</strong>
<br>EX BURST When Aranea enters the field, choose 1 Forward of cost 3 or less opponent controls. Break it.
<br><em>Damage 5</em> — When Aranea enters the field, choose 1 Forward of cost 5 or less opponent controls. Break it.",,,12.91,15.0,45.0,15.36,,Foil,18-137S,Forward,Lightning,6,9000,Dragoon,XV
452372,Aranea EX,Aranea EX,https://tcgplayer-cdn.tcgplayer.com/product/452372_200w.jpg,24,3153,https://cpt.tcgcsv.com/sZD5,2022-12-12T14:40:12.433,1,Starter,"<strong>Haste First Strike</strong>
<br>EX BURST When Aranea enters the field, choose 1 Forward of cost 3 or less opponent controls. Break it.
<br><em>Damage 5</em> — When Aranea enters the field, choose 1 Forward of cost 5 or less opponent controls. Break it.",,,7.9,9.9,11.9,8.09,,Normal,18-137S,Forward,Lightning,6,9000,Dragoon,XV
452374,Glauca,Glauca,https://tcgplayer-cdn.tcgplayer.com/product/452374_200w.jpg,24,3153,https://cpt.tcgcsv.com/vZD5,2022-12-12T14:39:39.373,1,Starter,"When Glauca is put from the field into the Break Zone, you may search for 2 <em>Job Captain</em> with different names and add them to your hand.
<br>[Dull], put Glauca into the Break Zone: Choose up to 2 Forwards. Dull them.",,,0.24,0.65,1.0,0.62,,Normal,18-138S,Forward,Lightning,3,7000,Captain,XV
452374,Glauca,Glauca,https://tcgplayer-cdn.tcgplayer.com/product/452374_200w.jpg,24,3153,https://cpt.tcgcsv.com/vZD5,2022-12-12T14:39:39.373,1,Starter,"When Glauca is put from the field into the Break Zone, you may search for 2 <em>Job Captain</em> with different names and add them to your hand.
<br>[Dull], put Glauca into the Break Zone: Choose up to 2 Forwards. Dull them.",,,0.3,0.68,3.99,0.75,,Foil,18-138S,Forward,Lightning,3,7000,Captain,XV
452376,Noctis EX,Noctis EX,https://tcgplayer-cdn.tcgplayer.com/product/452376_200w.jpg,24,3153,https://cpt.tcgcsv.com/xZD5,2022-12-12T14:39:25.063,1,Starter,"EX BURST When Noctis enters the field, you may search for 1 <em>Job Retainer</em> and add it to your hand.
<br>When a Wind or Earth Forward other than Noctis enters your field, choose 1 Forward opponent controls. The Forward that entered the field deals damage equal to its power to the chosen Forward. This effect will trigger only once per turn.",,,2.26,3.0,4.0,2.26,,Normal,18-139S,Forward,Earth;Wind,4,7000,Prince,XV
452376,Noctis EX,Noctis EX,https://tcgplayer-cdn.tcgplayer.com/product/452376_200w.jpg,24,3153,https://cpt.tcgcsv.com/xZD5,2022-12-12T14:39:25.063,1,Starter,"EX BURST When Noctis enters the field, you may search for 1 <em>Job Retainer</em> and add it to your hand.
<br>When a Wind or Earth Forward other than Noctis enters your field, choose 1 Forward opponent controls. The Forward that entered the field deals damage equal to its power to the chosen Forward. This effect will trigger only once per turn.",,,3.0,3.99,4.99,2.66,,Foil,18-139S,Forward,Earth;Wind,4,7000,Prince,XV
452377,Ardyn,Ardyn,https://tcgplayer-cdn.tcgplayer.com/product/452377_200w.jpg,24,3153,https://cpt.tcgcsv.com/zZD5,2022-12-12T14:39:09.69,1,Starter,"<strong>Brave</strong>
<br>When a Forward is put from the field into the Break Zone, during this turn, the cost required to cast your next Forward is reduced by 5 (it cannot become 0). This effect will trigger only once per turn.
<br>Royal Retribution SFL: Choose 1 Forward. It loses all its abilities until the end of the turn. Break it.",,,1.0,1.01,1.5,1.1,,Normal,18-140S,Forward,Fire;Lightning,4,9000,Chief Minister,XV
452377,Ardyn,Ardyn,https://tcgplayer-cdn.tcgplayer.com/product/452377_200w.jpg,24,3153,https://cpt.tcgcsv.com/zZD5,2022-12-12T14:39:09.69,1,Starter,"<strong>Brave</strong>
<br>When a Forward is put from the field into the Break Zone, during this turn, the cost required to cast your next Forward is reduced by 5 (it cannot become 0). This effect will trigger only once per turn.
<br>Royal Retribution SFL: Choose 1 Forward. It loses all its abilities until the end of the turn. Break it.",,,0.5,0.99,4.0,0.87,,Foil,18-140S,Forward,Fire;Lightning,4,9000,Chief Minister,XV
452378,Ardyn (Full Art),Ardyn Full Art,https://tcgplayer-cdn.tcgplayer.com/product/452378_200w.jpg,24,3153,https://cpt.tcgcsv.com/BZD5,2022-11-30T17:50:33.85,1,Starter,"<strong>Brave</strong>
<br>When a Forward is put from the field into the Break Zone, during this turn, the cost required to cast your next Forward is reduced by 5 (it cannot become 0). This effect will trigger only once per turn.
<br>Royal Retribution SFL: Choose 1 Forward. It loses all its abilities until the end of the turn. Break it.",,,2.97,4.0,8.0,3.25,,Foil,18-140S,Forward,Fire;Lightning,4,9000,Chief Minister,XV
453426,Sonon EX,Sonon EX,https://tcgplayer-cdn.tcgplayer.com/product/453426_200w.jpg,24,3153,https://cpt.tcgcsv.com/xnF5,2022-11-07T16:22:38.213,1,Legend,"Back Attack
<br>
You can remove 1 Earth Backup you control and 1 Lightning Backup you control from the game (instead of paying the CP cost) to cast Sonon.
<br>
EX BURST When Sonon enters the field, choose 1 Forward and up to 1 other Forward. Until the end of the turn, the former gains +5000 power and the latter loses 5000 power.",,,0.2,0.99,3.0,1.01,,Normal,18-123L,Forward,Earth;Lightning,4,8000,Warrior,VII
453426,Sonon EX,Sonon EX,https://tcgplayer-cdn.tcgplayer.com/product/453426_200w.jpg,24,3153,https://cpt.tcgcsv.com/xnF5,2022-11-07T16:22:38.213,1,Legend,"Back Attack
<br>
You can remove 1 Earth Backup you control and 1 Lightning Backup you control from the game (instead of paying the CP cost) to cast Sonon.
<br>
EX BURST When Sonon enters the field, choose 1 Forward and up to 1 other Forward. Until the end of the turn, the former gains +5000 power and the latter loses 5000 power.",,,0.24,1.0,4.99,0.91,,Foil,18-123L,Forward,Earth;Lightning,4,8000,Warrior,VII
453429,Lightning (Legend),Lightning Legend,https://tcgplayer-cdn.tcgplayer.com/product/453429_200w.jpg,24,3153,https://cpt.tcgcsv.com/CnF5,2022-12-19T13:47:02.553,1,Legend,"Haste
<br>
When Lightning enters the field, choose 1 Forward opponent ontrols. Dull it. Draw 1 card.
<br>
LW, remove 1 <em>Card Name Lightning</em> and 1 <em>Card Name Odin</em> in the Break Zone from the game: Play Lightning onto the field. You can only use this ability during your turn and if Lightning is in the Break Zone.",,,34.99,34.99,35.98,11.43,,Foil,18-126L,Forward,Lightning;Water,2,7000,Savior,XIII
453429,Lightning (Legend),Lightning Legend,https://tcgplayer-cdn.tcgplayer.com/product/453429_200w.jpg,24,3153,https://cpt.tcgcsv.com/CnF5,2022-12-19T13:47:02.553,1,Legend,"Haste
<br>
When Lightning enters the field, choose 1 Forward opponent ontrols. Dull it. Draw 1 card.
<br>
LW, remove 1 <em>Card Name Lightning</em> and 1 <em>Card Name Odin</em> in the Break Zone from the game: Play Lightning onto the field. You can only use this ability during your turn and if Lightning is in the Break Zone.",,,17.5,21.74,28.99,17.12,,Normal,18-126L,Forward,Lightning;Water,2,7000,Savior,XIII
453430,Akstar,Akstar,https://tcgplayer-cdn.tcgplayer.com/product/453430_200w.jpg,24,3153,https://cpt.tcgcsv.com/DnF5,2022-11-07T16:31:04.703,1,Legend,"When Akstar enters the field, dull and Freeze all the Forwards other than cost 3.
<br>
When Akstar enters the field, you may play 1 Fire or Ice Forward of cost 3 or less onto the field.
<br>
When Akstar enters the field or attacks, choose 1 Forward opponent controls. Deal it 3000 damage for each Forward of cost 3 you control.",,,9.46,12.25,17.39,13.2,,Foil,18-107L,Forward,Fire;Ice,3,8000,Warrior,FFBE
453430,Akstar,Akstar,https://tcgplayer-cdn.tcgplayer.com/product/453430_200w.jpg,24,3153,https://cpt.tcgcsv.com/DnF5,2022-11-07T16:31:04.703,1,Legend,"When Akstar enters the field, dull and Freeze all the Forwards other than cost 3.
<br>
When Akstar enters the field, you may play 1 Fire or Ice Forward of cost 3 or less onto the field.
<br>
When Akstar enters the field or attacks, choose 1 Forward opponent controls. Deal it 3000 damage for each Forward of cost 3 you control.",,,5.1,6.57,14.99,5.7,,Normal,18-107L,Forward,Fire;Ice,3,8000,Warrior,FFBE
453434,Teodor (Full Art),Teodor Full Art,https://tcgplayer-cdn.tcgplayer.com/product/453434_200w.jpg,24,3153,https://cpt.tcgcsv.com/JnF5,2022-11-15T20:48:49.917,1,Legend,"<em>Warp 2</em> — II.
<br>
If your opponent has 2 cards or less in their hand, Teodor gains +2000 power, Haste, and First Strike.
<br>
When Teodor enters the field, your opponent discards 2 cards.
<br>
When Teodor enters the field due to Warp, your opponent discards 1 card.",,,7.01,9.01,75.0,11.52,,Foil,18-026L,Forward,Ice,9,7000,Dark Knight/Black Mage,XI
453435,Teodor,Teodor,https://tcgplayer-cdn.tcgplayer.com/product/453435_200w.jpg,24,3153,https://cpt.tcgcsv.com/KnF5,2022-11-07T16:39:26.62,1,Legend,"<em>Warp 2</em> — II.
<br>
If your opponent has 2 cards or less in their hand, Teodor gains +2000 power, Haste, and First Strike.
<br>
When Teodor enters the field, your opponent discards 2 cards.
<br>
When Teodor enters the field due to Warp, your opponent discards 1 card.",,,1.88,2.24,5.0,2.18,,Normal,18-026L,Forward,Ice,9,7000,Dark Knight/Black Mage,XI
453435,Teodor,Teodor,https://tcgplayer-cdn.tcgplayer.com/product/453435_200w.jpg,24,3153,https://cpt.tcgcsv.com/KnF5,2022-11-07T16:39:26.62,1,Legend,"<em>Warp 2</em> — II.
<br>
If your opponent has 2 cards or less in their hand, Teodor gains +2000 power, Haste, and First Strike.
<br>
When Teodor enters the field, your opponent discards 2 cards.
<br>
When Teodor enters the field due to Warp, your opponent discards 1 card.",,,1.99,2.49,8.0,2.49,,Foil,18-026L,Forward,Ice,9,7000,Dark Knight/Black Mage,XI
454647,Sephiroth,Sephiroth,https://tcgplayer-cdn.tcgplayer.com/product/454647_200w.jpg,24,3153,https://cpt.tcgcsv.com/ZSF5,2022-12-09T05:03:08.377,1,Legend,"Back Attack
<br>When Sephiroth enters the field, choose 1 dull Forward opponent controls. Break it.
<br>When Sephiroth attacks, select 1 of the 2 following actions.
<br>""Your opponent discards 1 card.""
<br>""Choose 1 Forward of cost 2 or less. Break it.""",,,15.96,16.95,19.99,17.05,,Foil,18-116L,Forward,Ice;Lightning,4,8000,War Hero,VII
454647,Sephiroth,Sephiroth,https://tcgplayer-cdn.tcgplayer.com/product/454647_200w.jpg,24,3153,https://cpt.tcgcsv.com/ZSF5,2022-12-09T05:03:08.377,1,Legend,"Back Attack
<br>When Sephiroth enters the field, choose 1 dull Forward opponent controls. Break it.
<br>When Sephiroth attacks, select 1 of the 2 following actions.
<br>""Your opponent discards 1 card.""
<br>""Choose 1 Forward of cost 2 or less. Break it.""",,,12.99,14.9,18.98,14.07,,Normal,18-116L,Forward,Ice;Lightning,4,8000,War Hero,VII
454649,Hein,Hein,https://tcgplayer-cdn.tcgplayer.com/product/454649_200w.jpg,24,3153,https://cpt.tcgcsv.com/_SF5,2022-12-09T05:03:08.377,1,Rare,"Hein cannot be broken by opposing Summons or abilities that don't deal damage.
<br>When Hein enters the field, choose up to 3 Characters. Freeze them.",,,0.13,0.26,5.0,0.25,,Foil,18-029R,Forward,Ice;Lightning,5,8000,Mage,III
454649,Hein,Hein,https://tcgplayer-cdn.tcgplayer.com/product/454649_200w.jpg,24,3153,https://cpt.tcgcsv.com/_SF5,2022-12-09T05:03:08.377,1,Rare,"Hein cannot be broken by opposing Summons or abilities that don't deal damage.
<br>When Hein enters the field, choose up to 3 Characters. Freeze them.",,,0.02,0.1,0.5,0.08,,Normal,18-029R,Forward,Ice;Lightning,5,8000,Mage,III
454650,Hein (Full Art),Hein Full Art,https://tcgplayer-cdn.tcgplayer.com/product/454650_200w.jpg,24,3153,https://cpt.tcgcsv.com/0TF5,2022-12-09T16:42:30.293,1,Rare,"Hein cannot be broken by opposing Summons or abilities that don't deal damage.
<br>When Hein enters the field, choose up to 3 Characters. Freeze them.",,,1.98,3.29,22.99,2.12,,Foil,18-029R,Forward,Ice;Lightning,5,8000,Mage,III
454653,Xande,Xande,https://tcgplayer-cdn.tcgplayer.com/product/454653_200w.jpg,24,3153,https://cpt.tcgcsv.com/5TF5,2022-12-09T05:03:08.377,1,Hero,"When Xande enters the field, choose up to the same number of Forwards opponent controls as the Characters put in the Break Zone from your field during this turn. Deal them 9000 damage.
<br>FE, put 5 Backups into the Break Zone: Play Xande onto the field. You can only use this ability during your turn and if Xande is in the Break Zone.",,,0.05,0.25,1.36,0.15,,Normal,18-110H,Forward,Earth;Fire,4,8000,Dark Lord,III
454653,Xande,Xande,https://tcgplayer-cdn.tcgplayer.com/product/454653_200w.jpg,24,3153,https://cpt.tcgcsv.com/5TF5,2022-12-09T05:03:08.377,1,Hero,"When Xande enters the field, choose up to the same number of Forwards opponent controls as the Characters put in the Break Zone from your field during this turn. Deal them 9000 damage.
<br>FE, put 5 Backups into the Break Zone: Play Xande onto the field. You can only use this ability during your turn and if Xande is in the Break Zone.",,,0.11,0.33,5.0,0.28,,Foil,18-110H,Forward,Earth;Fire,4,8000,Dark Lord,III
454654,Xande (Full Art),Xande Full Art,https://tcgplayer-cdn.tcgplayer.com/product/454654_200w.jpg,24,3153,https://cpt.tcgcsv.com/6TF5,2022-12-09T05:03:08.377,1,Hero,"When Xande enters the field, choose up to the same number of Forwards opponent controls as the Characters put in the Break Zone from your field during this turn. Deal them 9000 damage.
<br>FE, put 5 Backups into the Break Zone: Play Xande onto the field. You can only use this ability during your turn and if Xande is in the Break Zone.",,,3.0,3.25,6.5,3.08,,Foil,18-110H,Forward,Earth;Fire,4,8000,Dark Lord,III
454655,Faris,Faris,https://tcgplayer-cdn.tcgplayer.com/product/454655_200w.jpg,24,3153,https://cpt.tcgcsv.com/7TF5,2022-12-09T05:03:08.377,1,Legend,"When Faris enters the field or attacks, deal 1000 damage to all Forwards.
<br>When Faris or a Job Warrior of Light Forward you control is dealt damage, choose up to 1 Forward opponent controls. Deal it 3000 damage.
<br>Damage 3 — When Faris enters the field, you may search for 1 Job Warrior of Light other than Card Name Faris and add it to your hand.",,,4.0,6.15,9.88,6.76,,Normal,18-012L,Forward,Fire,3,7000,Pirate/Warrior of Light,V
454655,Faris,Faris,https://tcgplayer-cdn.tcgplayer.com/product/454655_200w.jpg,24,3153,https://cpt.tcgcsv.com/7TF5,2022-12-09T05:03:08.377,1,Legend,"When Faris enters the field or attacks, deal 1000 damage to all Forwards.
<br>When Faris or a Job Warrior of Light Forward you control is dealt damage, choose up to 1 Forward opponent controls. Deal it 3000 damage.
<br>Damage 3 — When Faris enters the field, you may search for 1 Job Warrior of Light other than Card Name Faris and add it to your hand.",,,4.25,4.75,11.0,6.77,,Foil,18-012L,Forward,Fire,3,7000,Pirate/Warrior of Light,V
454656,Faris (Full Art),Faris Full Art,https://tcgplayer-cdn.tcgplayer.com/product/454656_200w.jpg,24,3153,https://cpt.tcgcsv.com/8TF5,2022-12-09T05:03:08.377,1,Legend,"When Faris enters the field or attacks, deal 1000 damage to all Forwards.
<br>When Faris or a Job Warrior of Light Forward you control is dealt damage, choose up to 1 Forward opponent controls. Deal it 3000 damage.
<br>Damage 3 — When Faris enters the field, you may search for 1 Job Warrior of Light other than Card Name Faris and add it to your hand.",,,10.06,25.0,35.99,22.82,,Foil,18-012L,Forward,Fire,3,7000,Pirate/Warrior of Light,V
454657,Lenna,Lenna,https://tcgplayer-cdn.tcgplayer.com/product/454657_200w.jpg,24,3153,https://cpt.tcgcsv.com/9TF5,2022-12-09T05:03:08.377,1,Legend,"All cards in your Break Zone cannot be removed from the game by your opponent's Summons or abilities.
<br>Remove 12 Water cards in the Break Zone from the game: Choose 1 Water Forward in your Break Zone.
<br>Play it onto the field. You can only use this ability during your turn.",,,3.19,3.25,8.99,3.39,,Foil,18-100L,Forward,Water,3,7000,Princess/Warrior of Light,V
454657,Lenna,Lenna,https://tcgplayer-cdn.tcgplayer.com/product/454657_200w.jpg,24,3153,https://cpt.tcgcsv.com/9TF5,2022-12-09T05:03:08.377,1,Legend,"All cards in your Break Zone cannot be removed from the game by your opponent's Summons or abilities.
<br>Remove 12 Water cards in the Break Zone from the game: Choose 1 Water Forward in your Break Zone.
<br>Play it onto the field. You can only use this ability during your turn.",,,0.62,1.51,4.99,1.01,,Normal,18-100L,Forward,Water,3,7000,Princess/Warrior of Light,V
454658,Lenna (Full Art),Lenna Full Art,https://tcgplayer-cdn.tcgplayer.com/product/454658_200w.jpg,24,3153,https://cpt.tcgcsv.com/bTF5,2024-02-22T13:49:14.77,1,Legend,"All cards in your Break Zone cannot be removed from the game by your opponent's Summons or abilities.
<br>Remove 12 Water cards in the Break Zone from the game: Choose 1 Water Forward in your Break Zone.
<br>Play it onto the field. You can only use this ability during your turn.",,,32.77,34.0,75.0,43.25,,Foil,18-100L,Forward,Water,3,7000,Princess/Warrior of Light,V
454658,Lenna (Full Art),Lenna Full Art,https://tcgplayer-cdn.tcgplayer.com/product/454658_200w.jpg,24,3153,https://cpt.tcgcsv.com/bTF5,2024-02-22T13:49:14.77,1,Legend,"All cards in your Break Zone cannot be removed from the game by your opponent's Summons or abilities.
<br>Remove 12 Water cards in the Break Zone from the game: Choose 1 Water Forward in your Break Zone.
<br>Play it onto the field. You can only use this ability during your turn.",,,2.47,3.22,7.0,3.73,,Normal,18-100L,Forward,Water,3,7000,Princess/Warrior of Light,V
455839,Basch,Basch,https://tcgplayer-cdn.tcgplayer.com/product/455839_200w.jpg,24,3153,https://cpt.tcgcsv.com/PlG5,2022-12-09T05:03:08.377,1,Legend,"When Basch enters the field, you may receive 1 point of damage. When you do so, search for 1 Fire or Earth Characters other than Card Name Basch and add it to your hand.
<br><em>Damage</em> — Basch gains +1000 power and Brave.
<br><em>Damage</em> — When Basch attacks, choose 1 Forward opponent controls. Deal it 8000 damage.",,,4.7,5.99,11.0,5.68,,Normal,18-111L,Forward,Earth;Fire,3,7000,Judge,XII
