productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,extRarity,extNumber,extDescription,extCardType,extElement,extCost,extPower,extJob,extCategory,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName
132381,Gadot,Gadot,https://tcgplayer-cdn.tcgplayer.com/product/132381_200w.jpg,24,1939,https://cpt.tcgcsv.com/FZ32,2017-06-05T19:55:07.337,1,Rare,1-007R,"When Gadot enters the field, you may play 1 Fire Forward of cost 2 or less from your hand onto the field. <br>When Gadot enters the field, all the Forwards you control gain +1000 power until end of the turn.",Forward,Fire,2,4000,NORA,XIII,11.4,13.88,20.95,14.93,,Foil
132382,Ranger (Refia),Ranger Refia,https://tcgplayer-cdn.tcgplayer.com/product/132382_200w.jpg,24,1939,https://cpt.tcgcsv.com/GZ32,2017-06-05T19:55:03.85,1,Common,1-008C,[R][1][Dull]: Choose 1 Forward of cost 3 or less. Deal it 2000 damage.,Backup,Fire,2,,Standard Unit,III,0.02,0.1,0.99,0.07,,Normal
132382,Ranger (Refia),Ranger Refia,https://tcgplayer-cdn.tcgplayer.com/product/132382_200w.jpg,24,1939,https://cpt.tcgcsv.com/GZ32,2017-06-05T19:55:03.85,1,Common,1-008C,[R][1][Dull]: Choose 1 Forward of cost 3 or less. Deal it 2000 damage.,Backup,Fire,2,,Standard Unit,III,0.24,0.51,1.0,0.62,,Foil
132383,Cloud (Common),Cloud Common,https://tcgplayer-cdn.tcgplayer.com/product/132383_200w.jpg,24,1939,https://cpt.tcgcsv.com/HZ32,2017-06-05T19:56:01.56,1,Common,1-009C,"If you control a [Category (VII)] Forward other than Cloud, Cloud gains +2000 power.<br>When Cloud enters the field, choose 1 Forward opponent controls. Deal it 2000 damage.",Forward,Fire,2,5000,SOLDIER,VII,0.25,0.41,1.7,0.38,,Normal
132383,Cloud (Common),Cloud Common,https://tcgplayer-cdn.tcgplayer.com/product/132383_200w.jpg,24,1939,https://cpt.tcgcsv.com/HZ32,2017-06-05T19:56:01.56,1,Common,1-009C,"If you control a [Category (VII)] Forward other than Cloud, Cloud gains +2000 power.<br>When Cloud enters the field, choose 1 Forward opponent controls. Deal it 2000 damage.",Forward,Fire,2,5000,SOLDIER,VII,13.99,19.48,30.0,18.48,,Foil
132384,Black Mage (Arc) - 1-010C,Black Mage Arc 1 010C,https://tcgplayer-cdn.tcgplayer.com/product/132384_200w.jpg,24,1939,https://cpt.tcgcsv.com/JZ32,2018-11-09T13:45:18.093,1,Common,1-010C,"[R][Dull], put Black Mage into the Break Zone: Choose 1 Forward. Deal it 4000 damage.",Backup,Fire,2,,Standard Unit,III,0.05,0.15,0.99,0.09,,Normal
132384,Black Mage (Arc) - 1-010C,Black Mage Arc 1 010C,https://tcgplayer-cdn.tcgplayer.com/product/132384_200w.jpg,24,1939,https://cpt.tcgcsv.com/JZ32,2018-11-09T13:45:18.093,1,Common,1-010C,"[R][Dull], put Black Mage into the Break Zone: Choose 1 Forward. Deal it 4000 damage.",Backup,Fire,2,,Standard Unit,III,0.25,0.49,3.89,0.49,,Foil
132385,Evoker (Arc) - 1-011C,Evoker Arc 1 011C,https://tcgplayer-cdn.tcgplayer.com/product/132385_200w.jpg,24,1939,https://cpt.tcgcsv.com/KZ32,2019-09-19T17:27:38.297,1,Common,1-011C,,Backup,Fire,1,,Standard Unit,III,0.28,1.0,7.55,0.74,,Foil
132385,Evoker (Arc) - 1-011C,Evoker Arc 1 011C,https://tcgplayer-cdn.tcgplayer.com/product/132385_200w.jpg,24,1939,https://cpt.tcgcsv.com/KZ32,2019-09-19T17:27:38.297,1,Common,1-011C,,Backup,Fire,1,,Standard Unit,III,0.03,0.1,0.99,0.08,,Normal
132386,Zack,Zack,https://tcgplayer-cdn.tcgplayer.com/product/132386_200w.jpg,24,1939,https://cpt.tcgcsv.com/LZ32,2017-06-05T19:56:05.183,1,Rare,1-012R,"If you control [Card Name (Aerith)], Zack gains +2000 power.<br>When Zack enters the field, choose 1 Forward opponent controls. Deal it 2000 damage.",Forward,Fire,3,6000,SOLDIER,VII,0.17,0.25,1.15,0.19,,Normal
132386,Zack,Zack,https://tcgplayer-cdn.tcgplayer.com/product/132386_200w.jpg,24,1939,https://cpt.tcgcsv.com/LZ32,2017-06-05T19:56:05.183,1,Rare,1-012R,"If you control [Card Name (Aerith)], Zack gains +2000 power.<br>When Zack enters the field, choose 1 Forward opponent controls. Deal it 2000 damage.",Forward,Fire,3,6000,SOLDIER,VII,3.21,3.4,10.0,3.0,,Foil
132387,Sazh,Sazh,https://tcgplayer-cdn.tcgplayer.com/product/132387_200w.jpg,24,1939,https://cpt.tcgcsv.com/MZ32,2017-06-05T19:55:48.78,1,Hero,1-013H,"[Dull]: Choose 1 Forward. Deal it 2000 damage. Sazh will not <b>activate</b> during your next Active Phaes. If you have cast [Card Name (Brynhildr)] this turn, deal that Forward 4000 damage instead. Sazh will not <b>activate</b> during your next Active Phase.",Backup,Fire,3,,Ravager,XIII,0.45,0.58,2.0,,,Foil
132387,Sazh,Sazh,https://tcgplayer-cdn.tcgplayer.com/product/132387_200w.jpg,24,1939,https://cpt.tcgcsv.com/MZ32,2017-06-05T19:55:48.78,1,Hero,1-013H,"[Dull]: Choose 1 Forward. Deal it 2000 damage. Sazh will not <b>activate</b> during your next Active Phaes. If you have cast [Card Name (Brynhildr)] this turn, deal that Forward 4000 damage instead. Sazh will not <b>activate</b> during your next Active Phase.",Backup,Fire,3,,Ravager,XIII,0.14,0.3,1.0,0.25,,Normal
132388,Samurai (Male Unit),Samurai Male Unit,https://tcgplayer-cdn.tcgplayer.com/product/132388_200w.jpg,24,1939,https://cpt.tcgcsv.com/NZ32,2019-09-19T17:44:18.667,1,Common,1-014C,<b>Brave</b><em> (Attacking does not cause this Forward to <b>dull</b>.)</em>,Forward,Fire,3,6000,Standard Unit,FFT,0.02,0.15,0.99,0.11,,Normal
132388,Samurai (Male Unit),Samurai Male Unit,https://tcgplayer-cdn.tcgplayer.com/product/132388_200w.jpg,24,1939,https://cpt.tcgcsv.com/NZ32,2019-09-19T17:44:18.667,1,Common,1-014C,<b>Brave</b><em> (Attacking does not cause this Forward to <b>dull</b>.)</em>,Forward,Fire,3,6000,Standard Unit,FFT,0.49,0.83,2.65,0.49,,Foil
132389,Jecht,Jecht,https://tcgplayer-cdn.tcgplayer.com/product/132389_200w.jpg,24,1939,https://cpt.tcgcsv.com/PZ32,2023-03-22T14:38:35.723,1,Legend,1-015L,"For each Forward opponent controls, Jecht gains +1000 power. <br><b>Ultimate Jecht Shot</b> [S][R][2][Dull]: Choose 1 Forward. Break it.",Forward,Fire,5,8000,Guardian,X;DFF,3.35,5.28,300.0,5.35,,Foil
132389,Jecht,Jecht,https://tcgplayer-cdn.tcgplayer.com/product/132389_200w.jpg,24,1939,https://cpt.tcgcsv.com/PZ32,2023-03-22T14:38:35.723,1,Legend,1-015L,"For each Forward opponent controls, Jecht gains +1000 power. <br><b>Ultimate Jecht Shot</b> [S][R][2][Dull]: Choose 1 Forward. Break it.",Forward,Fire,5,8000,Guardian,X;DFF,1.99,2.0,4.15,2.16,,Normal
132390,Tifa,Tifa,https://tcgplayer-cdn.tcgplayer.com/product/132390_200w.jpg,24,1939,https://cpt.tcgcsv.com/QZ32,2017-06-05T19:58:28.047,1,Common,1-016C,<b>Haste</b> <em>(This Character can attack or use abilities containing [Dull] in the cost the turn it enters the field.)</em>,Forward,Fire,2,4000,Martial Artist,VII,0.07,0.25,0.89,0.14,,Normal
132390,Tifa,Tifa,https://tcgplayer-cdn.tcgplayer.com/product/132390_200w.jpg,24,1939,https://cpt.tcgcsv.com/QZ32,2017-06-05T19:58:28.047,1,Common,1-016C,<b>Haste</b> <em>(This Character can attack or use abilities containing [Dull] in the cost the turn it enters the field.)</em>,Forward,Fire,2,4000,Martial Artist,VII,17.0,18.7,32.96,28.05,,Foil
132391,Dajh,Dajh,https://tcgplayer-cdn.tcgplayer.com/product/132391_200w.jpg,24,1939,https://cpt.tcgcsv.com/RZ32,2017-06-05T19:58:24.353,1,Rare,1-017R,"If you control [Card Name (Sazh)], it cannot be chosen by your opponent's Summons or abilities.",Backup,Fire,2,,L'Cie,XIII,4.0,4.34,5.99,4.07,,Foil
132391,Dajh,Dajh,https://tcgplayer-cdn.tcgplayer.com/product/132391_200w.jpg,24,1939,https://cpt.tcgcsv.com/RZ32,2017-06-05T19:58:24.353,1,Rare,1-017R,"If you control [Card Name (Sazh)], it cannot be chosen by your opponent's Summons or abilities.",Backup,Fire,2,,L'Cie,XIII,0.1,0.25,0.99,0.11,,Normal
132392,Bahamut,Bahamut,https://tcgplayer-cdn.tcgplayer.com/product/132392_200w.jpg,24,1939,https://cpt.tcgcsv.com/SZ32,2017-06-05T19:59:16.857,1,Legend,1-018L,"Choose up to 2 Forwards opponent controls. Deal them 10000 damage. If they are put from the field into the Break Zone this turn, remove them from the game instead.",Summon,Fire,9,,,XIII,2.75,4.09,14.99,3.04,,Foil
132392,Bahamut,Bahamut,https://tcgplayer-cdn.tcgplayer.com/product/132392_200w.jpg,24,1939,https://cpt.tcgcsv.com/SZ32,2017-06-05T19:59:16.857,1,Legend,1-018L,"Choose up to 2 Forwards opponent controls. Deal them 10000 damage. If they are put from the field into the Break Zone this turn, remove them from the game instead.",Summon,Fire,9,,,XIII,0.31,1.56,10.0,0.58,,Normal
132393,Chocobo Chick,Chocobo Chick,https://tcgplayer-cdn.tcgplayer.com/product/132393_200w.jpg,24,1939,https://cpt.tcgcsv.com/TZ32,2017-06-05T19:59:32.023,1,Common,1-019C,[R][Dull]: Choose 1 Fire Bakup. <b>Activate</b> it.,Backup,Fire,2,,Chocobo Chick,XIII,1.43,1.62,5.0,1.62,,Foil
132393,Chocobo Chick,Chocobo Chick,https://tcgplayer-cdn.tcgplayer.com/product/132393_200w.jpg,24,1939,https://cpt.tcgcsv.com/TZ32,2017-06-05T19:59:32.023,1,Common,1-019C,[R][Dull]: Choose 1 Fire Bakup. <b>Activate</b> it.,Backup,Fire,2,,Chocobo Chick,XIII,0.1,0.17,0.99,0.11,,Normal
132394,Fang,Fang,https://tcgplayer-cdn.tcgplayer.com/product/132394_200w.jpg,24,1939,https://cpt.tcgcsv.com/VZ32,2017-06-05T19:59:50.283,1,Rare,1-020R,"The cost required to cast [Card Name (Bahamut)] is reduced by 2 <em>(it cannot become 0)</em>.<br>When Fang attacks, Fang gains <b>First Strike</b> until the end of the turn.",Forward,Fire,4,7000,Commando,XIII,3.0,5.0,7.9,5.0,,Foil
132394,Fang,Fang,https://tcgplayer-cdn.tcgplayer.com/product/132394_200w.jpg,24,1939,https://cpt.tcgcsv.com/VZ32,2017-06-05T19:59:50.283,1,Rare,1-020R,"The cost required to cast [Card Name (Bahamut)] is reduced by 2 <em>(it cannot become 0)</em>.<br>When Fang attacks, Fang gains <b>First Strike</b> until the end of the turn.",Forward,Fire,4,7000,Commando,XIII,0.2,0.26,1.25,0.21,,Normal
132395,Firion (Hero),Firion Hero,https://tcgplayer-cdn.tcgplayer.com/product/132395_200w.jpg,24,1939,https://cpt.tcgcsv.com/WZ32,2017-06-05T20:00:01.64,1,Hero,1-021H,"When Firion enters the field, choose 1 Forward. Deal it 4000 damage.",Forward,Fire,4,8000,Rebel,II,0.95,1.03,2.0,1.0,,Foil
132395,Firion (Hero),Firion Hero,https://tcgplayer-cdn.tcgplayer.com/product/132395_200w.jpg,24,1939,https://cpt.tcgcsv.com/WZ32,2017-06-05T20:00:01.64,1,Hero,1-021H,"When Firion enters the field, choose 1 Forward. Deal it 4000 damage.",Forward,Fire,4,8000,Rebel,II,0.1,0.25,0.99,0.15,,Normal
132396,Firion (Rare),Firion Rare,https://tcgplayer-cdn.tcgplayer.com/product/132396_200w.jpg,24,1939,https://cpt.tcgcsv.com/XZ32,2023-03-22T14:38:20.243,1,Rare,1-022R,[1]: Firion gains <b>First Strike</b> until the end of the turn. <br>[1]: Firion gains <b>Brave</b> until the end of the turn.<br>[2]: Choose 1 Forward. Deal it 1000 damage.<br>[2]: Firion gains +1000 power until the end of the turn.,Forward,Fire,4,7000,Warrior,II;DFF,0.45,0.95,3.0,1.08,,Foil
132396,Firion (Rare),Firion Rare,https://tcgplayer-cdn.tcgplayer.com/product/132396_200w.jpg,24,1939,https://cpt.tcgcsv.com/XZ32,2023-03-22T14:38:20.243,1,Rare,1-022R,[1]: Firion gains <b>First Strike</b> until the end of the turn. <br>[1]: Firion gains <b>Brave</b> until the end of the turn.<br>[2]: Choose 1 Forward. Deal it 1000 damage.<br>[2]: Firion gains +1000 power until the end of the turn.,Forward,Fire,4,7000,Warrior,II;DFF,0.1,0.2,0.99,0.11,,Normal
132397,Brynhildr EX,Brynhildr EX,https://tcgplayer-cdn.tcgplayer.com/product/132397_200w.jpg,24,1939,https://cpt.tcgcsv.com/ZZ32,2017-06-05T20:00:44.27,1,Rare,1-023R,<b>EX BURST</b> Choose 1 Forward. Deal it 7000 damage.,Summon,Fire,3,,,XIII,0.03,0.2,0.99,0.1,,Normal
132397,Brynhildr EX,Brynhildr EX,https://tcgplayer-cdn.tcgplayer.com/product/132397_200w.jpg,24,1939,https://cpt.tcgcsv.com/ZZ32,2017-06-05T20:00:44.27,1,Rare,1-023R,<b>EX BURST</b> Choose 1 Forward. Deal it 7000 damage.,Summon,Fire,3,,,XIII,0.65,0.71,5.0,0.76,,Foil
132398,Magus (Arc),Magus Arc,https://tcgplayer-cdn.tcgplayer.com/product/132398_200w.jpg,24,1939,https://cpt.tcgcsv.com/-Z32,2017-06-05T20:06:15.363,1,Common,1-024C,"When Magus enters the field, deal 3000 damage to all the Forwards opponent controls.",Backup,Fire,3,,Standard Unit,III,0.02,0.15,0.99,0.08,,Normal
132398,Magus (Arc),Magus Arc,https://tcgplayer-cdn.tcgplayer.com/product/132398_200w.jpg,24,1939,https://cpt.tcgcsv.com/-Z32,2017-06-05T20:06:15.363,1,Common,1-024C,"When Magus enters the field, deal 3000 damage to all the Forwards opponent controls.",Backup,Fire,3,,Standard Unit,III,0.2,0.68,1.5,0.11,,Foil
132399,Squire (Female Unit),Squire Female Unit,https://tcgplayer-cdn.tcgplayer.com/product/132399_200w.jpg,24,1939,https://cpt.tcgcsv.com/_Z32,2019-09-19T17:32:35.66,1,Common,1-025C,,Forward,Fire,2,5000,Standard Unit,FFT,0.03,0.15,0.99,0.08,,Normal
132399,Squire (Female Unit),Squire Female Unit,https://tcgplayer-cdn.tcgplayer.com/product/132399_200w.jpg,24,1939,https://cpt.tcgcsv.com/_Z32,2019-09-19T17:32:35.66,1,Common,1-025C,,Forward,Fire,2,5000,Standard Unit,FFT,1.0,1.0,2.0,1.0,,Foil
132400,Squire (Male Unit),Squire Male Unit,https://tcgplayer-cdn.tcgplayer.com/product/132400_200w.jpg,24,1939,https://cpt.tcgcsv.com/0-32,2019-09-19T17:44:23.297,1,Common,1-026C,,Forward,Fire,1,3000,Standard Unit,FFT,0.02,0.18,0.99,0.09,,Normal
132400,Squire (Male Unit),Squire Male Unit,https://tcgplayer-cdn.tcgplayer.com/product/132400_200w.jpg,24,1939,https://cpt.tcgcsv.com/0-32,2019-09-19T17:44:23.297,1,Common,1-026C,,Forward,Fire,1,3000,Standard Unit,FFT,0.5,1.0,3.0,0.73,,Foil
132401,Lann,Lann,https://tcgplayer-cdn.tcgplayer.com/product/132401_200w.jpg,24,1939,https://cpt.tcgcsv.com/2-32,2018-03-13T13:47:35.12,1,Hero,1-027H,Lann cannot be blocked by a Forward with a power greater than his. <br>Lann cannot block a Forward with power greater than his.,Forward,Fire,3,7000,Mirage Keeper,World of Final Fantasy,0.25,0.31,1.0,0.36,,Normal
132401,Lann,Lann,https://tcgplayer-cdn.tcgplayer.com/product/132401_200w.jpg,24,1939,https://cpt.tcgcsv.com/2-32,2018-03-13T13:47:35.12,1,Hero,1-027H,Lann cannot be blocked by a Forward with a power greater than his. <br>Lann cannot block a Forward with power greater than his.,Forward,Fire,3,7000,Mirage Keeper,World of Final Fantasy,0.49,0.84,2.19,0.85,,Foil
132402,Reynn EX,Reynn EX,https://tcgplayer-cdn.tcgplayer.com/product/132402_200w.jpg,24,1939,https://cpt.tcgcsv.com/3-32,2018-03-13T13:47:54.29,1,Rare,1-028R,"<b>EX BURST</b> When Reynn enters the field, you may <b>search</b> for 1 [Card Name (Lann)] and add it to your hand.<br>[R][1][Dull]: Choose 1 [Card Name (Lann)]. It gains +1000 power until end of the turn.",Backup,Fire,4,,Mirage Keeper,World of Final Fantasy,0.1,0.25,0.99,0.11,,Normal
132402,Reynn EX,Reynn EX,https://tcgplayer-cdn.tcgplayer.com/product/132402_200w.jpg,24,1939,https://cpt.tcgcsv.com/3-32,2018-03-13T13:47:54.29,1,Rare,1-028R,"<b>EX BURST</b> When Reynn enters the field, you may <b>search</b> for 1 [Card Name (Lann)] and add it to your hand.<br>[R][1][Dull]: Choose 1 [Card Name (Lann)]. It gains +1000 power until end of the turn.",Backup,Fire,4,,Mirage Keeper,World of Final Fantasy,2.24,2.42,3.5,2.24,,Foil
132403,Red XIII,Red XIII,https://tcgplayer-cdn.tcgplayer.com/product/132403_200w.jpg,24,1939,https://cpt.tcgcsv.com/5-32,2017-06-05T20:08:14.49,1,Common,1-029C,"<b>First Strike</b> <em>(If this Forward blocks or is blocked by a Forward without First Strike, this Forward deals damage first.)",Forward,Fire,2,5000,Warrior,VII,1.99,2.16,3.0,2.57,,Foil
132403,Red XIII,Red XIII,https://tcgplayer-cdn.tcgplayer.com/product/132403_200w.jpg,24,1939,https://cpt.tcgcsv.com/5-32,2017-06-05T20:08:14.49,1,Common,1-029C,"<b>First Strike</b> <em>(If this Forward blocks or is blocked by a Forward without First Strike, this Forward deals damage first.)",Forward,Fire,2,5000,Warrior,VII,0.03,0.15,0.99,0.1,,Normal
132404,Lebreau,Lebreau,https://tcgplayer-cdn.tcgplayer.com/product/132404_200w.jpg,24,1939,https://cpt.tcgcsv.com/6-32,2017-06-05T20:06:50.843,1,Rare,1-030R,The Fire Forwards you control gain +1000 power.,Backup,Fire,3,,NORA,XIII,0.05,0.25,3.69,0.21,,Normal
132404,Lebreau,Lebreau,https://tcgplayer-cdn.tcgplayer.com/product/132404_200w.jpg,24,1939,https://cpt.tcgcsv.com/6-32,2017-06-05T20:06:50.843,1,Rare,1-030R,The Fire Forwards you control gain +1000 power.,Backup,Fire,3,,NORA,XIII,2.95,5.99,11.99,6.49,,Foil
132405,Chemist (Female Unit),Chemist Female Unit,https://tcgplayer-cdn.tcgplayer.com/product/132405_200w.jpg,24,1939,https://cpt.tcgcsv.com/7-32,2019-09-19T17:33:43.077,1,Common,1-031C,"When Chemist enters the field, choose 1 Forward. <b>Dull</b> it.",Backup,Ice,3,,Standard Unit,FFT,0.44,0.5,1.15,0.63,,Foil
132405,Chemist (Female Unit),Chemist Female Unit,https://tcgplayer-cdn.tcgplayer.com/product/132405_200w.jpg,24,1939,https://cpt.tcgcsv.com/7-32,2019-09-19T17:33:43.077,1,Common,1-031C,"When Chemist enters the field, choose 1 Forward. <b>Dull</b> it.",Backup,Ice,3,,Standard Unit,FFT,0.08,0.19,0.99,0.14,,Normal
132406,Chemist (Male Unit),Chemist Male Unit,https://tcgplayer-cdn.tcgplayer.com/product/132406_200w.jpg,24,1939,https://cpt.tcgcsv.com/8-32,2019-09-19T17:43:56.83,1,Common,1-032C,"When Chemist enters the field, choose 1 Forward. It cannot be broken this turn.",Backup,Ice,2,,Standard Unit,FFT,0.05,0.15,0.99,0.1,,Normal
132406,Chemist (Male Unit),Chemist Male Unit,https://tcgplayer-cdn.tcgplayer.com/product/132406_200w.jpg,24,1939,https://cpt.tcgcsv.com/8-32,2019-09-19T17:43:56.83,1,Common,1-032C,"When Chemist enters the field, choose 1 Forward. It cannot be broken this turn.",Backup,Ice,2,,Standard Unit,FFT,0.4,0.67,1.0,0.7,,Foil
132407,Argath,Argath,https://tcgplayer-cdn.tcgplayer.com/product/132407_200w.jpg,24,1939,https://cpt.tcgcsv.com/9-32,2017-06-05T20:08:54.443,1,Common,1-033C,"When Argath enters the field, your opponent discards 1 card from his/her hand.",Forward,Ice,2,3000,Squire,FFT,2.75,2.95,4.99,3.04,,Foil
132407,Argath,Argath,https://tcgplayer-cdn.tcgplayer.com/product/132407_200w.jpg,24,1939,https://cpt.tcgcsv.com/9-32,2017-06-05T20:08:54.443,1,Common,1-033C,"When Argath enters the field, your opponent discards 1 card from his/her hand.",Forward,Ice,2,3000,Squire,FFT,0.05,0.15,0.99,0.11,,Normal
132408,Orran,Orran,https://tcgplayer-cdn.tcgplayer.com/product/132408_200w.jpg,24,1939,https://cpt.tcgcsv.com/b-32,2017-06-05T20:09:20.977,1,Rare,1-034R,<b>Celestial Stasis</b> [S][I][I][I][Dull]: <b>Dull</b> Dull all the Forwards opponent controls.,Backup,Ice,3,,Astrologer,FFT,0.03,0.2,0.99,0.15,,Normal
132408,Orran,Orran,https://tcgplayer-cdn.tcgplayer.com/product/132408_200w.jpg,24,1939,https://cpt.tcgcsv.com/b-32,2017-06-05T20:09:20.977,1,Rare,1-034R,<b>Celestial Stasis</b> [S][I][I][I][Dull]: <b>Dull</b> Dull all the Forwards opponent controls.,Backup,Ice,3,,Astrologer,FFT,0.39,0.49,2.29,0.44,,Foil
132409,Bard (Arc) - 1-035C,Bard Arc 1 035C,https://tcgplayer-cdn.tcgplayer.com/product/132409_200w.jpg,24,1939,https://cpt.tcgcsv.com/c-32,2019-09-19T17:28:16.853,1,Common,1-035C,[I][I][Dull]: Choose 1 Forward. <b>Dull</b> it.,Forward,Ice,2,4000,Standard Unit,III,0.11,0.25,0.5,0.18,,Foil
132409,Bard (Arc) - 1-035C,Bard Arc 1 035C,https://tcgplayer-cdn.tcgplayer.com/product/132409_200w.jpg,24,1939,https://cpt.tcgcsv.com/c-32,2019-09-19T17:28:16.853,1,Common,1-035C,[I][I][Dull]: Choose 1 Forward. <b>Dull</b> it.,Forward,Ice,2,4000,Standard Unit,III,0.02,0.15,0.99,0.07,,Normal
132410,Bard (Luneth),Bard Luneth,https://tcgplayer-cdn.tcgplayer.com/product/132410_200w.jpg,24,1939,https://cpt.tcgcsv.com/d-32,2017-06-05T20:09:36.993,1,Common,1-036C,"[I][Dull], put Bard into the Break Zone: Your opponent discards 1 card from his/her hand.",Backup,Ice,2,,Standard Unit,III,0.5,0.71,1.0,0.63,,Foil
132410,Bard (Luneth),Bard Luneth,https://tcgplayer-cdn.tcgplayer.com/product/132410_200w.jpg,24,1939,https://cpt.tcgcsv.com/d-32,2017-06-05T20:09:36.993,1,Common,1-036C,"[I][Dull], put Bard into the Break Zone: Your opponent discards 1 card from his/her hand.",Backup,Ice,2,,Standard Unit,III,0.06,0.19,0.99,0.1,,Normal
