productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,extRarity,extDescription,extGTIN,extSKU,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName,extNumber,extCardType,extElement,extCost,extPower,extJob,extCategory
232626,Doga,Doga,https://tcgplayer-cdn.tcgplayer.com/product/232626_200w.jpg,24,2764,https://cpt.tcgcsv.com/x3T2,2021-04-30T04:03:07.807,1,Hero,"For every 3 Summons in your Break Zone, Doga gains +1000 power.
<br>When Doga enters the field, draw 1 card for each Summon you discarded to cast Doga.
<br>When Doga attacks, if you have 9 or more Summons in your Break Zone, you may cast 1 Summon from your hand without paying the cost.",,,0.11,0.25,0.9,0.23,,Normal,13-120H,Forward,Earth;Water,6,7000,Magus,III
232626,Doga,Doga,https://tcgplayer-cdn.tcgplayer.com/product/232626_200w.jpg,24,2764,https://cpt.tcgcsv.com/x3T2,2021-04-30T04:03:07.807,1,Hero,"For every 3 Summons in your Break Zone, Doga gains +1000 power.
<br>When Doga enters the field, draw 1 card for each Summon you discarded to cast Doga.
<br>When Doga attacks, if you have 9 or more Summons in your Break Zone, you may cast 1 Summon from your hand without paying the cost.",,,0.33,0.35,1.0,0.34,,Foil,13-120H,Forward,Earth;Water,6,7000,Magus,III
232627,Doga (Full Art),Doga Full Art,https://tcgplayer-cdn.tcgplayer.com/product/232627_200w.jpg,24,2764,https://cpt.tcgcsv.com/z3T2,2021-04-30T04:03:07.807,1,Hero,"For every 3 Summons in your Break Zone, Doga gains +1000 power.
<br>When Doga enters the field, draw 1 card for each Summon you discarded to cast Doga.
<br>When Doga attacks, if you have 9 or more Summons in your Break Zone, you may cast 1 Summon from your hand without paying the cost.",,,9.5,10.0,15.0,10.0,,Foil,13-120H,Forward,Earth;Water,6,7000,Magus,III
232628,Ramza,Ramza,https://tcgplayer-cdn.tcgplayer.com/product/232628_200w.jpg,24,2764,https://cpt.tcgcsv.com/B3T2,2021-04-30T04:03:07.807,1,Rare,"If you control 5 or more <em>Category FFT</em> Characters, the cost required to cast Ramza is reduced by 3.
<br>When Ramza enters the field, choose 2 Forwards opponent controls. Your opponent puts one of the chosen Forwards into the Break Zone and returns the other to its owner's hand.",,,0.07,0.15,0.6,0.13,,Normal,13-121R,Forward,Lightning;Water,7,9000,Knight,FFT;DFF
232628,Ramza,Ramza,https://tcgplayer-cdn.tcgplayer.com/product/232628_200w.jpg,24,2764,https://cpt.tcgcsv.com/B3T2,2021-04-30T04:03:07.807,1,Rare,"If you control 5 or more <em>Category FFT</em> Characters, the cost required to cast Ramza is reduced by 3.
<br>When Ramza enters the field, choose 2 Forwards opponent controls. Your opponent puts one of the chosen Forwards into the Break Zone and returns the other to its owner's hand.",,,1.42,1.5,4.2,1.5,,Foil,13-121R,Forward,Lightning;Water,7,9000,Knight,FFT;DFF
232629,Ramza (Full Art),Ramza Full Art,https://tcgplayer-cdn.tcgplayer.com/product/232629_200w.jpg,24,2764,https://cpt.tcgcsv.com/C3T2,2023-12-12T20:36:06.35,1,Rare,"If you control 5 or more <em>Category FFT</em> Characters, the cost required to cast Ramza is reduced by 3.
<br>When Ramza enters the field, choose 2 Forwards opponent controls. Your opponent puts one of the chosen Forwards into the Break Zone and returns the other to its owner's hand.",,,16.99,21.0,45.99,18.5,,Foil,13-121R,Forward,Lightning;Water,7,9000,Knight,FFT;DFF
232629,Ramza (Full Art),Ramza Full Art,https://tcgplayer-cdn.tcgplayer.com/product/232629_200w.jpg,24,2764,https://cpt.tcgcsv.com/C3T2,2023-12-12T20:36:06.35,1,Rare,"If you control 5 or more <em>Category FFT</em> Characters, the cost required to cast Ramza is reduced by 3.
<br>When Ramza enters the field, choose 2 Forwards opponent controls. Your opponent puts one of the chosen Forwards into the Break Zone and returns the other to its owner's hand.",,,1.95,2.0,3.22,1.99,,Normal,13-121R,Forward,Lightning;Water,7,9000,Knight,FFT;DFF
232630,Stiltzkin,Stiltzkin,https://tcgplayer-cdn.tcgplayer.com/product/232630_200w.jpg,24,2764,https://cpt.tcgcsv.com/D3T2,2021-04-30T04:03:07.807,1,Common,"When Stiltzkin enters the field, you may <Strong>search</strong> for 1 Forward of cost 1 or Monster of cost 1 and add it to your hand.",,,7.63,12.5,420.69,9.72,,Foil,13-043C,Backup,Wind,3,,Moogle,FFCC
232630,Stiltzkin,Stiltzkin,https://tcgplayer-cdn.tcgplayer.com/product/232630_200w.jpg,24,2764,https://cpt.tcgcsv.com/D3T2,2021-04-30T04:03:07.807,1,Common,"When Stiltzkin enters the field, you may <Strong>search</strong> for 1 Forward of cost 1 or Monster of cost 1 and add it to your hand.",,,0.06,0.18,1.0,0.2,,Normal,13-043C,Backup,Wind,3,,Moogle,FFCC
232631,Delita,Delita,https://tcgplayer-cdn.tcgplayer.com/product/232631_200w.jpg,24,2764,https://cpt.tcgcsv.com/F3T2,2021-04-30T04:03:07.807,1,Common,"When Delita enters the field, select 1 of the 2 following actions.
<br>""Select 1 Character you control. Break it.""
<br>""Choose 1 Character of cost 2 or less in your Break Zone. Add it to your hand.""",,,3.49,3.49,3.49,2.01,,Foil,13-111C,Forward,Earth;Ice,2,5000,Knight,FFT;Pictlogica
232631,Delita,Delita,https://tcgplayer-cdn.tcgplayer.com/product/232631_200w.jpg,24,2764,https://cpt.tcgcsv.com/F3T2,2021-04-30T04:03:07.807,1,Common,"When Delita enters the field, select 1 of the 2 following actions.
<br>""Select 1 Character you control. Break it.""
<br>""Choose 1 Character of cost 2 or less in your Break Zone. Add it to your hand.""",,,0.05,0.15,0.6,0.12,,Normal,13-111C,Forward,Earth;Ice,2,5000,Knight,FFT;Pictlogica
232632,Celestia,Celestia,https://tcgplayer-cdn.tcgplayer.com/product/232632_200w.jpg,24,2764,https://cpt.tcgcsv.com/G3T2,2021-05-03T15:23:34.057,1,Legend,"The Water Characters you control cannot be broken by opposing Summons or Abilities that don't deal damage.
<br>When an Ice Character you control is chosen by your opponent's Summons or abilities, choose up to 1 Character. <strong>Dull</strong> it and <strong>Freeze>/strong> it.",,,13.95,14.0,18.0,18.23,,Foil,13-128L,Forward,Ice;Water,4,9000,Warrior,Type-0
232632,Celestia,Celestia,https://tcgplayer-cdn.tcgplayer.com/product/232632_200w.jpg,24,2764,https://cpt.tcgcsv.com/G3T2,2021-05-03T15:23:34.057,1,Legend,"The Water Characters you control cannot be broken by opposing Summons or Abilities that don't deal damage.
<br>When an Ice Character you control is chosen by your opponent's Summons or abilities, choose up to 1 Character. <strong>Dull</strong> it and <strong>Freeze>/strong> it.",,,8.38,9.5,14.0,9.85,,Normal,13-128L,Forward,Ice;Water,4,9000,Warrior,Type-0
233324,Philia,Philia,https://tcgplayer-cdn.tcgplayer.com/product/233324_200w.jpg,24,2764,https://cpt.tcgcsv.com/vlT2,2021-05-03T15:04:13.117,1,Starter,"If Philia is dealt damage by an ability, the damage becomes 0 instead.
<br>When Philia enters the field, deal 10000 damage to all the Forwards. Philia deals you 1 point of damage.",,,0.52,1.69,6.49,1.56,,Normal,13-129S,Forward,Fire,8,10000,Lightwarden,XIV
233324,Philia,Philia,https://tcgplayer-cdn.tcgplayer.com/product/233324_200w.jpg,24,2764,https://cpt.tcgcsv.com/vlT2,2021-05-03T15:04:13.117,1,Starter,"If Philia is dealt damage by an ability, the damage becomes 0 instead.
<br>When Philia enters the field, deal 10000 damage to all the Forwards. Philia deals you 1 point of damage.",,,7.09,8.7,24.98,7.1,,Foil,13-129S,Forward,Fire,8,10000,Lightwarden,XIV
233325,Ran'jit,Ranjit,https://tcgplayer-cdn.tcgplayer.com/product/233325_200w.jpg,24,2764,https://cpt.tcgcsv.com/wlT2,2021-05-03T15:03:56.357,1,Starter,"The cost required to cast Ran'jit is reduced by 1 for each Backup you control.
<br>When Ran'jit enters the field, choose 1 Forward opponent controls. Deal it 8000 damage.",,,0.31,0.7,2.0,0.86,,Normal,13-130S,Forward,Fire,8,8000,Captain,XIV
233325,Ran'jit,Ranjit,https://tcgplayer-cdn.tcgplayer.com/product/233325_200w.jpg,24,2764,https://cpt.tcgcsv.com/wlT2,2021-05-03T15:03:56.357,1,Starter,"The cost required to cast Ran'jit is reduced by 1 for each Backup you control.
<br>When Ran'jit enters the field, choose 1 Forward opponent controls. Deal it 8000 damage.",,,0.63,1.95,13.25,2.6,,Foil,13-130S,Forward,Fire,8,8000,Captain,XIV
233326,Emet-Selch,Emet Selch,https://tcgplayer-cdn.tcgplayer.com/product/233326_200w.jpg,24,2764,https://cpt.tcgcsv.com/xlT2,2021-05-03T15:19:19.1,1,Starter,"When Emet-Selch enters the field, you may pay 4. If you do so, <strong>search</strong> for 1 Ice Backup of cost 4 or less and play it onto the field.",,,1.42,1.5,1.5,1.42,,Normal,13-131S,Forward,Ice,3,7000,Ascian,XIV
233326,Emet-Selch,Emet Selch,https://tcgplayer-cdn.tcgplayer.com/product/233326_200w.jpg,24,2764,https://cpt.tcgcsv.com/xlT2,2021-05-03T15:19:19.1,1,Starter,"When Emet-Selch enters the field, you may pay 4. If you do so, <strong>search</strong> for 1 Ice Backup of cost 4 or less and play it onto the field.",,,1.4,2.4,14.99,2.3,,Foil,13-131S,Forward,Ice,3,7000,Ascian,XIV
233327,Titania,Titania,https://tcgplayer-cdn.tcgplayer.com/product/233327_200w.jpg,24,2764,https://cpt.tcgcsv.com/zlT2,2021-05-03T14:55:25.817,1,Starter,"You can only cast Titania if you have a Forward, Backup, Monster and a Summon in your Break Zone (before paying the cost for Titania).
<br>When Titania enters the field, choose up to 2 Characters opponent controls. <strong>Dull</strong> them and <strong>Freeze</strong> them.",,,0.41,0.66,2.0,0.53,,Normal,13-132S,Forward,Ice,2,8000,Pixie King,XIV
233327,Titania,Titania,https://tcgplayer-cdn.tcgplayer.com/product/233327_200w.jpg,24,2764,https://cpt.tcgcsv.com/zlT2,2021-05-03T14:55:25.817,1,Starter,"You can only cast Titania if you have a Forward, Backup, Monster and a Summon in your Break Zone (before paying the cost for Titania).
<br>When Titania enters the field, choose up to 2 Characters opponent controls. <strong>Dull</strong> them and <strong>Freeze</strong> them.",,,3.64,5.18,8.0,3.4,,Foil,13-132S,Forward,Ice,2,8000,Pixie King,XIV
233328,The Crystal Exarch,The Crystal Exarch,https://tcgplayer-cdn.tcgplayer.com/product/233328_200w.jpg,24,2764,https://cpt.tcgcsv.com/BlT2,2021-05-03T14:56:23.3,1,Starter,"At the beginning of the Attack Phase during each player's turn, choose 1 Forward. It gains +2000 power until the end of the turn.
<br><em>Damage 5</em> — The Crystal Exarch gains ""When The Crystal Exarch attacks, choose 1 Forward. If its power is less than The Crystal Exarch's power, break it.""",,,0.62,0.86,2.0,0.62,,Normal,13-133S,Forward,Earth,3,7000,Leader of the Crystarium,XIV
233328,The Crystal Exarch,The Crystal Exarch,https://tcgplayer-cdn.tcgplayer.com/product/233328_200w.jpg,24,2764,https://cpt.tcgcsv.com/BlT2,2021-05-03T14:56:23.3,1,Starter,"At the beginning of the Attack Phase during each player's turn, choose 1 Forward. It gains +2000 power until the end of the turn.
<br><em>Damage 5</em> — The Crystal Exarch gains ""When The Crystal Exarch attacks, choose 1 Forward. If its power is less than The Crystal Exarch's power, break it.""",,,1.14,5.0,7.1,1.14,,Foil,13-133S,Forward,Earth,3,7000,Leader of the Crystarium,XIV
233329,Y'shtola,Yshtola,https://tcgplayer-cdn.tcgplayer.com/product/233329_200w.jpg,24,2764,https://cpt.tcgcsv.com/ClT2,2021-05-03T14:40:18.71,1,Starter,"Y'shtola cannot be chosen by your opponent's Summons.
<br>When Y'shtola enters the field, choose 1 Forward in your break Zone. If its cost is equal to or less than the number of <em>Job Scion of the Seventh Dawn</em> you control, play it onto the field.",,,1.42,1.5,2.5,1.72,,Normal,13-134S,Forward,Earth,6,8000,Scion of the Seventh Dawn,XIV
233329,Y'shtola,Yshtola,https://tcgplayer-cdn.tcgplayer.com/product/233329_200w.jpg,24,2764,https://cpt.tcgcsv.com/ClT2,2021-05-03T14:40:18.71,1,Starter,"Y'shtola cannot be chosen by your opponent's Summons.
<br>When Y'shtola enters the field, choose 1 Forward in your break Zone. If its cost is equal to or less than the number of <em>Job Scion of the Seventh Dawn</em> you control, play it onto the field.",,,4.69,4.69,4.8,5.05,,Foil,13-134S,Forward,Earth,6,8000,Scion of the Seventh Dawn,XIV
233330,Urianger EX,Urianger EX,https://tcgplayer-cdn.tcgplayer.com/product/233330_200w.jpg,24,2764,https://cpt.tcgcsv.com/DlT2,2021-05-03T14:47:38.197,1,Starter,"<strong>EX BURST</strong> When Urianger enters the field, reveal the top 2 cards of your deck. Add 1 <em>Category XIV</em> Character among them to your hand and return the other cards to the bottom of your deck in any order.",,,5.22,5.5,8.0,28.77,,Foil,13-135S,Forward,Lightning,2,5000,Scion of the Seventh Dawn,XIV
233330,Urianger EX,Urianger EX,https://tcgplayer-cdn.tcgplayer.com/product/233330_200w.jpg,24,2764,https://cpt.tcgcsv.com/DlT2,2021-05-03T14:47:38.197,1,Starter,"<strong>EX BURST</strong> When Urianger enters the field, reveal the top 2 cards of your deck. Add 1 <em>Category XIV</em> Character among them to your hand and return the other cards to the bottom of your deck in any order.",,,8.75,15.89,21.75,21.47,,Normal,13-135S,Forward,Lightning,2,5000,Scion of the Seventh Dawn,XIV
233331,Thancred,Thancred,https://tcgplayer-cdn.tcgplayer.com/product/233331_200w.jpg,24,2764,https://cpt.tcgcsv.com/FlT2,2021-05-03T14:59:49.693,1,Starter,"When a <em>Job Scion of the Seventh Dawn</em> other than Thancred enters your field, until the end of the turn, Thancred gains +2000 power, <strong>Haste</strong> and <strong>Brave.</strong>
<br><em>Blasting Zone</em> [S][Dull]: Choose 1 Forward. Deal it damage equal to Thancred's power.",,,4.0,5.24,9.99,7.37,,Normal,13-136S,Forward,Lightning,4,8000,Scion of the Seventh Dawn,XIV
233331,Thancred,Thancred,https://tcgplayer-cdn.tcgplayer.com/product/233331_200w.jpg,24,2764,https://cpt.tcgcsv.com/FlT2,2021-05-03T14:59:49.693,1,Starter,"When a <em>Job Scion of the Seventh Dawn</em> other than Thancred enters your field, until the end of the turn, Thancred gains +2000 power, <strong>Haste</strong> and <strong>Brave.</strong>
<br><em>Blasting Zone</em> [S][Dull]: Choose 1 Forward. Deal it damage equal to Thancred's power.",,,11.98,11.98,11.98,15.0,,Foil,13-136S,Forward,Lightning,4,8000,Scion of the Seventh Dawn,XIV
233332,Innocence,Innocence,https://tcgplayer-cdn.tcgplayer.com/product/233332_200w.jpg,24,2764,https://cpt.tcgcsv.com/GlT2,2021-05-03T15:14:24.863,1,Starter,"<strong>Brave</strong>
<br>If you have a <em>Card Name Innocence</em> in your Break Zone, Innocence gains ""Fire[Dull]: Choose one Forward. Deal it 10000 damage."" and ""Ice[Dull]: Your opponent discards 2 cards from their hand. You can only use this ability during your turn and only once per turn.""",,,0.25,0.51,2.0,0.57,,Normal,13-137S,Forward,Light,4,9000,Lightwarden,XIV
233332,Innocence,Innocence,https://tcgplayer-cdn.tcgplayer.com/product/233332_200w.jpg,24,2764,https://cpt.tcgcsv.com/GlT2,2021-05-03T15:14:24.863,1,Starter,"<strong>Brave</strong>
<br>If you have a <em>Card Name Innocence</em> in your Break Zone, Innocence gains ""Fire[Dull]: Choose one Forward. Deal it 10000 damage."" and ""Ice[Dull]: Your opponent discards 2 cards from their hand. You can only use this ability during your turn and only once per turn.""",,,3.77,5.0,14.99,4.33,,Foil,13-137S,Forward,Light,4,9000,Lightwarden,XIV
233333,The Oracle of Light,The Oracle of Light,https://tcgplayer-cdn.tcgplayer.com/product/233333_200w.jpg,24,2764,https://cpt.tcgcsv.com/HlT2,2021-05-03T14:59:33.537,1,Starter,"The <em>Job Scion of the Seventh Dawn</em> Forwards you control gain +2000 power.
<br>When The Oracle of Light is put from the field into the Break Zone, you may remove The Oracle of Light from the game. When you do so, choose 1 <em>Job Scion of the Seventh Dawn</em> in your break Zone. Play it onto the field <strong>dull.</strong>",,,5.71,6.25,13.4,5.76,,Normal,13-138S,Forward,Light,3,5000,Oracle of Light,XIV
233333,The Oracle of Light,The Oracle of Light,https://tcgplayer-cdn.tcgplayer.com/product/233333_200w.jpg,24,2764,https://cpt.tcgcsv.com/HlT2,2021-05-03T14:59:33.537,1,Starter,"The <em>Job Scion of the Seventh Dawn</em> Forwards you control gain +2000 power.
<br>When The Oracle of Light is put from the field into the Break Zone, you may remove The Oracle of Light from the game. When you do so, choose 1 <em>Job Scion of the Seventh Dawn</em> in your break Zone. Play it onto the field <strong>dull.</strong>",,,29.0,29.0,29.99,24.45,,Foil,13-138S,Forward,Light,3,5000,Oracle of Light,XIV
233769,Akstar,Akstar,https://tcgplayer-cdn.tcgplayer.com/product/233769_200w.jpg,24,2764,https://cpt.tcgcsv.com/pwT2,2021-04-30T04:03:07.807,1,Legend,"When Akstar enters the field, choose 1 card with EX Burst in your Damage Zone. You may trigger its EX Bust effect. (This effect is put on the stack.)
<br><em>Damage 3</em> — When Akstar enters the field, you may <strong>Search</strong> for 1 <em>Category FFBE</em> Character other than <em>Card Named Akstar</em> and add it to your hand.",,,0.27,2.08,20.0,1.88,,Normal,13-002L,Forward,Fire,4,8000,Mercenary,FFBE
233769,Akstar,Akstar,https://tcgplayer-cdn.tcgplayer.com/product/233769_200w.jpg,24,2764,https://cpt.tcgcsv.com/pwT2,2021-04-30T04:03:07.807,1,Legend,"When Akstar enters the field, choose 1 card with EX Burst in your Damage Zone. You may trigger its EX Bust effect. (This effect is put on the stack.)
<br><em>Damage 3</em> — When Akstar enters the field, you may <strong>Search</strong> for 1 <em>Category FFBE</em> Character other than <em>Card Named Akstar</em> and add it to your hand.",,,8.0,11.38,29.96,18.77,,Foil,13-002L,Forward,Fire,4,8000,Mercenary,FFBE
233770,Kunshira,Kunshira,https://tcgplayer-cdn.tcgplayer.com/product/233770_200w.jpg,24,2764,https://cpt.tcgcsv.com/qwT2,2021-04-30T04:03:07.807,1,Hero,"<strong>Haste</strong>
<br>If you control 4 or more Backups, Kunshira loses 3000 power.
<br><strong>Tempest Spellblade</strong> [S][G][L]: <strong>Activate</strong> Kunshira. Until the end of the turn all the Forwards opponent controls lose 4000 power and Kunshira gains <strong>First Strike</strong> and ""Kunshira can attack once more this turn.""",,,0.14,0.62,2.99,0.58,,Foil,13-114H,Forward,Lightning;Wind,2,9000,Warrior,FFBE
233770,Kunshira,Kunshira,https://tcgplayer-cdn.tcgplayer.com/product/233770_200w.jpg,24,2764,https://cpt.tcgcsv.com/qwT2,2021-04-30T04:03:07.807,1,Hero,"<strong>Haste</strong>
<br>If you control 4 or more Backups, Kunshira loses 3000 power.
<br><strong>Tempest Spellblade</strong> [S][G][L]: <strong>Activate</strong> Kunshira. Until the end of the turn all the Forwards opponent controls lose 4000 power and Kunshira gains <strong>First Strike</strong> and ""Kunshira can attack once more this turn.""",,,0.22,0.42,1.5,0.42,,Normal,13-114H,Forward,Lightning;Wind,2,9000,Warrior,FFBE
234362,The Crystal Exarch (Full Art),The Crystal Exarch Full Art,https://tcgplayer-cdn.tcgplayer.com/product/234362_200w.jpg,24,2764,https://cpt.tcgcsv.com/gMT2,2021-03-06T19:56:49.227,1,Starter,"At the beginning of the Attack Phase during each player's turn, choose 1 Forward. It gains +2000 power until the end of the turn.
<br><em>Damage 5</em> — The Crystal Exarch gains ""When The Crystal Exarch attacks, choose 1 Forward. If its power is less than The Crystal Exarch's power, break it.""",,,7.0,7.85,9.99,7.92,,Foil,13-133S,Forward,Earth,3,7000,Leader of the Crystarium,XIV
234363,Emet-Selch (Full Art),Emet Selch Full Art,https://tcgplayer-cdn.tcgplayer.com/product/234363_200w.jpg,24,2764,https://cpt.tcgcsv.com/hMT2,2021-03-06T19:57:14.86,1,Starter,"When Emet-Selch enters the field, you may pay 4. If you do so, <strong>search</strong> for 1 Ice Backup of cost 4 or less and play it onto the field.",,,12.0,12.5,13.0,10.77,,Foil,13-131S,Forward,Ice,3,7000,Ascian,XIV
234369,Physalis,Physalis,https://tcgplayer-cdn.tcgplayer.com/product/234369_200w.jpg,24,2764,https://cpt.tcgcsv.com/pMT2,2021-04-30T04:03:07.807,1,Legend,"When Physalis enters the field or attacks, if your opponent has 3 cards or less in their hand, select 1 of the 2 following actions. If you opponent has no cards in their hand select up to 2 of the 2 following actions instead.
<br>Choose 1 Character:<strong>Dull</strong> it and <strong>Freeze</strong> it."" ""Draw 1 Card.""
<br><strong>Premium Physalis Bullet</strong> [S][I][I]: Choose 1 Forward. Deal it 10000 damage. That Forward's controller discards 1 card from their hand.",,,3.85,3.99,10.0,3.55,,Normal,13-028L,Forward,Ice,5,9000,Member of the Orders,FFBE
234369,Physalis,Physalis,https://tcgplayer-cdn.tcgplayer.com/product/234369_200w.jpg,24,2764,https://cpt.tcgcsv.com/pMT2,2021-04-30T04:03:07.807,1,Legend,"When Physalis enters the field or attacks, if your opponent has 3 cards or less in their hand, select 1 of the 2 following actions. If you opponent has no cards in their hand select up to 2 of the 2 following actions instead.
<br>Choose 1 Character:<strong>Dull</strong> it and <strong>Freeze</strong> it."" ""Draw 1 Card.""
<br><strong>Premium Physalis Bullet</strong> [S][I][I]: Choose 1 Forward. Deal it 10000 damage. That Forward's controller discards 1 card from their hand.",,,11.79,14.49,49.0,,,Foil,13-028L,Forward,Ice,5,9000,Member of the Orders,FFBE
234443,Ovelia,Ovelia,https://tcgplayer-cdn.tcgplayer.com/product/234443_200w.jpg,24,2764,https://cpt.tcgcsv.com/TNT2,2021-05-03T15:04:53.703,1,Legend,"When a <em>Catagory FFT</em> Forward you control is put from the field into the Break Zone, draw 1 card. This effect will trigger only once per turn.
<br><strong>Aegis</strong> [S] [Dull]: Choose 1 forward you control. Until the end of the turn, it gains <strong>HASTE</strong> and ""When this Forward is put from the field into the Break Zone, play this Forward from the Break Zone onto the field <strong>dull</strong>.",,,4.04,6.75,12.0,7.88,,Normal,13-090L,Backup,Water,3,,Princess,FFT
234443,Ovelia,Ovelia,https://tcgplayer-cdn.tcgplayer.com/product/234443_200w.jpg,24,2764,https://cpt.tcgcsv.com/TNT2,2021-05-03T15:04:53.703,1,Legend,"When a <em>Catagory FFT</em> Forward you control is put from the field into the Break Zone, draw 1 card. This effect will trigger only once per turn.
<br><strong>Aegis</strong> [S] [Dull]: Choose 1 forward you control. Until the end of the turn, it gains <strong>HASTE</strong> and ""When this Forward is put from the field into the Break Zone, play this Forward from the Break Zone onto the field <strong>dull</strong>.",,,15.68,15.95,19.0,12.0,,Foil,13-090L,Backup,Water,3,,Princess,FFT
